WaveNumber, DarkSlowSlow
5.048967e+02,6.211987e+01
5.050172e+02,6.213900e+01
5.051378e+02,6.218439e+01
5.052583e+02,6.224701e+01
5.053788e+02,6.231474e+01
5.054993e+02,6.237592e+01
5.056199e+02,6.242242e+01
5.057404e+02,6.245342e+01
5.058609e+02,6.247516e+01
5.059814e+02,6.249878e+01
5.061020e+02,6.253463e+01
5.062225e+02,6.258813e+01
5.063430e+02,6.265680e+01
5.064636e+02,6.273083e+01
5.065841e+02,6.279573e+01
5.067046e+02,6.283706e+01
5.068252e+02,6.284639e+01
5.069457e+02,6.282362e+01
5.070662e+02,6.277787e+01
5.071867e+02,6.272395e+01
5.073073e+02,6.267929e+01
5.074278e+02,6.265900e+01
5.075483e+02,6.267236e+01
5.076689e+02,6.272260e+01
5.077894e+02,6.280537e+01
5.079099e+02,6.291019e+01
5.080305e+02,6.302093e+01
5.081510e+02,6.312017e+01
5.082715e+02,6.319353e+01
5.083920e+02,6.323241e+01
5.085126e+02,6.323698e+01
5.086331e+02,6.321445e+01
5.087536e+02,6.317630e+01
5.088741e+02,6.313234e+01
5.089947e+02,6.308701e+01
5.091152e+02,6.303751e+01
5.092357e+02,6.297591e+01
5.093563e+02,6.289371e+01
5.094768e+02,6.278786e+01
5.095973e+02,6.266412e+01
5.097179e+02,6.253793e+01
5.098384e+02,6.243018e+01
5.099589e+02,6.235930e+01
5.100794e+02,6.233664e+01
5.102000e+02,6.236110e+01
5.103205e+02,6.242075e+01
5.104410e+02,6.249639e+01
5.105616e+02,6.256961e+01
5.106821e+02,6.262873e+01
5.108026e+02,6.267064e+01
5.109232e+02,6.270026e+01
5.110437e+02,6.272589e+01
5.111642e+02,6.275454e+01
5.112847e+02,6.278779e+01
5.114053e+02,6.282119e+01
5.115258e+02,6.284604e+01
5.116463e+02,6.285392e+01
5.117668e+02,6.283952e+01
5.118874e+02,6.280370e+01
5.120079e+02,6.275299e+01
5.121284e+02,6.269869e+01
5.122490e+02,6.265370e+01
5.123695e+02,6.262873e+01
5.124901e+02,6.263155e+01
5.126105e+02,6.266497e+01
5.127311e+02,6.272670e+01
5.128516e+02,6.280953e+01
5.129722e+02,6.290227e+01
5.130927e+02,6.299135e+01
5.132132e+02,6.306124e+01
5.133337e+02,6.309829e+01
5.134543e+02,6.309301e+01
5.135748e+02,6.304200e+01
5.136953e+02,6.294979e+01
5.138159e+02,6.282828e+01
5.139364e+02,6.269556e+01
5.140569e+02,6.257085e+01
5.141774e+02,6.247128e+01
5.142980e+02,6.240810e+01
5.144185e+02,6.238366e+01
5.145390e+02,6.239194e+01
5.146595e+02,6.242055e+01
5.147801e+02,6.245602e+01
5.149006e+02,6.248716e+01
5.150211e+02,6.250867e+01
5.151417e+02,6.252207e+01
5.152622e+02,6.253382e+01
5.153828e+02,6.255191e+01
5.155032e+02,6.258121e+01
5.156238e+02,6.262201e+01
5.157443e+02,6.266918e+01
5.158649e+02,6.271479e+01
5.159854e+02,6.275029e+01
5.161059e+02,6.277002e+01
5.162264e+02,6.277228e+01
5.163470e+02,6.275867e+01
5.164675e+02,6.273238e+01
5.165880e+02,6.269667e+01
5.167086e+02,6.265372e+01
5.168291e+02,6.260512e+01
5.169496e+02,6.255342e+01
5.170701e+02,6.250357e+01
5.171907e+02,6.246227e+01
5.173112e+02,6.243711e+01
5.174317e+02,6.243310e+01
5.175522e+02,6.245006e+01
5.176728e+02,6.248148e+01
5.177933e+02,6.251612e+01
5.179138e+02,6.254249e+01
5.180344e+02,6.255264e+01
5.181549e+02,6.254618e+01
5.182755e+02,6.253039e+01
5.183959e+02,6.251815e+01
5.185165e+02,6.252243e+01
5.186370e+02,6.255131e+01
5.187576e+02,6.260511e+01
5.188781e+02,6.267534e+01
5.189986e+02,6.274723e+01
5.191191e+02,6.280263e+01
5.192397e+02,6.282663e+01
5.193602e+02,6.281069e+01
5.194807e+02,6.275604e+01
5.196013e+02,6.267305e+01
5.197218e+02,6.257954e+01
5.198423e+02,6.249623e+01
5.199628e+02,6.244008e+01
5.200834e+02,6.242239e+01
5.202039e+02,6.244584e+01
5.203244e+02,6.250480e+01
5.204449e+02,6.258674e+01
5.205655e+02,6.267604e+01
5.206860e+02,6.275863e+01
5.208065e+02,6.282441e+01
5.209271e+02,6.287024e+01
5.210476e+02,6.289894e+01
5.211682e+02,6.291708e+01
5.212886e+02,6.293064e+01
5.214092e+02,6.294234e+01
5.215297e+02,6.295080e+01
5.216503e+02,6.295198e+01
5.217708e+02,6.294203e+01
5.218913e+02,6.292049e+01
5.220118e+02,6.289123e+01
5.221324e+02,6.286130e+01
5.222529e+02,6.283799e+01
5.223734e+02,6.282481e+01
5.224940e+02,6.281958e+01
5.226145e+02,6.281465e+01
5.227350e+02,6.280052e+01
5.228555e+02,6.276911e+01
5.229761e+02,6.271835e+01
5.230966e+02,6.265335e+01
5.232171e+02,6.258567e+01
5.233376e+02,6.252983e+01
5.234582e+02,6.249836e+01
5.235787e+02,6.249977e+01
5.236992e+02,6.253572e+01
5.238198e+02,6.260144e+01
5.239403e+02,6.268689e+01
5.240609e+02,6.277949e+01
5.241813e+02,6.286597e+01
5.243019e+02,6.293335e+01
5.244224e+02,6.297191e+01
5.245430e+02,6.297596e+01
5.246635e+02,6.294557e+01
5.247840e+02,6.288679e+01
5.249045e+02,6.281100e+01
5.250251e+02,6.273280e+01
5.251456e+02,6.266542e+01
5.252661e+02,6.261954e+01
5.253867e+02,6.260065e+01
5.255072e+02,6.260888e+01
5.256277e+02,6.263990e+01
5.257482e+02,6.268647e+01
5.258688e+02,6.274084e+01
5.259893e+02,6.279523e+01
5.261098e+02,6.284310e+01
5.262303e+02,6.287952e+01
5.263509e+02,6.290091e+01
5.264714e+02,6.290517e+01
5.265919e+02,6.289244e+01
5.267125e+02,6.286508e+01
5.268330e+02,6.282735e+01
5.269536e+02,6.278411e+01
5.270740e+02,6.273968e+01
5.271946e+02,6.269590e+01
5.273151e+02,6.265242e+01
5.274357e+02,6.260735e+01
5.275562e+02,6.255925e+01
5.276767e+02,6.250893e+01
5.277972e+02,6.245990e+01
5.279177e+02,6.241702e+01
5.280383e+02,6.238484e+01
5.281588e+02,6.236533e+01
5.282794e+02,6.235712e+01
5.283999e+02,6.235655e+01
5.285204e+02,6.235991e+01
5.286409e+02,6.236569e+01
5.287615e+02,6.237533e+01
5.288820e+02,6.239181e+01
5.290025e+02,6.241703e+01
5.291230e+02,6.244917e+01
5.292436e+02,6.248201e+01
5.293641e+02,6.250650e+01
5.294846e+02,6.251423e+01
5.296052e+02,6.250193e+01
5.297257e+02,6.247362e+01
5.298462e+02,6.244053e+01
5.299667e+02,6.241644e+01
5.300873e+02,6.241362e+01
5.302078e+02,6.243794e+01
5.303284e+02,6.248682e+01
5.304489e+02,6.255078e+01
5.305694e+02,6.261703e+01
5.306899e+02,6.267467e+01
5.308104e+02,6.271659e+01
5.309310e+02,6.274094e+01
5.310515e+02,6.274948e+01
5.311721e+02,6.274539e+01
5.312926e+02,6.273159e+01
5.314131e+02,6.271027e+01
5.315336e+02,6.268477e+01
5.316542e+02,6.266044e+01
5.317747e+02,6.264516e+01
5.318952e+02,6.264852e+01
5.320157e+02,6.267793e+01
5.321363e+02,6.273581e+01
5.322568e+02,6.281721e+01
5.323773e+02,6.291069e+01
5.324979e+02,6.300018e+01
5.326184e+02,6.306917e+01
5.327389e+02,6.310629e+01
5.328594e+02,6.310697e+01
5.329800e+02,6.307513e+01
5.331005e+02,6.302042e+01
5.332211e+02,6.295628e+01
5.333416e+02,6.289582e+01
5.334621e+02,6.284845e+01
5.335826e+02,6.281947e+01
5.337031e+02,6.280876e+01
5.338237e+02,6.281210e+01
5.339442e+02,6.282180e+01
5.340648e+02,6.282960e+01
5.341853e+02,6.282908e+01
5.343058e+02,6.281727e+01
5.344263e+02,6.279620e+01
5.345469e+02,6.277222e+01
5.346674e+02,6.275436e+01
5.347879e+02,6.275062e+01
5.349084e+02,6.276521e+01
5.350290e+02,6.279653e+01
5.351495e+02,6.283783e+01
5.352700e+02,6.287868e+01
5.353906e+02,6.290904e+01
5.355111e+02,6.292315e+01
5.356316e+02,6.292131e+01
5.357521e+02,6.291045e+01
5.358727e+02,6.290104e+01
5.359932e+02,6.290445e+01
5.361138e+02,6.292847e+01
5.362343e+02,6.297467e+01
5.363548e+02,6.303814e+01
5.364753e+02,6.310857e+01
5.365958e+02,6.317394e+01
5.367164e+02,6.322233e+01
5.368369e+02,6.324576e+01
5.369575e+02,6.324154e+01
5.370780e+02,6.321240e+01
5.371985e+02,6.316516e+01
5.373190e+02,6.310917e+01
5.374396e+02,6.305413e+01
5.375601e+02,6.300749e+01
5.376806e+02,6.297346e+01
5.378011e+02,6.295249e+01
5.379217e+02,6.294165e+01
5.380422e+02,6.293598e+01
5.381627e+02,6.293005e+01
5.382833e+02,6.292022e+01
5.384038e+02,6.290504e+01
5.385243e+02,6.288611e+01
5.386448e+02,6.286726e+01
5.387654e+02,6.285389e+01
5.388859e+02,6.285118e+01
5.390065e+02,6.286238e+01
5.391270e+02,6.288833e+01
5.392475e+02,6.292632e+01
5.393680e+02,6.297086e+01
5.394885e+02,6.301402e+01
5.396091e+02,6.304767e+01
5.397296e+02,6.306549e+01
5.398502e+02,6.306438e+01
5.399707e+02,6.304568e+01
5.400912e+02,6.301456e+01
5.402117e+02,6.297891e+01
5.403323e+02,6.294595e+01
5.404528e+02,6.292085e+01
5.405733e+02,6.290531e+01
5.406938e+02,6.289791e+01
5.408144e+02,6.289554e+01
5.409349e+02,6.289552e+01
5.410554e+02,6.289692e+01
5.411760e+02,6.290094e+01
5.412965e+02,6.290933e+01
5.414170e+02,6.292293e+01
5.415375e+02,6.294007e+01
5.416581e+02,6.295661e+01
5.417786e+02,6.296765e+01
5.418992e+02,6.296949e+01
5.420197e+02,6.296190e+01
5.421402e+02,6.294856e+01
5.422607e+02,6.293618e+01
5.423812e+02,6.293128e+01
5.425018e+02,6.293765e+01
5.426223e+02,6.295454e+01
5.427429e+02,6.297717e+01
5.428634e+02,6.299846e+01
5.429839e+02,6.301202e+01
5.431044e+02,6.301464e+01
5.432250e+02,6.300690e+01
5.433455e+02,6.299218e+01
5.434660e+02,6.297449e+01
5.435865e+02,6.295654e+01
5.437071e+02,6.293909e+01
5.438276e+02,6.292125e+01
5.439481e+02,6.290207e+01
5.440687e+02,6.288221e+01
5.441892e+02,6.286422e+01
5.443097e+02,6.285227e+01
5.444302e+02,6.285042e+01
5.445508e+02,6.286107e+01
5.446713e+02,6.288424e+01
5.447919e+02,6.291763e+01
5.449124e+02,6.295765e+01
5.450329e+02,6.299998e+01
5.451534e+02,6.304076e+01
5.452739e+02,6.307656e+01
5.453945e+02,6.310428e+01
5.455150e+02,6.312180e+01
5.456356e+02,6.312820e+01
5.457561e+02,6.312466e+01
5.458766e+02,6.311458e+01
5.459971e+02,6.310317e+01
5.461177e+02,6.309592e+01
5.462382e+02,6.309612e+01
5.463587e+02,6.310350e+01
5.464792e+02,6.311372e+01
5.465998e+02,6.312044e+01
5.467203e+02,6.311723e+01
5.468408e+02,6.310108e+01
5.469614e+02,6.307355e+01
5.470819e+02,6.304030e+01
5.472024e+02,6.300875e+01
5.473229e+02,6.298507e+01
5.474435e+02,6.297208e+01
5.475640e+02,6.296856e+01
5.476846e+02,6.297081e+01
5.478051e+02,6.297473e+01
5.479256e+02,6.297844e+01
5.480461e+02,6.298255e+01
5.481666e+02,6.298913e+01
5.482872e+02,6.299966e+01
5.484077e+02,6.301326e+01
5.485283e+02,6.302627e+01
5.486488e+02,6.303408e+01
5.487693e+02,6.303317e+01
5.488898e+02,6.302333e+01
5.490104e+02,6.300820e+01
5.491309e+02,6.299424e+01
5.492514e+02,6.298808e+01
5.493719e+02,6.299392e+01
5.494925e+02,6.301263e+01
5.496130e+02,6.304197e+01
5.497335e+02,6.307860e+01
5.498541e+02,6.311980e+01
5.499746e+02,6.316458e+01
5.500951e+02,6.321292e+01
5.502156e+02,6.326392e+01
5.503362e+02,6.331416e+01
5.504567e+02,6.335751e+01
5.505773e+02,6.338654e+01
5.506978e+02,6.339595e+01
5.508183e+02,6.338527e+01
5.509388e+02,6.336038e+01
5.510593e+02,6.333160e+01
5.511799e+02,6.331124e+01
5.513004e+02,6.330891e+01
5.514210e+02,6.332766e+01
5.515415e+02,6.336314e+01
5.516620e+02,6.340504e+01
5.517825e+02,6.344181e+01
5.519031e+02,6.346376e+01
5.520236e+02,6.346729e+01
5.521441e+02,6.345535e+01
5.522646e+02,6.343609e+01
5.523852e+02,6.341926e+01
5.525057e+02,6.341247e+01
5.526262e+02,6.341924e+01
5.527468e+02,6.343752e+01
5.528673e+02,6.346101e+01
5.529878e+02,6.348113e+01
5.531083e+02,6.349037e+01
5.532289e+02,6.348421e+01
5.533494e+02,6.346255e+01
5.534700e+02,6.342942e+01
5.535905e+02,6.339188e+01
5.537110e+02,6.335784e+01
5.538315e+02,6.333303e+01
5.539520e+02,6.331973e+01
5.540726e+02,6.331553e+01
5.541931e+02,6.331479e+01
5.543137e+02,6.330994e+01
5.544342e+02,6.329458e+01
5.545547e+02,6.326582e+01
5.546752e+02,6.322495e+01
5.547958e+02,6.317688e+01
5.549163e+02,6.312790e+01
5.550368e+02,6.308382e+01
5.551573e+02,6.304802e+01
5.552779e+02,6.302119e+01
5.553984e+02,6.300255e+01
5.555189e+02,6.299160e+01
5.556395e+02,6.298926e+01
5.557600e+02,6.299831e+01
5.558805e+02,6.302202e+01
5.560010e+02,6.306240e+01
5.561216e+02,6.311850e+01
5.562421e+02,6.318607e+01
5.563627e+02,6.325781e+01
5.564832e+02,6.332520e+01
5.566037e+02,6.338117e+01
5.567242e+02,6.342084e+01
5.568447e+02,6.344248e+01
5.569653e+02,6.344707e+01
5.570858e+02,6.343705e+01
5.572064e+02,6.341520e+01
5.573269e+02,6.338401e+01
5.574474e+02,6.334593e+01
5.575679e+02,6.330383e+01
5.576885e+02,6.326130e+01
5.578090e+02,6.322286e+01
5.579295e+02,6.319299e+01
5.580500e+02,6.317515e+01
5.581706e+02,6.317107e+01
5.582911e+02,6.318023e+01
5.584116e+02,6.320025e+01
5.585322e+02,6.322712e+01
5.586527e+02,6.325676e+01
5.587732e+02,6.328515e+01
5.588937e+02,6.330909e+01
5.590143e+02,6.332690e+01
5.591348e+02,6.333837e+01
5.592554e+02,6.334507e+01
5.593759e+02,6.334972e+01
5.594964e+02,6.335592e+01
5.596169e+02,6.336702e+01
5.597374e+02,6.338515e+01
5.598580e+02,6.341059e+01
5.599785e+02,6.344154e+01
5.600991e+02,6.347464e+01
5.602196e+02,6.350556e+01
5.603401e+02,6.352997e+01
5.604606e+02,6.354419e+01
5.605812e+02,6.354526e+01
5.607017e+02,6.353127e+01
5.608222e+02,6.350171e+01
5.609427e+02,6.345818e+01
5.610633e+02,6.340477e+01
5.611838e+02,6.334872e+01
5.613043e+02,6.329977e+01
5.614249e+02,6.326783e+01
5.615454e+02,6.326124e+01
5.616659e+02,6.328388e+01
5.617864e+02,6.333331e+01
5.619070e+02,6.340068e+01
5.620275e+02,6.347278e+01
5.621481e+02,6.353641e+01
5.622686e+02,6.358112e+01
5.623891e+02,6.360302e+01
5.625096e+02,6.360524e+01
5.626301e+02,6.359673e+01
5.627507e+02,6.358902e+01
5.628712e+02,6.359238e+01
5.629918e+02,6.361398e+01
5.631123e+02,6.365585e+01
5.632328e+02,6.371566e+01
5.633533e+02,6.378797e+01
5.634739e+02,6.386647e+01
5.635944e+02,6.394516e+01
5.637149e+02,6.401856e+01
5.638354e+02,6.408237e+01
5.639560e+02,6.413276e+01
5.640765e+02,6.416633e+01
5.641970e+02,6.418078e+01
5.643176e+02,6.417526e+01
5.644381e+02,6.415092e+01
5.645586e+02,6.411097e+01
5.646791e+02,6.406052e+01
5.647997e+02,6.400599e+01
5.649202e+02,6.395351e+01
5.650408e+02,6.390881e+01
5.651613e+02,6.387584e+01
5.652818e+02,6.385638e+01
5.654023e+02,6.384967e+01
5.655228e+02,6.385291e+01
5.656434e+02,6.386192e+01
5.657639e+02,6.387160e+01
5.658845e+02,6.387760e+01
5.660050e+02,6.387684e+01
5.661255e+02,6.386808e+01
5.662460e+02,6.385223e+01
5.663666e+02,6.383199e+01
5.664871e+02,6.381144e+01
5.666076e+02,6.379489e+01
5.667281e+02,6.378648e+01
5.668487e+02,6.378932e+01
5.669692e+02,6.380501e+01
5.670897e+02,6.383329e+01
5.672103e+02,6.387203e+01
5.673308e+02,6.391792e+01
5.674513e+02,6.396703e+01
5.675718e+02,6.401621e+01
5.676924e+02,6.406412e+01
5.678129e+02,6.411109e+01
5.679335e+02,6.415881e+01
5.680540e+02,6.420879e+01
5.681745e+02,6.426100e+01
5.682950e+02,6.431278e+01
5.684155e+02,6.435908e+01
5.685361e+02,6.439307e+01
5.686566e+02,6.440881e+01
5.687772e+02,6.440284e+01
5.688977e+02,6.437529e+01
5.690182e+02,6.432980e+01
5.691387e+02,6.427247e+01
5.692593e+02,6.421017e+01
5.693798e+02,6.414803e+01
5.695003e+02,6.408932e+01
5.696208e+02,6.403524e+01
5.697414e+02,6.398589e+01
5.698619e+02,6.394159e+01
5.699824e+02,6.390350e+01
5.701030e+02,6.387324e+01
5.702235e+02,6.385232e+01
5.703440e+02,6.384126e+01
5.704645e+02,6.383931e+01
5.705851e+02,6.384518e+01
5.707056e+02,6.385794e+01
5.708262e+02,6.387785e+01
5.709467e+02,6.390604e+01
5.710672e+02,6.394347e+01
5.711877e+02,6.398903e+01
5.713082e+02,6.403831e+01
5.714288e+02,6.408417e+01
5.715493e+02,6.411804e+01
5.716699e+02,6.413300e+01
5.717904e+02,6.412663e+01
5.719109e+02,6.410204e+01
5.720314e+02,6.406712e+01
5.721520e+02,6.403152e+01
5.722725e+02,6.400407e+01
5.723930e+02,6.398985e+01
5.725135e+02,6.398906e+01
5.726341e+02,6.399826e+01
5.727546e+02,6.401247e+01
5.728751e+02,6.402810e+01
5.729957e+02,6.404406e+01
5.731162e+02,6.406209e+01
5.732367e+02,6.408514e+01
5.733572e+02,6.411582e+01
5.734778e+02,6.415462e+01
5.735983e+02,6.419936e+01
5.737189e+02,6.424563e+01
5.738394e+02,6.428842e+01
5.739599e+02,6.432314e+01
5.740804e+02,6.434670e+01
5.742009e+02,6.435807e+01
5.743215e+02,6.435817e+01
5.744420e+02,6.434973e+01
5.745626e+02,6.433656e+01
5.746831e+02,6.432302e+01
5.748036e+02,6.431304e+01
5.749241e+02,6.430862e+01
5.750447e+02,6.430943e+01
5.751652e+02,6.431206e+01
5.752857e+02,6.431136e+01
5.754062e+02,6.430127e+01
5.755268e+02,6.427760e+01
5.756473e+02,6.423950e+01
5.757678e+02,6.419053e+01
5.758884e+02,6.413788e+01
5.760089e+02,6.409000e+01
5.761294e+02,6.405478e+01
5.762499e+02,6.403665e+01
5.763705e+02,6.403597e+01
5.764910e+02,6.404980e+01
5.766116e+02,6.407362e+01
5.767321e+02,6.410286e+01
5.768526e+02,6.413367e+01
5.769731e+02,6.416350e+01
5.770936e+02,6.419041e+01
5.772142e+02,6.421273e+01
5.773347e+02,6.422955e+01
5.774553e+02,6.424091e+01
5.775758e+02,6.424884e+01
5.776963e+02,6.425704e+01
5.778168e+02,6.427084e+01
5.779374e+02,6.429535e+01
5.780579e+02,6.433372e+01
5.781784e+02,6.438625e+01
5.782990e+02,6.444976e+01
5.784195e+02,6.451896e+01
5.785400e+02,6.458704e+01
5.786605e+02,6.464784e+01
5.787811e+02,6.469666e+01
5.789016e+02,6.473003e+01
5.790221e+02,6.474608e+01
5.791426e+02,6.474406e+01
5.792632e+02,6.472457e+01
5.793837e+02,6.468984e+01
5.795043e+02,6.464461e+01
5.796248e+02,6.459610e+01
5.797453e+02,6.455247e+01
5.798658e+02,6.452187e+01
5.799863e+02,6.450974e+01
5.801069e+02,6.451703e+01
5.802274e+02,6.453984e+01
5.803480e+02,6.457026e+01
5.804685e+02,6.459942e+01
5.805890e+02,6.461935e+01
5.807095e+02,6.462611e+01
5.808301e+02,6.462038e+01
5.809506e+02,6.460721e+01
5.810711e+02,6.459351e+01
5.811917e+02,6.458559e+01
5.813122e+02,6.458749e+01
5.814327e+02,6.459942e+01
5.815532e+02,6.461819e+01
5.816738e+02,6.463806e+01
5.817943e+02,6.465282e+01
5.819148e+02,6.465733e+01
5.820353e+02,6.464902e+01
5.821559e+02,6.462869e+01
5.822764e+02,6.460020e+01
5.823970e+02,6.456965e+01
5.825175e+02,6.454304e+01
5.826380e+02,6.452535e+01
5.827585e+02,6.451900e+01
5.828790e+02,6.452323e+01
5.829996e+02,6.453467e+01
5.831201e+02,6.454867e+01
5.832407e+02,6.456100e+01
5.833612e+02,6.456883e+01
5.834817e+02,6.457175e+01
5.836022e+02,6.457130e+01
5.837228e+02,6.457040e+01
5.838433e+02,6.457201e+01
5.839638e+02,6.457809e+01
5.840844e+02,6.458910e+01
5.842049e+02,6.460383e+01
5.843254e+02,6.461958e+01
5.844459e+02,6.463278e+01
5.845665e+02,6.464014e+01
5.846870e+02,6.463924e+01
5.848075e+02,6.462951e+01
5.849280e+02,6.461280e+01
5.850486e+02,6.459334e+01
5.851691e+02,6.457706e+01
5.852897e+02,6.456949e+01
5.854102e+02,6.457465e+01
5.855307e+02,6.459333e+01
5.856512e+02,6.462283e+01
5.857717e+02,6.465726e+01
5.858923e+02,6.468965e+01
5.860128e+02,6.471423e+01
5.861334e+02,6.472739e+01
5.862539e+02,6.472899e+01
5.863744e+02,6.472119e+01
5.864949e+02,6.470736e+01
5.866155e+02,6.469022e+01
5.867360e+02,6.467111e+01
5.868565e+02,6.465041e+01
5.869771e+02,6.462831e+01
5.870976e+02,6.460583e+01
5.872181e+02,6.458529e+01
5.873386e+02,6.456948e+01
5.874592e+02,6.456065e+01
5.875797e+02,6.455916e+01
5.877002e+02,6.456332e+01
5.878207e+02,6.456992e+01
5.879413e+02,6.457586e+01
5.880618e+02,6.457975e+01
5.881824e+02,6.458237e+01
5.883029e+02,6.458619e+01
5.884234e+02,6.459357e+01
5.885439e+02,6.460530e+01
5.886644e+02,6.461954e+01
5.887850e+02,6.463264e+01
5.889055e+02,6.464043e+01
5.890261e+02,6.464074e+01
5.891466e+02,6.463453e+01
5.892671e+02,6.462584e+01
5.893876e+02,6.461991e+01
5.895082e+02,6.462113e+01
5.896287e+02,6.463097e+01
5.897492e+02,6.464732e+01
5.898698e+02,6.466543e+01
5.899903e+02,6.467950e+01
5.901108e+02,6.468523e+01
5.902313e+02,6.468040e+01
5.903519e+02,6.466521e+01
5.904724e+02,6.464133e+01
5.905929e+02,6.461135e+01
5.907134e+02,6.457804e+01
5.908340e+02,6.454452e+01
5.909545e+02,6.451512e+01
5.910751e+02,6.449516e+01
5.911956e+02,6.449001e+01
5.913161e+02,6.450399e+01
5.914366e+02,6.453790e+01
5.915571e+02,6.458802e+01
5.916777e+02,6.464595e+01
5.917982e+02,6.470119e+01
5.919188e+02,6.474399e+01
5.920393e+02,6.476777e+01
5.921598e+02,6.477097e+01
5.922803e+02,6.475636e+01
5.924009e+02,6.472948e+01
5.925214e+02,6.469598e+01
5.926419e+02,6.466068e+01
5.927625e+02,6.462690e+01
5.928830e+02,6.459645e+01
5.930035e+02,6.457077e+01
5.931240e+02,6.455104e+01
5.932446e+02,6.453799e+01
5.933651e+02,6.453159e+01
5.934856e+02,6.453073e+01
5.936061e+02,6.453369e+01
5.937267e+02,6.453904e+01
5.938472e+02,6.454667e+01
5.939678e+02,6.455813e+01
5.940883e+02,6.457612e+01
5.942088e+02,6.460262e+01
5.943293e+02,6.463717e+01
5.944498e+02,6.467583e+01
5.945704e+02,6.471184e+01
5.946909e+02,6.473763e+01
5.948115e+02,6.474714e+01
5.949320e+02,6.473853e+01
5.950525e+02,6.471455e+01
5.951730e+02,6.468169e+01
5.952936e+02,6.464690e+01
5.954141e+02,6.461595e+01
5.955346e+02,6.459154e+01
5.956552e+02,6.457338e+01
5.957757e+02,6.455982e+01
5.958962e+02,6.454969e+01
5.960167e+02,6.454327e+01
5.961373e+02,6.454221e+01
5.962578e+02,6.454838e+01
5.963783e+02,6.456206e+01
5.964988e+02,6.458124e+01
5.966194e+02,6.460194e+01
5.967399e+02,6.461987e+01
5.968605e+02,6.463172e+01
5.969810e+02,6.463678e+01
5.971015e+02,6.463663e+01
5.972220e+02,6.463416e+01
5.973425e+02,6.463177e+01
5.974631e+02,6.463042e+01
5.975836e+02,6.462934e+01
5.977042e+02,6.462714e+01
5.978247e+02,6.462289e+01
5.979452e+02,6.461718e+01
5.980657e+02,6.461199e+01
5.981863e+02,6.460982e+01
5.983068e+02,6.461237e+01
5.984273e+02,6.461951e+01
5.985479e+02,6.462921e+01
5.986684e+02,6.463848e+01
5.987889e+02,6.464499e+01
5.989094e+02,6.464798e+01
5.990300e+02,6.464889e+01
5.991505e+02,6.465066e+01
5.992710e+02,6.465679e+01
5.993915e+02,6.466999e+01
5.995121e+02,6.469140e+01
5.996326e+02,6.472052e+01
5.997532e+02,6.475540e+01
5.998737e+02,6.479317e+01
5.999942e+02,6.483006e+01
6.001147e+02,6.486229e+01
6.002352e+02,6.488612e+01
6.003558e+02,6.489866e+01
6.004763e+02,6.489892e+01
6.005969e+02,6.488842e+01
6.007174e+02,6.487144e+01
6.008379e+02,6.485384e+01
6.009584e+02,6.484195e+01
6.010790e+02,6.484035e+01
6.011995e+02,6.485022e+01
6.013200e+02,6.486890e+01
6.014406e+02,6.489062e+01
6.015611e+02,6.490894e+01
6.016816e+02,6.491815e+01
6.018021e+02,6.491558e+01
6.019227e+02,6.490193e+01
6.020432e+02,6.488079e+01
6.021637e+02,6.485687e+01
6.022842e+02,6.483463e+01
6.024048e+02,6.481736e+01
6.025253e+02,6.480642e+01
6.026459e+02,6.480146e+01
6.027664e+02,6.480082e+01
6.028869e+02,6.480193e+01
6.030074e+02,6.480168e+01
6.031279e+02,6.479704e+01
6.032485e+02,6.478606e+01
6.033690e+02,6.476844e+01
6.034896e+02,6.474627e+01
6.036101e+02,6.472371e+01
6.037306e+02,6.470626e+01
6.038511e+02,6.469903e+01
6.039717e+02,6.470480e+01
6.040922e+02,6.472321e+01
6.042127e+02,6.475061e+01
6.043333e+02,6.478151e+01
6.044538e+02,6.480995e+01
6.045743e+02,6.483175e+01
6.046948e+02,6.484507e+01
6.048154e+02,6.485027e+01
6.049359e+02,6.484885e+01
6.050564e+02,6.484224e+01
6.051769e+02,6.483131e+01
6.052975e+02,6.481641e+01
6.054180e+02,6.479823e+01
6.055386e+02,6.477879e+01
6.056591e+02,6.476130e+01
6.057796e+02,6.474993e+01
6.059001e+02,6.474834e+01
6.060206e+02,6.475821e+01
6.061412e+02,6.477857e+01
6.062617e+02,6.480602e+01
6.063822e+02,6.483614e+01
6.065027e+02,6.486423e+01
6.066233e+02,6.488684e+01
6.067438e+02,6.490194e+01
6.068644e+02,6.490846e+01
6.069849e+02,6.490584e+01
6.071054e+02,6.489386e+01
6.072260e+02,6.487296e+01
6.073464e+02,6.484515e+01
6.074670e+02,6.481429e+01
6.075875e+02,6.478646e+01
6.077081e+02,6.476837e+01
6.078286e+02,6.476548e+01
6.079491e+02,6.478027e+01
6.080696e+02,6.481098e+01
6.081902e+02,6.485184e+01
6.083107e+02,6.489462e+01
