WaveNumber,DarkFastFast,DarkSlowFast,DarkFastSlow,DarkSlowSlow,LiteFastFast,LiteSlowFast,LiteFastSlow,LiteSlowSlow
2973.213,88.54424,86.54828,85.71874,87.01463,88.44557,86.73997,88.5837,90.8246
2973.334,88.55704,86.57465,85.74384,87.03879,88.45808,86.76974,88.5984,90.84621
2973.454,88.57195,86.59974,85.7713,87.06028,88.46538,86.79871,88.61268,90.86362
2973.575,88.59104,86.62451,85.80235,87.08125,88.47022,86.82749,88.62903,90.87779
2973.695,88.61504,86.64968,85.83787,87.10365,88.47581,86.85645,88.64949,90.89004
2973.816,88.64313,86.67535,85.87811,87.12863,88.4848,86.88581,88.67505,90.90186
2973.936,88.67345,86.7013,85.92233,87.15651,88.49915,86.9159,88.70556,90.91489
2974.057,88.70385,86.72721,85.96886,87.18689,88.51954,86.94699,88.73981,90.93049
2974.177,88.73289,86.75307,86.0155,87.21906,88.54554,86.97911,88.77614,90.9492
2974.298,88.76009,86.77923,86.05978,87.25233,88.57587,87.01184,88.8126,90.97054
2974.418,88.78608,86.80628,86.09991,87.28622,88.60885,87.04416,88.84779,90.99311
2974.539,88.81197,86.83471,86.13496,87.3203,88.64304,87.07457,88.88099,91.01505
2974.659,88.83884,86.86441,86.16489,87.35394,88.67719,87.10159,88.91203,91.03458
2974.78,88.86704,86.89451,86.19043,87.38627,88.71049,87.12433,88.94119,91.05098
2974.901,88.89608,86.92348,86.2125,87.4162,88.74255,87.14288,88.96894,91.06481
2975.021,88.92477,86.94972,86.23212,87.44283,88.77308,87.15843,88.9957,91.07808
2975.142,88.95191,86.97227,86.25002,87.46595,88.80202,87.17287,89.02184,91.09348
2975.262,88.97674,86.99129,86.26688,87.48611,88.82951,87.18797,89.04765,91.11354
2975.383,88.9991,87.00809,86.28336,87.50474,88.85597,87.20489,89.07325,91.13988
2975.503,89.01947,87.02471,86.3002,87.52338,88.88211,87.22364,89.09868,91.17239
2975.624,89.03845,87.04298,86.31808,87.5432,88.90873,87.24323,89.12366,91.20947
2975.744,89.05634,87.06379,86.33746,87.56439,88.93644,87.26212,89.14754,91.24816
2975.865,89.07295,87.08662,86.35828,87.58609,88.96532,87.27915,89.16943,91.28539
2975.985,89.08777,87.10966,86.37999,87.60669,88.99462,87.29393,89.18827,91.31841
2976.106,89.10036,87.13062,86.40168,87.62468,89.02274,87.30703,89.20306,91.34539
2976.226,89.11104,87.14789,86.42278,87.63952,89.04787,87.31976,89.21344,91.36584
2976.347,89.12117,87.1611,86.44328,87.65202,89.06834,87.33366,89.21982,91.38023
2976.468,89.13314,87.17175,86.46413,87.66452,89.08339,87.34972,89.22343,91.38966
2976.588,89.14944,87.18227,86.48693,87.67979,89.09347,87.36808,89.22594,91.39542
2976.708,89.17221,87.19552,86.51338,87.70052,89.1002,87.38789,89.22918,91.39861
2976.829,89.20201,87.21349,86.54443,87.72809,89.10573,87.40765,89.23441,91.40001
2976.949,89.23758,87.2365,86.57972,87.76203,89.11192,87.4259,89.24213,91.40009
2977.07,89.27597,87.26326,86.61736,87.80004,89.11984,87.44144,89.25194,91.39923
2977.191,89.31344,87.29138,86.65459,87.83873,89.12933,87.45396,89.26291,91.39798
2977.311,89.34663,87.31851,86.68873,87.87463,89.13947,87.4641,89.2742,91.39722
2977.432,89.37325,87.34293,86.71793,87.90491,89.14897,87.47342,89.28548,91.39841
2977.552,89.39296,87.3645,86.74205,87.92835,89.15726,87.4839,89.29716,91.40324
2977.673,89.40711,87.38423,86.76247,87.94543,89.16469,87.49763,89.31025,91.41329
2977.793,89.41831,87.40402,86.78162,87.95811,89.17276,87.51635,89.32606,91.42973
2977.914,89.42935,87.42558,86.80191,87.96914,89.18333,87.54068,89.34531,91.45238
2978.034,89.44257,87.44985,86.8249,87.98141,89.19803,87.5702,89.36794,91.47987
2978.155,89.45924,87.47659,86.85075,87.99737,89.21749,87.60317,89.39285,91.50941
2978.275,89.47935,87.50457,86.87833,88.01822,89.24118,87.63717,89.41838,91.53769
2978.396,89.50181,87.53201,86.90576,88.04398,89.26747,87.66949,89.44267,91.56142
2978.516,89.52476,87.55722,86.93106,88.07342,89.29429,87.69797,89.46436,91.57836
2978.637,89.54617,87.57916,86.95293,88.10445,89.31979,87.72153,89.48291,91.58779
2978.758,89.56426,87.59779,86.97109,88.13476,89.3428,87.74042,89.49859,91.59074
2978.878,89.57784,87.61388,86.98616,88.16218,89.36272,87.75587,89.51205,91.58942
2978.999,89.58673,87.62882,86.99942,88.18553,89.37949,87.76944,89.52386,91.58632
2979.119,89.59183,87.64421,87.01247,88.20464,89.39314,87.78251,89.53423,91.58369
2979.24,89.5951,87.66134,87.02681,88.22044,89.40363,87.7958,89.54288,91.58303
2979.36,89.59886,87.68089,87.04341,88.23434,89.41101,87.80919,89.54941,91.58485
2979.481,89.6056,87.70279,87.06275,88.24794,89.41569,87.82228,89.55368,91.58929
2979.601,89.61701,87.7263,87.08447,88.26236,89.41865,87.83479,89.55625,91.59637
2979.722,89.6335,87.75037,87.10763,88.27794,89.42146,87.84695,89.55837,91.60638
2979.842,89.65414,87.77377,87.13062,88.29426,89.42607,87.85955,89.56181,91.61983
2979.963,89.67695,87.79552,87.15168,88.31047,89.43403,87.87361,89.56816,91.6371
2980.083,89.69961,87.81526,87.16939,88.32586,89.44603,87.88967,89.57831,91.65797
2980.204,89.72016,87.83307,87.18307,88.34003,89.46168,87.90751,89.59214,91.68141
2980.324,89.73755,87.84932,87.19304,88.35316,89.47974,87.92613,89.60864,91.70573
2980.445,89.75189,87.8645,87.20072,88.3659,89.4987,87.94407,89.6263,91.72903
2980.565,89.76402,87.87887,87.20816,88.37893,89.51747,87.96012,89.64374,91.74968
2980.686,89.7749,87.8923,87.21726,88.39257,89.53584,87.97408,89.66023,91.76708
2980.806,89.78521,87.90459,87.2293,88.40672,89.55451,87.98679,89.67591,91.78151
2980.927,89.79504,87.91551,87.24438,88.42078,89.57455,87.99993,89.6915,91.79386
2981.048,89.80409,87.92522,87.26163,88.4341,89.59649,88.01514,89.70784,91.80504
2981.168,89.81202,87.93433,87.2795,88.44627,89.62015,88.03328,89.72544,91.81535
2981.289,89.81905,87.94398,87.29657,88.45754,89.6441,88.05383,89.74406,91.82416
2981.409,89.82588,87.95516,87.31205,88.46867,89.66651,88.07513,89.76289,91.83023
2981.53,89.83372,87.96861,87.32605,88.48087,89.68546,88.09468,89.78063,91.83207
2981.65,89.84357,87.9842,87.33935,88.49527,89.70011,88.11028,89.79625,91.82889
2981.771,89.85578,88.00099,87.35288,88.51249,89.71075,88.12064,89.80923,91.82092
2981.891,89.86983,88.01743,87.36738,88.53237,89.71893,88.12593,89.81979,91.80986
2982.012,89.8845,88.03192,87.38293,88.554,89.72666,88.12742,89.82883,91.79838
2982.132,89.89854,88.0433,87.39903,88.57597,89.73559,88.12696,89.83743,91.78937
2982.253,89.91119,88.05125,87.41498,88.59669,89.74649,88.12646,89.84654,91.78547
2982.373,89.92281,88.05647,87.43021,88.61494,89.75916,88.12737,89.85667,91.78823
2982.494,89.93459,88.06022,87.4446,88.63004,89.77258,88.13049,89.86768,91.79781
2982.615,89.94818,88.06419,87.45855,88.64189,89.78573,88.1363,89.87894,91.81307
2982.735,89.96474,88.06976,87.47268,88.65093,89.79807,88.14507,89.88969,91.83189
2982.855,89.98431,88.07789,87.48753,88.65788,89.80992,88.15711,89.89939,91.85186
2982.976,90.00571,88.0889,87.5034,88.66364,89.82231,88.17266,89.90795,91.87069
2983.097,90.0269,88.10259,87.5201,88.669,89.83643,88.19167,89.91592,91.88689
2983.217,90.04579,88.11824,87.53722,88.67462,89.85311,88.21369,89.92443,91.90012
2983.338,90.06096,88.13494,87.55427,88.68111,89.87227,88.23752,89.93491,91.91107
2983.458,90.07221,88.15165,87.57086,88.68887,89.89285,88.26177,89.94862,91.92118
2983.579,90.08032,88.16747,87.58667,88.69806,89.91289,88.28481,89.96627,91.93221
2983.699,90.08669,88.18179,87.60146,88.70875,89.9302,88.30531,89.98768,91.94563
2983.82,90.09229,88.1946,87.61484,88.72067,89.94295,88.32247,90.01175,91.96196
2983.94,90.09738,88.20659,87.62626,88.7334,89.95019,88.33615,90.03657,91.98077
2984.061,90.10126,88.21895,87.63508,88.74633,89.95217,88.34671,90.05986,92.00067
2984.181,90.10286,88.23299,87.64092,88.75901,89.95037,88.35503,90.07977,92.0201
2984.302,90.10127,88.24967,87.64384,88.77121,89.94711,88.36232,90.09512,92.0375
2984.422,90.09664,88.2691,87.64459,88.7831,89.9451,88.37006,90.10596,92.05221
2984.543,90.09026,88.2903,87.64456,88.7953,89.94657,88.37974,90.1133,92.06437
2984.663,90.08451,88.31136,87.64551,88.80877,89.95296,88.39276,90.11886,92.07481
2984.784,90.08225,88.33025,87.64933,88.82449,89.96437,88.40982,90.12442,92.08447
2984.905,90.08577,88.3456,87.65746,88.84308,89.97968,88.4307,90.13115,92.09386
2985.025,90.09633,88.35711,87.67078,88.86443,89.99671,88.45391,90.1394,92.10287
2985.146,90.11369,88.36578,87.68942,88.88751,90.01311,88.477,90.14853,92.11074
2985.266,90.13626,88.37337,87.71273,88.91046,90.02686,88.49704,90.1573,92.11649
2985.387,90.16142,88.38154,87.73922,88.93074,90.03674,88.5114,90.16425,92.11939
2985.507,90.18635,88.391,87.76702,88.94603,90.0427,88.51873,90.1683,92.11934
2985.628,90.20862,88.40114,87.79401,88.95476,90.04561,88.51929,90.16891,92.11689
2985.748,90.22668,88.41019,87.81808,88.95676,90.04698,88.51508,90.16635,92.11308
2985.869,90.24021,88.41634,87.83783,88.95345,90.0484,88.509,90.16145,92.10889
2985.989,90.25008,88.41855,87.85268,88.94769,90.05134,88.50414,90.15546,92.10503
2986.11,90.25799,88.4174,87.86309,88.94308,90.05688,88.503,90.14983,92.10188
2986.23,90.26582,88.41492,87.87032,88.94281,90.06567,88.50665,90.14584,92.09947
2986.351,90.27507,88.41391,87.87595,88.94891,90.07796,88.51505,90.14473,92.09799
2986.471,90.28627,88.41673,87.88124,88.96153,90.09334,88.52698,90.14719,92.09779
2986.592,90.29868,88.42421,87.88672,88.97906,90.11079,88.54099,90.15343,92.09945
2986.712,90.31058,88.43502,87.89181,88.99839,90.1284,88.5554,90.16288,92.10353
2986.833,90.31979,88.4463,87.89523,89.01604,90.1435,88.56881,90.17427,92.11007
2986.954,90.32474,88.45481,87.89574,89.0293,90.15361,88.58022,90.18612,92.11855
2987.074,90.32509,88.45815,87.89274,89.03675,90.15679,88.5889,90.19678,92.1278
2987.195,90.32216,88.45592,87.88686,89.03881,90.15266,88.59464,90.20523,92.13639
2987.315,90.31864,88.44974,87.88004,89.03732,90.14294,88.59782,90.21144,92.14324
2987.436,90.31792,88.44287,87.87495,89.03497,90.13117,88.59969,90.21651,92.148
2987.556,90.32278,88.43873,87.87418,89.0344,90.1218,88.60203,90.22221,92.15112
2987.677,90.33444,88.43977,87.87922,89.03739,90.11862,88.60693,90.23045,92.15366
2987.797,90.35214,88.44682,87.89012,89.04472,90.12379,88.61616,90.24252,92.15681
2987.918,90.37347,88.45917,87.90543,89.05614,90.13673,88.63008,90.25842,92.16122
2988.038,90.3952,88.47519,87.9229,89.07066,90.15455,88.64765,90.27691,92.16689
2988.159,90.41424,88.49323,87.94012,89.08715,90.17292,88.66612,90.29561,92.17308
2988.279,90.42884,88.51231,87.95536,89.10461,90.18788,88.68208,90.312,92.17884
2988.4,90.43872,88.53223,87.96798,89.12223,90.19717,88.69243,90.3242,92.18347
2988.52,90.44504,88.55325,87.97826,89.1394,90.20084,88.69544,90.33145,92.18681
2988.641,90.44943,88.57539,87.98704,89.15544,90.20104,88.69141,90.33427,92.18925
2988.761,90.45344,88.59797,87.9952,89.16962,90.20104,88.68259,90.33425,92.19149
2988.882,90.45779,88.61941,88.00339,89.18105,90.20383,88.67238,90.33332,92.19416
2989.002,90.46235,88.63783,88.01181,89.1891,90.21086,88.66389,90.33302,92.1974
2989.123,90.46638,88.65154,88.02048,89.19354,90.22178,88.65919,90.33421,92.20089
2989.244,90.46915,88.65968,88.02939,89.19483,90.23461,88.65858,90.3368,92.20406
2989.364,90.4704,88.66268,88.03856,89.19402,90.24696,88.66096,90.34025,92.20657
2989.485,90.47056,88.66205,88.04813,89.19268,90.25658,88.66434,90.34357,92.20856
2989.605,90.47062,88.65982,88.058,89.19235,90.26231,88.66701,90.34591,92.21076
2989.726,90.47157,88.65781,88.06773,89.19412,90.26414,88.66827,90.34663,92.21407
2989.846,90.47403,88.65717,88.07645,89.19832,90.26302,88.66859,90.34539,92.21941
2989.967,90.47793,88.65809,88.0831,89.20441,90.2603,88.66946,90.34215,92.2271
2990.087,90.48251,88.65992,88.08669,89.2112,90.25721,88.67255,90.33707,92.23663
2990.208,90.4865,88.66154,88.08677,89.21712,90.2549,88.67914,90.33076,92.24682
2990.328,90.48861,88.66175,88.08351,89.22073,90.25425,88.68969,90.32429,92.2563
2990.449,90.48811,88.65998,88.07795,89.22116,90.25596,88.70367,90.31899,92.26382
2990.569,90.48492,88.65611,88.07159,89.21835,90.26064,88.71996,90.31654,92.26876
2990.69,90.47978,88.65079,88.06617,89.21303,90.2685,88.73718,90.31826,92.27122
2990.811,90.47395,88.64518,88.0632,89.20666,90.27924,88.75415,90.32467,92.2719
2990.931,90.46897,88.64079,88.06384,89.20115,90.29188,88.76991,90.33521,92.27174
2991.052,90.46601,88.63887,88.06858,89.19812,90.30493,88.78381,90.34829,92.27158
2991.172,90.46568,88.64038,88.07732,89.19881,90.3167,88.79532,90.3615,92.27187
2991.292,90.46777,88.64537,88.08936,89.20361,90.32586,88.80399,90.37257,92.27276
2991.413,90.47144,88.6531,88.10356,89.21185,90.33171,88.80957,90.38014,92.27413
2991.534,90.47552,88.66209,88.11857,89.22209,90.33433,88.81197,90.38419,92.27579
2991.654,90.47905,88.67053,88.13296,89.23228,90.33443,88.81153,90.38622,92.27776
2991.775,90.48155,88.67699,88.14557,89.24052,90.33281,88.809,90.38846,92.28021
2991.895,90.48337,88.68077,88.15559,89.24536,90.33011,88.80538,90.39329,92.28342
2992.016,90.4854,88.6823,88.16272,89.24623,90.32658,88.80179,90.40208,92.28763
2992.136,90.48868,88.68276,88.16697,89.24352,90.32217,88.79902,90.41469,92.2928
2992.257,90.49397,88.6839,88.16859,89.23846,90.31696,88.7976,90.42944,92.29858
2992.377,90.50126,88.68703,88.16782,89.2327,90.31139,88.79768,90.44357,92.30424
2992.498,90.5099,88.6926,88.16475,89.22777,90.30633,88.79919,90.45434,92.30893
2992.618,90.51866,88.69998,88.15946,89.2248,90.30295,88.80201,90.45972,92.31164
2992.739,90.5265,88.70766,88.15223,89.22437,90.30219,88.80587,90.45897,92.31157
2992.859,90.53286,88.71403,88.14366,89.22639,90.30438,88.81046,90.45284,92.3083
2992.98,90.53794,88.71787,88.13503,89.23041,90.30902,88.81512,90.44299,92.30178
2993.101,90.54254,88.71901,88.12786,89.23573,90.31493,88.81881,90.43138,92.29237
2993.221,90.54739,88.71816,88.12366,89.24164,90.32059,88.82019,90.41948,92.28082
2993.342,90.55274,88.71664,88.12341,89.24738,90.32475,88.81786,90.40822,92.2682
2993.462,90.55789,88.71558,88.12708,89.25235,90.32673,88.81088,90.39779,92.25566
2993.583,90.56151,88.71536,88.13359,89.25605,90.32656,88.79926,90.38812,92.24441
2993.703,90.56198,88.71544,88.14102,89.25819,90.3247,88.78409,90.37934,92.23556
2993.824,90.55845,88.71468,88.14744,89.25887,90.32169,88.76742,90.37198,92.22995
2993.944,90.55116,88.71191,88.15134,89.25859,90.31783,88.75181,90.36706,92.22803
2994.065,90.54179,88.70663,88.15228,89.25824,90.31306,88.73969,90.36572,92.22972
2994.185,90.53274,88.69954,88.15089,89.25879,90.30726,88.7326,90.36864,92.23451
2994.306,90.52646,88.69243,88.14861,89.26102,90.30038,88.73096,90.37569,92.24136
2994.426,90.52455,88.68774,88.14713,89.26513,90.29289,88.73412,90.38575,92.24902
2994.547,90.52718,88.68758,88.14764,89.27074,90.28559,88.74064,90.39689,92.25632
2994.667,90.53309,88.69311,88.1506,89.27672,90.27961,88.74889,90.40678,92.26236
2994.788,90.54015,88.704,88.15572,89.28175,90.27571,88.75744,90.41337,92.26672
2994.908,90.54615,88.71849,88.16191,89.28464,90.27415,88.76538,90.41559,92.26947
2995.029,90.54932,88.7338,88.16792,89.28462,90.27435,88.77211,90.41334,92.27097
2995.149,90.54875,88.74693,88.1725,89.28165,90.27514,88.77721,90.40765,92.2716
2995.27,90.54427,88.7555,88.17471,89.27617,90.27536,88.78025,90.40015,92.27145
2995.391,90.53621,88.75816,88.17391,89.26887,90.27425,88.78088,90.39278,92.27024
2995.511,90.52512,88.75484,88.16999,89.26039,90.27187,88.77888,90.387,92.26725
2995.632,90.51176,88.74671,88.16332,89.25128,90.26928,88.7746,90.38375,92.26186
2995.752,90.49725,88.7356,88.15479,89.24199,90.26812,88.76901,90.38313,92.25368
2995.873,90.48312,88.72357,88.1458,89.23317,90.26997,88.76355,90.38461,92.24304
2995.993,90.47128,88.71233,88.13787,89.22569,90.27575,88.75964,90.38722,92.231
2996.114,90.46354,88.70298,88.13231,89.22065,90.2851,88.75816,90.38982,92.2192
2996.234,90.46094,88.6957,88.12955,89.21887,90.29657,88.75888,90.39144,92.20939
2996.355,90.46326,88.69003,88.1289,89.22063,90.30765,88.76025,90.3912,92.20276
2996.475,90.46862,88.68486,88.12827,89.22489,90.3154,88.75979,90.38847,92.1998
2996.596,90.47417,88.67905,88.12506,89.22971,90.31747,88.75506,90.38294,92.20007
2996.716,90.47668,88.67159,88.11655,89.23223,90.31248,88.74428,90.3744,92.20218
2996.837,90.47368,88.66192,88.1011,89.22979,90.30033,88.72703,90.36272,92.20436
2996.958,90.46444,88.65006,88.07882,89.22087,90.28232,88.70448,90.34807,92.20499
2997.078,90.45012,88.63663,88.0517,89.20576,90.26081,88.67904,90.33085,92.20294
2997.198,90.4333,88.62254,88.02312,89.18667,90.2385,88.65341,90.31172,92.19776
2997.319,90.41682,88.6086,87.99657,89.16698,90.21787,88.62998,90.29177,92.18992
2997.439,90.40306,88.59553,87.97494,89.15046,90.20068,88.61023,90.27236,92.18044
2997.56,90.393,88.58363,87.95934,89.13979,90.18765,88.59465,90.25491,92.1707
2997.681,90.38618,88.57285,87.94907,89.13564,90.17835,88.58302,90.24054,92.16187
2997.801,90.38112,88.56279,87.94191,89.13648,90.17147,88.57483,90.22987,92.15479
2997.922,90.37617,88.55307,87.9352,89.13905,90.16523,88.56961,90.22259,92.14954
2998.042,90.37016,88.54331,87.92685,89.1396,90.15794,88.56704,90.2177,92.14552
2998.163,90.36254,88.53328,87.91592,89.13465,90.14831,88.56666,90.21353,92.14149
2998.283,90.35364,88.52295,87.90303,89.12258,90.13589,88.56764,90.20822,92.13588
2998.404,90.34395,88.51233,87.88982,89.10368,90.12115,88.56876,90.20048,92.12743
2998.524,90.33392,88.50145,87.87838,89.08014,90.10533,88.56828,90.18964,92.11536
2998.645,90.32365,88.49031,87.8703,89.05524,90.0899,88.56477,90.17607,92.09985
2998.765,90.313,88.47878,87.86604,89.03229,90.07626,88.55736,90.16089,92.08192
2998.886,90.30165,88.46661,87.86467,89.01385,90.06504,88.54605,90.14558,92.0631
2999.006,90.28959,88.45355,87.86417,89.00099,90.05594,88.53175,90.13125,92.04485
2999.127,90.27693,88.43928,87.86186,88.99312,90.0476,88.5158,90.11842,92.02811
2999.248,90.26405,88.42357,87.85516,88.98832,90.03802,88.49954,90.1068,92.01307
2999.368,90.25132,88.40644,87.84263,88.98415,90.02524,88.4836,90.09557,91.99911
2999.489,90.23898,88.38813,87.82423,88.97814,90.00789,88.46791,90.08367,91.98535
2999.609,90.22722,88.3693,87.80166,88.96858,89.98608,88.45202,90.07057,91.97124
2999.729,90.21612,88.35085,87.77789,88.95506,89.96114,88.43546,90.05621,91.95679
2999.85,90.20578,88.33385,87.75656,88.93823,89.93587,88.41833,90.04134,91.94289
2999.971,90.19644,88.31942,87.74102,88.91959,89.91354,88.4016,90.02704,91.9309
3000.091,90.18829,88.30837,87.73302,88.90086,89.89672,88.38652,90.01423,91.92191
3000.212,90.18142,88.30114,87.73247,88.88343,89.88706,88.37453,90.00356,91.91647
3000.332,90.17551,88.29746,87.73692,88.86776,89.88431,88.36627,89.99504,91.91399
3000.453,90.17,88.29655,87.7426,88.85349,89.88664,88.36132,89.98818,91.91305
3000.573,90.16409,88.2971,87.745,88.83962,89.89114,88.35811,89.98232,91.91169
3000.694,90.15694,88.29736,87.74039,88.82484,89.89482,88.35448,89.97687,91.90827
3000.814,90.14797,88.29574,87.72691,88.80836,89.89542,88.34827,89.97146,91.90179
3000.935,90.1367,88.29057,87.70486,88.7899,89.89198,88.33807,89.96604,91.89223
3001.055,90.12276,88.28075,87.67644,88.76984,89.88475,88.32358,89.96053,91.88024
3001.176,90.10567,88.26561,87.64476,88.74889,89.87491,88.30557,89.95465,91.86674
3001.296,90.08472,88.24515,87.6131,88.72762,89.86376,88.28554,89.9478,91.85262
3001.417,90.0593,88.21976,87.58343,88.70608,89.8522,88.26511,89.93913,91.83829
3001.538,90.02917,88.19034,87.55635,88.68386,89.84009,88.24543,89.92763,91.82363
3001.658,89.99505,88.15791,87.53113,88.66026,89.82655,88.22693,89.91234,91.80824
3001.779,89.95864,88.12344,87.50645,88.63472,89.81031,88.2093,89.89284,91.79167
3001.899,89.9228,88.08785,87.48124,88.60748,89.7902,88.19164,89.86916,91.77351
3002.02,89.89082,88.05186,87.45525,88.57971,89.76586,88.1729,89.84201,91.75354
3002.14,89.86551,88.01614,87.42935,88.55328,89.73777,88.1524,89.81255,91.73183
3002.261,89.84856,87.98155,87.4052,88.53059,89.70747,88.12992,89.78246,91.7086
3002.381,89.83994,87.94905,87.38462,88.51361,89.67703,88.10612,89.75365,91.68443
3002.502,89.83799,87.91965,87.36876,88.5033,89.64841,88.08215,89.72808,91.66024
3002.622,89.83987,87.89435,87.35778,88.49931,89.62319,88.05969,89.70741,91.63735
3002.743,89.84229,87.8736,87.35068,88.49988,89.60215,88.04032,89.69276,91.6172
3002.863,89.84245,87.85726,87.34566,88.50235,89.58527,88.02509,89.68432,91.60097
3002.984,89.83822,87.84441,87.34042,88.50349,89.57196,88.01413,89.68118,91.5891
3003.104,89.82844,87.83353,87.33305,88.50038,89.56141,88.00666,89.68153,91.58102
3003.225,89.81284,87.82314,87.32207,88.49097,89.55294,88.00108,89.6831,91.57528
3003.345,89.79191,87.81216,87.30689,88.47432,89.54611,87.99525,89.68343,91.56973
3003.466,89.7667,87.8004,87.28759,88.45078,89.54082,87.98746,89.68079,91.56253
3003.586,89.73889,87.78859,87.26472,88.42178,89.53703,87.97666,89.67441,91.55277
3003.707,89.71085,87.77821,87.23939,88.38972,89.53449,87.96281,89.66447,91.54076
