WaveNumber, DarkFastFast
5.047762e+02,6.741822e+01
5.048967e+02,6.742494e+01
5.050172e+02,6.746765e+01
5.051378e+02,6.753911e+01
5.052583e+02,6.762646e+01
5.053788e+02,6.771379e+01
5.054993e+02,6.778596e+01
5.056199e+02,6.783118e+01
5.057404e+02,6.784517e+01
5.058609e+02,6.783070e+01
5.059814e+02,6.779715e+01
5.061020e+02,6.775620e+01
5.062225e+02,6.771898e+01
5.063430e+02,6.769353e+01
5.064636e+02,6.768348e+01
5.065841e+02,6.768852e+01
5.067046e+02,6.770589e+01
5.068252e+02,6.773174e+01
5.069457e+02,6.776163e+01
5.070662e+02,6.779069e+01
5.071867e+02,6.781475e+01
5.073073e+02,6.782984e+01
5.074278e+02,6.783385e+01
5.075483e+02,6.782729e+01
5.076689e+02,6.781364e+01
5.077894e+02,6.779853e+01
5.079099e+02,6.778825e+01
5.080305e+02,6.778767e+01
5.081510e+02,6.779800e+01
5.082715e+02,6.781672e+01
5.083920e+02,6.783834e+01
5.085126e+02,6.785727e+01
5.086331e+02,6.787018e+01
5.087536e+02,6.787676e+01
5.088741e+02,6.787939e+01
5.089947e+02,6.788086e+01
5.091152e+02,6.788187e+01
5.092357e+02,6.787955e+01
5.093563e+02,6.786836e+01
5.094768e+02,6.784234e+01
5.095973e+02,6.779886e+01
5.097179e+02,6.774093e+01
5.098384e+02,6.767774e+01
5.099589e+02,6.762154e+01
5.100794e+02,6.758505e+01
5.102000e+02,6.757603e+01
5.103205e+02,6.759522e+01
5.104410e+02,6.763628e+01
5.105616e+02,6.768876e+01
5.106821e+02,6.774233e+01
5.108026e+02,6.778942e+01
5.109232e+02,6.782739e+01
5.110437e+02,6.785735e+01
5.111642e+02,6.788165e+01
5.112847e+02,6.790104e+01
5.114053e+02,6.791322e+01
5.115258e+02,6.791335e+01
5.116463e+02,6.789671e+01
5.117668e+02,6.786124e+01
5.118874e+02,6.781008e+01
5.120079e+02,6.775096e+01
5.121284e+02,6.769499e+01
5.122490e+02,6.765282e+01
5.123695e+02,6.763073e+01
5.124901e+02,6.762933e+01
5.126105e+02,6.764320e+01
5.127311e+02,6.766349e+01
5.128516e+02,6.768031e+01
5.129722e+02,6.768624e+01
5.130927e+02,6.767834e+01
5.132132e+02,6.765841e+01
5.133337e+02,6.763211e+01
5.134543e+02,6.760719e+01
5.135748e+02,6.759241e+01
5.136953e+02,6.759501e+01
5.138159e+02,6.762019e+01
5.139364e+02,6.767000e+01
5.140569e+02,6.774253e+01
5.141774e+02,6.783138e+01
5.142980e+02,6.792556e+01
5.144185e+02,6.801189e+01
5.145390e+02,6.807641e+01
5.146595e+02,6.810802e+01
5.147801e+02,6.810201e+01
5.149006e+02,6.806108e+01
5.150211e+02,6.799534e+01
5.151417e+02,6.791852e+01
5.152622e+02,6.784585e+01
5.153828e+02,6.778920e+01
5.155032e+02,6.775402e+01
5.156238e+02,6.774001e+01
5.157443e+02,6.774227e+01
5.158649e+02,6.775438e+01
5.159854e+02,6.777056e+01
5.161059e+02,6.778713e+01
5.162264e+02,6.780215e+01
5.163470e+02,6.781371e+01
5.164675e+02,6.781919e+01
5.165880e+02,6.781466e+01
5.167086e+02,6.779636e+01
5.168291e+02,6.776281e+01
5.169496e+02,6.771654e+01
5.170701e+02,6.766438e+01
5.171907e+02,6.761522e+01
5.173112e+02,6.757755e+01
5.174317e+02,6.755624e+01
5.175522e+02,6.755066e+01
5.176728e+02,6.755510e+01
5.177933e+02,6.756091e+01
5.179138e+02,6.756093e+01
5.180344e+02,6.755141e+01
5.181549e+02,6.753440e+01
5.182755e+02,6.751631e+01
5.183959e+02,6.750604e+01
5.185165e+02,6.751125e+01
5.186370e+02,6.753616e+01
5.187576e+02,6.758046e+01
5.188781e+02,6.763999e+01
5.189986e+02,6.770798e+01
5.191191e+02,6.777642e+01
5.192397e+02,6.783825e+01
5.193602e+02,6.788823e+01
5.194807e+02,6.792349e+01
5.196013e+02,6.794456e+01
5.197218e+02,6.795480e+01
5.198423e+02,6.795986e+01
5.199628e+02,6.796549e+01
5.200834e+02,6.797657e+01
5.202039e+02,6.799501e+01
5.203244e+02,6.801942e+01
5.204449e+02,6.804541e+01
5.205655e+02,6.806735e+01
5.206860e+02,6.808052e+01
5.208065e+02,6.808278e+01
5.209271e+02,6.807523e+01
5.210476e+02,6.806103e+01
5.211682e+02,6.804377e+01
5.212886e+02,6.802490e+01
5.214092e+02,6.800315e+01
5.215297e+02,6.797523e+01
5.216503e+02,6.793832e+01
5.217708e+02,6.789230e+01
5.218913e+02,6.784174e+01
5.220118e+02,6.779462e+01
5.221324e+02,6.776008e+01
5.222529e+02,6.774499e+01
5.223734e+02,6.775072e+01
5.224940e+02,6.777238e+01
5.226145e+02,6.779975e+01
5.227350e+02,6.782223e+01
5.228555e+02,6.783105e+01
5.229761e+02,6.782320e+01
5.230966e+02,6.780162e+01
5.232171e+02,6.777361e+01
5.233376e+02,6.774786e+01
5.234582e+02,6.773096e+01
5.235787e+02,6.772633e+01
5.236992e+02,6.773320e+01
5.238198e+02,6.774838e+01
5.239403e+02,6.776697e+01
5.240609e+02,6.778432e+01
5.241813e+02,6.779646e+01
5.243019e+02,6.780012e+01
5.244224e+02,6.779314e+01
5.245430e+02,6.777464e+01
5.246635e+02,6.774562e+01
5.247840e+02,6.770909e+01
5.249045e+02,6.767005e+01
5.250251e+02,6.763467e+01
5.251456e+02,6.760825e+01
5.252661e+02,6.759491e+01
5.253867e+02,6.759624e+01
5.255072e+02,6.761130e+01
5.256277e+02,6.763705e+01
5.257482e+02,6.766893e+01
5.258688e+02,6.770186e+01
5.259893e+02,6.773064e+01
5.261098e+02,6.775076e+01
5.262303e+02,6.775935e+01
5.263509e+02,6.775529e+01
5.264714e+02,6.773985e+01
5.265919e+02,6.771645e+01
5.267125e+02,6.769048e+01
5.268330e+02,6.766760e+01
5.269536e+02,6.765208e+01
5.270740e+02,6.764552e+01
5.271946e+02,6.764621e+01
5.273151e+02,6.764957e+01
5.274357e+02,6.765028e+01
5.275562e+02,6.764476e+01
5.276767e+02,6.763254e+01
5.277972e+02,6.761651e+01
5.279177e+02,6.760152e+01
5.280383e+02,6.759215e+01
5.281588e+02,6.759106e+01
5.282794e+02,6.759800e+01
5.283999e+02,6.761063e+01
5.285204e+02,6.762609e+01
5.286409e+02,6.764283e+01
5.287615e+02,6.766056e+01
5.288820e+02,6.768006e+01
5.290025e+02,6.770139e+01
5.291230e+02,6.772260e+01
5.292436e+02,6.773985e+01
5.293641e+02,6.774840e+01
5.294846e+02,6.774451e+01
5.296052e+02,6.772772e+01
5.297257e+02,6.770126e+01
5.298462e+02,6.767147e+01
5.299667e+02,6.764552e+01
5.300873e+02,6.762936e+01
5.302078e+02,6.762640e+01
5.303284e+02,6.763693e+01
5.304489e+02,6.765924e+01
5.305694e+02,6.769044e+01
5.306899e+02,6.772725e+01
5.308104e+02,6.776554e+01
5.309310e+02,6.779994e+01
5.310515e+02,6.782454e+01
5.311721e+02,6.783334e+01
5.312926e+02,6.782347e+01
5.314131e+02,6.779705e+01
5.315336e+02,6.776318e+01
5.316542e+02,6.773560e+01
5.317747e+02,6.772912e+01
5.318952e+02,6.775500e+01
5.320157e+02,6.781557e+01
5.321363e+02,6.790277e+01
5.322568e+02,6.799920e+01
5.323773e+02,6.808498e+01
5.324979e+02,6.814267e+01
5.326184e+02,6.816316e+01
5.327389e+02,6.814819e+01
5.328594e+02,6.810870e+01
5.329800e+02,6.806055e+01
5.331005e+02,6.801756e+01
5.332211e+02,6.798918e+01
5.333416e+02,6.797795e+01
5.334621e+02,6.798145e+01
5.335826e+02,6.799498e+01
5.337031e+02,6.801427e+01
5.338237e+02,6.803722e+01
5.339442e+02,6.806263e+01
5.340648e+02,6.808904e+01
5.341853e+02,6.811328e+01
5.343058e+02,6.813007e+01
5.344263e+02,6.813358e+01
5.345469e+02,6.812010e+01
5.346674e+02,6.808988e+01
5.347879e+02,6.804818e+01
5.349084e+02,6.800405e+01
5.350290e+02,6.796842e+01
5.351495e+02,6.794947e+01
5.352700e+02,6.795090e+01
5.353906e+02,6.797045e+01
5.355111e+02,6.800126e+01
5.356316e+02,6.803358e+01
5.357521e+02,6.805840e+01
5.358727e+02,6.807001e+01
5.359932e+02,6.806717e+01
5.361138e+02,6.805290e+01
5.362343e+02,6.803246e+01
5.363548e+02,6.801173e+01
5.364753e+02,6.799484e+01
5.365958e+02,6.798327e+01
5.367164e+02,6.797650e+01
5.368369e+02,6.797305e+01
5.369575e+02,6.797211e+01
5.370780e+02,6.797478e+01
5.371985e+02,6.798404e+01
5.373190e+02,6.800372e+01
5.374396e+02,6.803687e+01
5.375601e+02,6.808369e+01
5.376806e+02,6.814064e+01
5.378011e+02,6.820035e+01
5.379217e+02,6.825431e+01
5.380422e+02,6.829433e+01
5.381627e+02,6.831562e+01
5.382833e+02,6.831820e+01
5.384038e+02,6.830637e+01
5.385243e+02,6.828732e+01
5.386448e+02,6.826800e+01
5.387654e+02,6.825320e+01
5.388859e+02,6.824390e+01
5.390065e+02,6.823733e+01
5.391270e+02,6.822819e+01
5.392475e+02,6.821101e+01
5.393680e+02,6.818279e+01
5.394885e+02,6.814384e+01
5.396091e+02,6.809891e+01
5.397296e+02,6.805579e+01
5.398502e+02,6.802464e+01
5.399707e+02,6.801449e+01
5.400912e+02,6.803192e+01
5.402117e+02,6.807898e+01
5.403323e+02,6.815263e+01
5.404528e+02,6.824468e+01
5.405733e+02,6.834306e+01
5.406938e+02,6.843507e+01
5.408144e+02,6.850858e+01
5.409349e+02,6.855499e+01
5.410554e+02,6.857076e+01
5.411760e+02,6.855750e+01
5.412965e+02,6.852126e+01
5.414170e+02,6.847021e+01
5.415375e+02,6.841383e+01
5.416581e+02,6.836050e+01
5.417786e+02,6.831643e+01
5.418992e+02,6.828578e+01
5.420197e+02,6.826996e+01
5.421402e+02,6.826774e+01
5.422607e+02,6.827551e+01
5.423812e+02,6.828806e+01
5.425018e+02,6.829974e+01
5.426223e+02,6.830552e+01
5.427429e+02,6.830296e+01
5.428634e+02,6.829244e+01
5.429839e+02,6.827702e+01
5.431044e+02,6.826061e+01
5.432250e+02,6.824649e+01
5.433455e+02,6.823536e+01
5.434660e+02,6.822512e+01
5.435865e+02,6.821149e+01
5.437071e+02,6.819021e+01
5.438276e+02,6.815928e+01
5.439481e+02,6.812008e+01
5.440687e+02,6.807729e+01
5.441892e+02,6.803707e+01
5.443097e+02,6.800552e+01
5.444302e+02,6.798632e+01
5.445508e+02,6.798020e+01
5.446713e+02,6.798598e+01
5.447919e+02,6.800171e+01
5.449124e+02,6.802616e+01
5.450329e+02,6.805879e+01
5.451534e+02,6.809898e+01
5.452739e+02,6.814484e+01
5.453945e+02,6.819182e+01
5.455150e+02,6.823354e+01
5.456356e+02,6.826297e+01
5.457561e+02,6.827474e+01
5.458766e+02,6.826710e+01
5.459971e+02,6.824261e+01
5.461177e+02,6.820770e+01
5.462382e+02,6.817024e+01
5.463587e+02,6.813828e+01
5.464792e+02,6.811816e+01
5.465998e+02,6.811350e+01
5.467203e+02,6.812626e+01
5.468408e+02,6.815669e+01
5.469614e+02,6.820375e+01
5.470819e+02,6.826431e+01
5.472024e+02,6.833263e+01
5.473229e+02,6.840040e+01
5.474435e+02,6.845695e+01
5.475640e+02,6.849274e+01
5.476846e+02,6.850155e+01
5.478051e+02,6.848257e+01
5.479256e+02,6.844064e+01
5.480461e+02,6.838465e+01
5.481666e+02,6.832509e+01
5.482872e+02,6.827058e+01
5.484077e+02,6.822666e+01
5.485283e+02,6.819567e+01
5.486488e+02,6.817767e+01
5.487693e+02,6.817176e+01
5.488898e+02,6.817695e+01
5.490104e+02,6.819182e+01
5.491309e+02,6.821320e+01
5.492514e+02,6.823568e+01
5.493719e+02,6.825259e+01
5.494925e+02,6.825729e+01
5.496130e+02,6.824665e+01
5.497335e+02,6.822307e+01
5.498541e+02,6.819495e+01
5.499746e+02,6.817388e+01
5.500951e+02,6.817036e+01
5.502156e+02,6.818986e+01
5.503362e+02,6.822964e+01
5.504567e+02,6.827956e+01
5.505773e+02,6.832493e+01
5.506978e+02,6.835282e+01
5.508183e+02,6.835600e+01
5.509388e+02,6.833511e+01
5.510593e+02,6.829768e+01
5.511799e+02,6.825503e+01
5.513004e+02,6.821783e+01
5.514210e+02,6.819189e+01
5.515415e+02,6.817780e+01
5.516620e+02,6.817128e+01
5.517825e+02,6.816694e+01
5.519031e+02,6.816056e+01
5.520236e+02,6.815165e+01
5.521441e+02,6.814308e+01
5.522646e+02,6.813974e+01
5.523852e+02,6.814549e+01
5.525057e+02,6.816102e+01
5.526262e+02,6.818301e+01
5.527468e+02,6.820496e+01
5.528673e+02,6.821960e+01
5.529878e+02,6.822143e+01
5.531083e+02,6.820948e+01
5.532289e+02,6.818831e+01
5.533494e+02,6.816733e+01
5.534700e+02,6.815752e+01
5.535905e+02,6.816887e+01
5.537110e+02,6.820672e+01
5.538315e+02,6.826991e+01
5.539520e+02,6.835067e+01
5.540726e+02,6.843651e+01
5.541931e+02,6.851487e+01
5.543137e+02,6.857509e+01
5.544342e+02,6.861163e+01
5.545547e+02,6.862461e+01
5.546752e+02,6.861848e+01
5.547958e+02,6.859934e+01
5.549163e+02,6.857253e+01
5.550368e+02,6.854178e+01
5.551573e+02,6.850919e+01
5.552779e+02,6.847640e+01
5.553984e+02,6.844622e+01
5.555189e+02,6.842256e+01
5.556395e+02,6.840955e+01
5.557600e+02,6.840992e+01
5.558805e+02,6.842304e+01
5.560010e+02,6.844479e+01
5.561216e+02,6.846867e+01
5.562421e+02,6.848865e+01
5.563627e+02,6.850083e+01
5.564832e+02,6.850484e+01
5.566037e+02,6.850259e+01
5.567242e+02,6.849673e+01
5.568447e+02,6.848796e+01
5.569653e+02,6.847443e+01
5.570858e+02,6.845266e+01
5.572064e+02,6.842030e+01
5.573269e+02,6.837859e+01
5.574474e+02,6.833373e+01
5.575679e+02,6.829509e+01
5.576885e+02,6.827154e+01
5.578090e+02,6.826759e+01
5.579295e+02,6.828042e+01
5.580500e+02,6.830017e+01
5.581706e+02,6.831332e+01
5.582911e+02,6.830887e+01
5.584116e+02,6.828241e+01
5.585322e+02,6.823834e+01
5.586527e+02,6.818771e+01
5.587732e+02,6.814423e+01
5.588937e+02,6.811894e+01
5.590143e+02,6.811610e+01
5.591348e+02,6.813274e+01
5.592554e+02,6.816121e+01
5.593759e+02,6.819392e+01
5.594964e+02,6.822585e+01
5.596169e+02,6.825672e+01
5.597374e+02,6.828955e+01
5.598580e+02,6.832806e+01
5.599785e+02,6.837355e+01
5.600991e+02,6.842404e+01
5.602196e+02,6.847435e+01
5.603401e+02,6.851883e+01
5.604606e+02,6.855349e+01
5.605812e+02,6.857706e+01
5.607017e+02,6.859070e+01
5.608222e+02,6.859660e+01
5.609427e+02,6.859626e+01
5.610633e+02,6.858969e+01
5.611838e+02,6.857590e+01
5.613043e+02,6.855424e+01
5.614249e+02,6.852612e+01
5.615454e+02,6.849571e+01
5.616659e+02,6.846963e+01
5.617864e+02,6.845467e+01
5.619070e+02,6.845638e+01
5.620275e+02,6.847710e+01
5.621481e+02,6.851538e+01
5.622686e+02,6.856647e+01
5.623891e+02,6.862390e+01
5.625096e+02,6.868140e+01
5.626301e+02,6.873354e+01
5.627507e+02,6.877729e+01
5.628712e+02,6.881206e+01
5.629918e+02,6.883998e+01
5.631123e+02,6.886505e+01
5.632328e+02,6.889241e+01
5.633533e+02,6.892707e+01
5.634739e+02,6.897185e+01
5.635944e+02,6.902637e+01
5.637149e+02,6.908628e+01
5.638354e+02,6.914451e+01
5.639560e+02,6.919240e+01
5.640765e+02,6.922199e+01
5.641970e+02,6.922878e+01
5.643176e+02,6.921198e+01
5.644381e+02,6.917439e+01
5.645586e+02,6.912094e+01
5.646791e+02,6.905717e+01
5.647997e+02,6.898800e+01
5.649202e+02,6.891709e+01
5.650408e+02,6.884769e+01
5.651613e+02,6.878275e+01
5.652818e+02,6.872506e+01
5.654023e+02,6.867695e+01
5.655228e+02,6.863932e+01
5.656434e+02,6.861124e+01
5.657639e+02,6.859005e+01
5.658845e+02,6.857256e+01
5.660050e+02,6.855634e+01
5.661255e+02,6.854086e+01
5.662460e+02,6.852780e+01
5.663666e+02,6.852036e+01
5.664871e+02,6.852209e+01
5.666076e+02,6.853513e+01
5.667281e+02,6.856009e+01
5.668487e+02,6.859588e+01
5.669692e+02,6.864088e+01
5.670897e+02,6.869324e+01
5.672103e+02,6.875146e+01
5.673308e+02,6.881375e+01
5.674513e+02,6.887717e+01
5.675718e+02,6.893732e+01
5.676924e+02,6.898890e+01
5.678129e+02,6.902636e+01
5.679335e+02,6.904623e+01
5.680540e+02,6.904785e+01
5.681745e+02,6.903441e+01
5.682950e+02,6.901165e+01
5.684155e+02,6.898617e+01
5.685361e+02,6.896375e+01
5.686566e+02,6.894747e+01
5.687772e+02,6.893736e+01
5.688977e+02,6.893105e+01
5.690182e+02,6.892504e+01
5.691387e+02,6.891574e+01
5.692593e+02,6.890026e+01
5.693798e+02,6.887714e+01
5.695003e+02,6.884639e+01
5.696208e+02,6.881001e+01
5.697414e+02,6.877168e+01
5.698619e+02,6.873707e+01
5.699824e+02,6.871293e+01
5.701030e+02,6.870512e+01
5.702235e+02,6.871745e+01
5.703440e+02,6.874964e+01
5.704645e+02,6.879744e+01
5.705851e+02,6.885338e+01
5.707056e+02,6.890982e+01
5.708262e+02,6.896171e+01
5.709467e+02,6.900755e+01
5.710672e+02,6.904930e+01
5.711877e+02,6.909016e+01
5.713082e+02,6.913168e+01
5.714288e+02,6.917174e+01
5.715493e+02,6.920459e+01
5.716699e+02,6.922250e+01
5.717904e+02,6.921991e+01
5.719109e+02,6.919563e+01
5.720314e+02,6.915432e+01
5.721520e+02,6.910451e+01
5.722725e+02,6.905624e+01
5.723930e+02,6.901708e+01
5.725135e+02,6.898956e+01
5.726341e+02,6.897146e+01
5.727546e+02,6.895773e+01
5.728751e+02,6.894428e+01
5.729957e+02,6.893024e+01
5.731162e+02,6.891914e+01
5.732367e+02,6.891713e+01
5.733572e+02,6.893031e+01
5.734778e+02,6.896120e+01
5.735983e+02,6.900704e+01
5.737189e+02,6.905993e+01
5.738394e+02,6.910996e+01
5.739599e+02,6.914812e+01
5.740804e+02,6.916908e+01
5.742009e+02,6.917287e+01
5.743215e+02,6.916407e+01
5.744420e+02,6.915010e+01
5.745626e+02,6.913791e+01
5.746831e+02,6.913271e+01
5.748036e+02,6.913655e+01
5.749241e+02,6.914827e+01
5.750447e+02,6.916474e+01
5.751652e+02,6.918172e+01
5.752857e+02,6.919540e+01
5.754062e+02,6.920249e+01
5.755268e+02,6.920113e+01
5.756473e+02,6.919067e+01
5.757678e+02,6.917223e+01
5.758884e+02,6.914845e+01
5.760089e+02,6.912318e+01
5.761294e+02,6.910147e+01
5.762499e+02,6.908802e+01
5.763705e+02,6.908614e+01
5.764910e+02,6.909715e+01
5.766116e+02,6.911922e+01
5.767321e+02,6.914809e+01
5.768526e+02,6.917706e+01
5.769731e+02,6.919940e+01
5.770936e+02,6.920950e+01
5.772142e+02,6.920494e+01
5.773347e+02,6.918750e+01
5.774553e+02,6.916351e+01
5.775758e+02,6.914233e+01
5.776963e+02,6.913313e+01
5.778168e+02,6.914319e+01
5.779374e+02,6.917494e+01
5.780579e+02,6.922545e+01
5.781784e+02,6.928723e+01
5.782990e+02,6.935091e+01
5.784195e+02,6.940814e+01
5.785400e+02,6.945284e+01
5.786605e+02,6.948249e+01
5.787811e+02,6.949709e+01
5.789016e+02,6.949789e+01
5.790221e+02,6.948605e+01
5.791426e+02,6.946249e+01
5.792632e+02,6.942867e+01
5.793837e+02,6.938773e+01
5.795043e+02,6.934518e+01
5.796248e+02,6.930879e+01
5.797453e+02,6.928568e+01
5.798658e+02,6.928050e+01
5.799863e+02,6.929254e+01
5.801069e+02,6.931606e+01
5.802274e+02,6.934069e+01
5.803480e+02,6.935567e+01
5.804685e+02,6.935385e+01
5.805890e+02,6.933363e+01
5.807095e+02,6.929987e+01
5.808301e+02,6.926141e+01
5.809506e+02,6.922818e+01
5.810711e+02,6.920723e+01
5.811917e+02,6.920109e+01
5.813122e+02,6.920819e+01
5.814327e+02,6.922490e+01
5.815532e+02,6.924780e+01
5.816738e+02,6.927513e+01
5.817943e+02,6.930713e+01
5.819148e+02,6.934506e+01
5.820353e+02,6.938959e+01
5.821559e+02,6.943956e+01
5.822764e+02,6.949192e+01
5.823970e+02,6.954212e+01
5.825175e+02,6.958579e+01
5.826380e+02,6.961911e+01
5.827585e+02,6.963963e+01
5.828790e+02,6.964619e+01
5.829996e+02,6.963889e+01
5.831201e+02,6.961868e+01
5.832407e+02,6.958759e+01
5.833612e+02,6.954887e+01
5.834817e+02,6.950677e+01
5.836022e+02,6.946562e+01
5.837228e+02,6.942942e+01
5.838433e+02,6.940042e+01
5.839638e+02,6.937888e+01
5.840844e+02,6.936356e+01
5.842049e+02,6.935303e+01
5.843254e+02,6.934686e+01
5.844459e+02,6.934660e+01
5.845665e+02,6.935513e+01
5.846870e+02,6.937527e+01
5.848075e+02,6.940757e+01
5.849280e+02,6.944941e+01
5.850486e+02,6.949446e+01
5.851691e+02,6.953465e+01
5.852897e+02,6.956342e+01
5.854102e+02,6.957753e+01
5.855307e+02,6.957868e+01
5.856512e+02,6.957238e+01
5.857717e+02,6.956623e+01
5.858923e+02,6.956652e+01
5.860128e+02,6.957587e+01
5.861334e+02,6.959264e+01
5.862539e+02,6.961193e+01
5.863744e+02,6.962791e+01
5.864949e+02,6.963624e+01
5.866155e+02,6.963578e+01
5.867360e+02,6.962887e+01
5.868565e+02,6.961993e+01
5.869771e+02,6.961320e+01
5.870976e+02,6.961093e+01
5.872181e+02,6.961217e+01
5.873386e+02,6.961321e+01
5.874592e+02,6.960873e+01
5.875797e+02,6.959372e+01
5.877002e+02,6.956549e+01
5.878207e+02,6.952434e+01
5.879413e+02,6.947392e+01
5.880618e+02,6.941956e+01
5.881824e+02,6.936779e+01
5.883029e+02,6.932427e+01
5.884234e+02,6.929253e+01
5.885439e+02,6.927412e+01
5.886644e+02,6.926871e+01
5.887850e+02,6.927484e+01
5.889055e+02,6.929095e+01
5.890261e+02,6.931590e+01
5.891466e+02,6.934898e+01
5.892671e+02,6.938908e+01
5.893876e+02,6.943443e+01
5.895082e+02,6.948170e+01
5.896287e+02,6.952621e+01
5.897492e+02,6.956309e+01
5.898698e+02,6.958817e+01
5.899903e+02,6.959904e+01
5.901108e+02,6.959591e+01
5.902313e+02,6.958099e+01
5.903519e+02,6.955788e+01
5.904724e+02,6.953014e+01
5.905929e+02,6.950082e+01
5.907134e+02,6.947210e+01
5.908340e+02,6.944579e+01
5.909545e+02,6.942418e+01
5.910751e+02,6.941041e+01
5.911956e+02,6.940803e+01
5.913161e+02,6.942032e+01
5.914366e+02,6.944856e+01
5.915571e+02,6.949128e+01
5.916777e+02,6.954344e+01
5.917982e+02,6.959797e+01
5.919188e+02,6.964718e+01
5.920393e+02,6.968427e+01
5.921598e+02,6.970518e+01
5.922803e+02,6.970859e+01
5.924009e+02,6.969578e+01
5.925214e+02,6.966976e+01
5.926419e+02,6.963507e+01
5.927625e+02,6.959738e+01
5.928830e+02,6.956261e+01
5.930035e+02,6.953705e+01
5.931240e+02,6.952589e+01
5.932446e+02,6.953187e+01
5.933651e+02,6.955437e+01
5.934856e+02,6.958901e+01
5.936061e+02,6.962887e+01
5.937267e+02,6.966579e+01
5.938472e+02,6.969313e+01
5.939678e+02,6.970747e+01
5.940883e+02,6.970887e+01
5.942088e+02,6.970036e+01
5.943293e+02,6.968610e+01
5.944498e+02,6.967017e+01
5.945704e+02,6.965501e+01
5.946909e+02,6.964157e+01
5.948115e+02,6.962988e+01
5.949320e+02,6.961974e+01
5.950525e+02,6.961125e+01
5.951730e+02,6.960453e+01
5.952936e+02,6.959917e+01
5.954141e+02,6.959377e+01
5.955346e+02,6.958595e+01
5.956552e+02,6.957354e+01
5.957757e+02,6.955543e+01
5.958962e+02,6.953257e+01
5.960167e+02,6.950772e+01
5.961373e+02,6.948473e+01
5.962578e+02,6.946661e+01
5.963783e+02,6.945432e+01
5.964988e+02,6.944639e+01
5.966194e+02,6.943980e+01
5.967399e+02,6.943200e+01
5.968605e+02,6.942219e+01
5.969810e+02,6.941235e+01
5.971015e+02,6.940630e+01
5.972220e+02,6.940807e+01
5.973425e+02,6.941955e+01
5.974631e+02,6.943949e+01
5.975836e+02,6.946355e+01
5.977042e+02,6.948639e+01
5.978247e+02,6.950354e+01
5.979452e+02,6.951366e+01
5.980657e+02,6.951865e+01
5.981863e+02,6.952287e+01
5.983068e+02,6.953101e+01
5.984273e+02,6.954562e+01
5.985479e+02,6.956615e+01
5.986684e+02,6.958902e+01
5.987889e+02,6.960924e+01
5.989094e+02,6.962199e+01
5.990300e+02,6.962460e+01
5.991505e+02,6.961688e+01
5.992710e+02,6.960085e+01
5.993915e+02,6.957957e+01
5.995121e+02,6.955573e+01
5.996326e+02,6.953156e+01
5.997532e+02,6.950811e+01
5.998737e+02,6.948592e+01
5.999942e+02,6.946531e+01
6.001147e+02,6.944696e+01
6.002352e+02,6.943174e+01
6.003558e+02,6.942092e+01
6.004763e+02,6.941581e+01
6.005969e+02,6.941794e+01
6.007174e+02,6.942867e+01
6.008379e+02,6.944903e+01
6.009584e+02,6.947922e+01
6.010790e+02,6.951807e+01
6.011995e+02,6.956300e+01
6.013200e+02,6.960977e+01
6.014406e+02,6.965344e+01
6.015611e+02,6.968980e+01
6.016816e+02,6.971581e+01
6.018021e+02,6.973081e+01
6.019227e+02,6.973631e+01
6.020432e+02,6.973540e+01
6.021637e+02,6.973148e+01
6.022842e+02,6.972736e+01
6.024048e+02,6.972477e+01
6.025253e+02,6.972412e+01
6.026459e+02,6.972490e+01
6.027664e+02,6.972617e+01
6.028869e+02,6.972698e+01
6.030074e+02,6.972655e+01
6.031279e+02,6.972438e+01
6.032485e+02,6.972054e+01
6.033690e+02,6.971551e+01
6.034896e+02,6.971036e+01
6.036101e+02,6.970634e+01
6.037306e+02,6.970459e+01
6.038511e+02,6.970541e+01
6.039717e+02,6.970805e+01
6.040922e+02,6.971063e+01
6.042127e+02,6.971078e+01
6.043333e+02,6.970683e+01
6.044538e+02,6.969836e+01
6.045743e+02,6.968667e+01
6.046948e+02,6.967410e+01
6.048154e+02,6.966299e+01
6.049359e+02,6.965434e+01
6.050564e+02,6.964707e+01
6.051769e+02,6.963864e+01
6.052975e+02,6.962652e+01
6.054180e+02,6.960983e+01
6.055386e+02,6.959081e+01
6.056591e+02,6.957429e+01
6.057796e+02,6.956678e+01
6.059001e+02,6.957389e+01
6.060206e+02,6.959783e+01
6.061412e+02,6.963663e+01
6.062617e+02,6.968436e+01
6.063822e+02,6.973369e+01
6.065027e+02,6.977756e+01
6.066233e+02,6.981152e+01
6.067438e+02,6.983435e+01
6.068644e+02,6.984707e+01
6.069849e+02,6.985142e+01
6.071054e+02,6.984851e+01
6.072260e+02,6.983861e+01
6.073464e+02,6.982164e+01
6.074670e+02,6.979855e+01
6.075875e+02,6.977242e+01
6.077081e+02,6.974812e+01
6.078286e+02,6.973112e+01
6.079491e+02,6.972570e+01
6.080696e+02,6.973268e+01
6.081902e+02,6.974927e+01
6.083107e+02,6.976977e+01
