WaveNumber, LightFastSlow
5.050172e+02,6.626411e+01
5.051378e+02,6.627912e+01
5.052583e+02,6.627876e+01
5.053788e+02,6.625632e+01
5.054993e+02,6.620994e+01
5.056199e+02,6.614477e+01
5.057404e+02,6.607246e+01
5.058609e+02,6.600882e+01
5.059814e+02,6.597071e+01
5.061020e+02,6.597047e+01
5.062225e+02,6.601385e+01
5.063430e+02,6.609900e+01
5.064636e+02,6.621774e+01
5.065841e+02,6.635695e+01
5.067046e+02,6.650002e+01
5.068252e+02,6.663030e+01
5.069457e+02,6.673109e+01
5.070662e+02,6.678926e+01
5.071867e+02,6.679814e+01
5.073073e+02,6.675872e+01
5.074278e+02,6.668045e+01
5.075483e+02,6.657806e+01
5.076689e+02,6.647010e+01
5.077894e+02,6.637373e+01
5.079099e+02,6.630035e+01
5.080305e+02,6.625482e+01
5.081510e+02,6.623433e+01
5.082715e+02,6.623145e+01
5.083920e+02,6.623727e+01
5.085126e+02,6.624557e+01
5.086331e+02,6.625335e+01
5.087536e+02,6.626002e+01
5.088741e+02,6.626511e+01
5.089947e+02,6.626632e+01
5.091152e+02,6.625915e+01
5.092357e+02,6.623944e+01
5.093563e+02,6.620558e+01
5.094768e+02,6.616133e+01
5.095973e+02,6.611496e+01
5.097179e+02,6.607807e+01
5.098384e+02,6.606126e+01
5.099589e+02,6.607076e+01
5.100794e+02,6.610716e+01
5.102000e+02,6.616594e+01
5.103205e+02,6.624046e+01
5.104410e+02,6.632355e+01
5.105616e+02,6.640959e+01
5.106821e+02,6.649391e+01
5.108026e+02,6.657095e+01
5.109232e+02,6.663396e+01
5.110437e+02,6.667564e+01
5.111642e+02,6.669009e+01
5.112847e+02,6.667630e+01
5.114053e+02,6.663953e+01
5.115258e+02,6.659099e+01
5.116463e+02,6.654346e+01
5.117668e+02,6.650803e+01
5.118874e+02,6.648982e+01
5.120079e+02,6.648690e+01
5.121284e+02,6.649186e+01
5.122490e+02,6.649548e+01
5.123695e+02,6.649097e+01
5.124901e+02,6.647552e+01
5.126105e+02,6.644996e+01
5.127311e+02,6.641647e+01
5.128516e+02,6.637648e+01
5.129722e+02,6.632910e+01
5.130927e+02,6.627220e+01
5.132132e+02,6.620451e+01
5.133337e+02,6.612760e+01
5.134543e+02,6.604659e+01
5.135748e+02,6.596929e+01
5.136953e+02,6.590327e+01
5.138159e+02,6.585339e+01
5.139364e+02,6.582130e+01
5.140569e+02,6.580569e+01
5.141774e+02,6.580434e+01
5.142980e+02,6.581601e+01
5.144185e+02,6.584109e+01
5.145390e+02,6.588038e+01
5.146595e+02,6.593299e+01
5.147801e+02,6.599483e+01
5.149006e+02,6.605785e+01
5.150211e+02,6.611188e+01
5.151417e+02,6.614818e+01
5.152622e+02,6.616102e+01
5.153828e+02,6.615024e+01
5.155032e+02,6.612013e+01
5.156238e+02,6.607838e+01
5.157443e+02,6.603310e+01
5.158649e+02,6.599124e+01
5.159854e+02,6.595844e+01
5.161059e+02,6.593858e+01
5.162264e+02,6.593385e+01
5.163470e+02,6.594445e+01
5.164675e+02,6.596745e+01
5.165880e+02,6.599662e+01
5.167086e+02,6.602291e+01
5.168291e+02,6.603802e+01
5.169496e+02,6.603683e+01
5.170701e+02,6.602009e+01
5.171907e+02,6.599325e+01
5.173112e+02,6.596442e+01
5.174317e+02,6.593989e+01
5.175522e+02,6.592053e+01
5.176728e+02,6.590129e+01
5.177933e+02,6.587373e+01
5.179138e+02,6.583095e+01
5.180344e+02,6.577184e+01
5.181549e+02,6.570367e+01
5.182755e+02,6.563966e+01
5.183959e+02,6.559577e+01
5.185165e+02,6.558430e+01
5.186370e+02,6.561013e+01
5.187576e+02,6.567091e+01
5.188781e+02,6.575964e+01
5.189986e+02,6.586823e+01
5.191191e+02,6.599032e+01
5.192397e+02,6.612245e+01
5.193602e+02,6.626133e+01
5.194807e+02,6.640070e+01
5.196013e+02,6.653033e+01
5.197218e+02,6.663637e+01
5.198423e+02,6.670580e+01
5.199628e+02,6.673219e+01
5.200834e+02,6.671762e+01
5.202039e+02,6.667283e+01
5.203244e+02,6.661234e+01
5.204449e+02,6.655080e+01
5.205655e+02,6.649789e+01
5.206860e+02,6.645689e+01
5.208065e+02,6.642626e+01
5.209271e+02,6.640273e+01
5.210476e+02,6.638447e+01
5.211682e+02,6.637183e+01
5.212886e+02,6.636626e+01
5.214092e+02,6.636777e+01
5.215297e+02,6.637260e+01
5.216503e+02,6.637373e+01
5.217708e+02,6.636345e+01
5.218913e+02,6.633689e+01
5.220118e+02,6.629539e+01
5.221324e+02,6.624632e+01
5.222529e+02,6.620099e+01
5.223734e+02,6.616907e+01
5.224940e+02,6.615588e+01
5.226145e+02,6.616013e+01
5.227350e+02,6.617616e+01
5.228555e+02,6.619697e+01
5.229761e+02,6.621835e+01
5.230966e+02,6.624041e+01
5.232171e+02,6.626691e+01
5.233376e+02,6.630203e+01
5.234582e+02,6.634741e+01
5.235787e+02,6.640089e+01
5.236992e+02,6.645752e+01
5.238198e+02,6.651213e+01
5.239403e+02,6.656182e+01
5.240609e+02,6.660671e+01
5.241813e+02,6.664858e+01
5.243019e+02,6.668833e+01
5.244224e+02,6.672381e+01
5.245430e+02,6.674969e+01
5.246635e+02,6.676009e+01
5.247840e+02,6.675204e+01
5.249045e+02,6.672845e+01
5.250251e+02,6.669820e+01
5.251456e+02,6.667253e+01
5.252661e+02,6.666133e+01
5.253867e+02,6.666826e+01
5.255072e+02,6.668878e+01
5.256277e+02,6.671122e+01
5.257482e+02,6.672137e+01
5.258688e+02,6.670947e+01
5.259893e+02,6.667388e+01
5.261098e+02,6.662264e+01
5.262303e+02,6.656896e+01
5.263509e+02,6.652664e+01
5.264714e+02,6.650443e+01
5.265919e+02,6.650430e+01
5.267125e+02,6.652235e+01
5.268330e+02,6.655145e+01
5.269536e+02,6.658345e+01
5.270740e+02,6.661084e+01
5.271946e+02,6.662843e+01
5.273151e+02,6.663348e+01
5.274357e+02,6.662621e+01
5.275562e+02,6.660975e+01
5.276767e+02,6.658970e+01
5.277972e+02,6.657281e+01
5.279177e+02,6.656376e+01
5.280383e+02,6.656319e+01
5.281588e+02,6.656554e+01
5.282794e+02,6.656068e+01
5.283999e+02,6.653634e+01
5.285204e+02,6.648450e+01
5.286409e+02,6.640585e+01
5.287615e+02,6.631218e+01
5.288820e+02,6.622356e+01
5.290025e+02,6.616147e+01
5.291230e+02,6.614281e+01
5.292436e+02,6.617248e+01
5.293641e+02,6.624233e+01
5.294846e+02,6.633366e+01
5.296052e+02,6.642542e+01
5.297257e+02,6.649973e+01
5.298462e+02,6.654692e+01
5.299667e+02,6.656673e+01
5.300873e+02,6.656483e+01
5.302078e+02,6.654826e+01
5.303284e+02,6.652151e+01
5.304489e+02,6.648572e+01
5.305694e+02,6.644084e+01
5.306899e+02,6.638865e+01
5.308104e+02,6.633537e+01
5.309310e+02,6.629147e+01
5.310515e+02,6.626807e+01
5.311721e+02,6.627389e+01
5.312926e+02,6.631103e+01
5.314131e+02,6.637497e+01
5.315336e+02,6.645603e+01
5.316542e+02,6.654381e+01
5.317747e+02,6.663098e+01
5.318952e+02,6.671424e+01
5.320157e+02,6.679393e+01
5.321363e+02,6.687117e+01
5.322568e+02,6.694421e+01
5.323773e+02,6.700719e+01
5.324979e+02,6.705042e+01
5.326184e+02,6.706288e+01
5.327389e+02,6.703719e+01
5.328594e+02,6.697202e+01
5.329800e+02,6.687406e+01
5.331005e+02,6.675536e+01
5.332211e+02,6.663169e+01
5.333416e+02,6.651757e+01
5.334621e+02,6.642275e+01
5.335826e+02,6.635183e+01
5.337031e+02,6.630383e+01
5.338237e+02,6.627464e+01
5.339442e+02,6.625885e+01
5.340648e+02,6.625258e+01
5.341853e+02,6.625458e+01
5.343058e+02,6.626621e+01
5.344263e+02,6.628989e+01
5.345469e+02,6.632668e+01
5.346674e+02,6.637434e+01
5.347879e+02,6.642654e+01
5.349084e+02,6.647396e+01
5.350290e+02,6.650680e+01
5.351495e+02,6.651934e+01
5.352700e+02,6.651238e+01
5.353906e+02,6.649477e+01
5.355111e+02,6.647985e+01
5.356316e+02,6.648272e+01
5.357521e+02,6.651367e+01
5.358727e+02,6.657410e+01
5.359932e+02,6.665508e+01
5.361138e+02,6.673978e+01
5.362343e+02,6.681012e+01
5.363548e+02,6.685106e+01
5.364753e+02,6.685681e+01
5.365958e+02,6.683186e+01
5.367164e+02,6.678919e+01
5.368369e+02,6.674505e+01
5.369575e+02,6.671349e+01
5.370780e+02,6.670333e+01
5.371985e+02,6.671561e+01
5.373190e+02,6.674487e+01
5.374396e+02,6.678113e+01
5.375601e+02,6.681380e+01
5.376806e+02,6.683364e+01
5.378011e+02,6.683501e+01
5.379217e+02,6.681702e+01
5.380422e+02,6.678371e+01
5.381627e+02,6.674339e+01
5.382833e+02,6.670585e+01
5.384038e+02,6.668089e+01
5.385243e+02,6.667474e+01
5.386448e+02,6.668779e+01
5.387654e+02,6.671384e+01
5.388859e+02,6.674139e+01
5.390065e+02,6.675768e+01
5.391270e+02,6.675160e+01
5.392475e+02,6.671854e+01
5.393680e+02,6.666119e+01
5.394885e+02,6.658934e+01
5.396091e+02,6.651616e+01
5.397296e+02,6.645431e+01
5.398502e+02,6.641389e+01
5.399707e+02,6.639980e+01
5.400912e+02,6.641221e+01
5.402117e+02,6.644767e+01
5.403323e+02,6.650096e+01
5.404528e+02,6.656553e+01
5.405733e+02,6.663454e+01
5.406938e+02,6.670191e+01
5.408144e+02,6.676258e+01
5.409349e+02,6.681399e+01
5.410554e+02,6.685697e+01
5.411760e+02,6.689555e+01
5.412965e+02,6.693558e+01
5.414170e+02,6.698171e+01
5.415375e+02,6.703490e+01
5.416581e+02,6.709064e+01
5.417786e+02,6.714032e+01
5.418992e+02,6.717285e+01
5.420197e+02,6.717987e+01
5.421402e+02,6.715872e+01
5.422607e+02,6.711365e+01
5.423812e+02,6.705398e+01
5.425018e+02,6.699045e+01
5.426223e+02,6.693165e+01
5.427429e+02,6.688079e+01
5.428634e+02,6.683660e+01
5.429839e+02,6.679566e+01
5.431044e+02,6.675584e+01
5.432250e+02,6.671889e+01
5.433455e+02,6.669054e+01
5.434660e+02,6.667776e+01
5.435865e+02,6.668607e+01
5.437071e+02,6.671591e+01
5.438276e+02,6.676211e+01
5.439481e+02,6.681448e+01
5.440687e+02,6.686131e+01
5.441892e+02,6.689346e+01
5.443097e+02,6.690600e+01
5.444302e+02,6.689997e+01
5.445508e+02,6.688085e+01
5.446713e+02,6.685716e+01
5.447919e+02,6.683732e+01
5.449124e+02,6.682791e+01
5.450329e+02,6.683277e+01
5.451534e+02,6.685210e+01
5.452739e+02,6.688274e+01
5.453945e+02,6.691871e+01
5.455150e+02,6.695354e+01
5.456356e+02,6.698190e+01
5.457561e+02,6.700184e+01
5.458766e+02,6.701594e+01
5.459971e+02,6.703054e+01
5.461177e+02,6.705363e+01
5.462382e+02,6.709042e+01
5.463587e+02,6.714056e+01
5.464792e+02,6.719617e+01
5.465998e+02,6.724441e+01
5.467203e+02,6.727031e+01
5.468408e+02,6.726341e+01
5.469614e+02,6.722146e+01
5.470819e+02,6.715215e+01
5.472024e+02,6.707075e+01
5.473229e+02,6.699494e+01
5.474435e+02,6.694049e+01
5.475640e+02,6.691541e+01
5.476846e+02,6.691860e+01
5.478051e+02,6.694150e+01
5.479256e+02,6.697213e+01
5.480461e+02,6.699901e+01
5.481666e+02,6.701390e+01
5.482872e+02,6.701369e+01
5.484077e+02,6.699908e+01
5.485283e+02,6.697375e+01
5.486488e+02,6.694218e+01
5.487693e+02,6.690939e+01
5.488898e+02,6.688017e+01
5.490104e+02,6.685832e+01
5.491309e+02,6.684653e+01
5.492514e+02,6.684557e+01
5.493719e+02,6.685406e+01
5.494925e+02,6.686900e+01
5.496130e+02,6.688702e+01
5.497335e+02,6.690620e+01
5.498541e+02,6.692665e+01
5.499746e+02,6.695059e+01
5.500951e+02,6.698057e+01
5.502156e+02,6.701772e+01
5.503362e+02,6.706037e+01
5.504567e+02,6.710426e+01
5.505773e+02,6.714394e+01
5.506978e+02,6.717587e+01
5.508183e+02,6.719965e+01
5.509388e+02,6.721825e+01
5.510593e+02,6.723589e+01
5.511799e+02,6.725532e+01
5.513004e+02,6.727501e+01
5.514210e+02,6.728928e+01
5.515415e+02,6.728945e+01
5.516620e+02,6.726821e+01
5.517825e+02,6.722338e+01
5.519031e+02,6.715952e+01
5.520236e+02,6.708712e+01
5.521441e+02,6.701849e+01
5.522646e+02,6.696443e+01
5.523852e+02,6.693004e+01
5.525057e+02,6.691412e+01
5.526262e+02,6.691082e+01
5.527468e+02,6.691325e+01
5.528673e+02,6.691675e+01
5.529878e+02,6.692010e+01
5.531083e+02,6.692488e+01
5.532289e+02,6.693323e+01
5.533494e+02,6.694486e+01
5.534700e+02,6.695626e+01
5.535905e+02,6.696094e+01
5.537110e+02,6.695169e+01
5.538315e+02,6.692397e+01
5.539520e+02,6.687728e+01
5.540726e+02,6.681570e+01
5.541931e+02,6.674595e+01
5.543137e+02,6.667607e+01
5.544342e+02,6.661285e+01
5.545547e+02,6.656041e+01
5.546752e+02,6.652114e+01
5.547958e+02,6.649589e+01
5.549163e+02,6.648518e+01
5.550368e+02,6.648983e+01
5.551573e+02,6.651089e+01
5.552779e+02,6.654909e+01
5.553984e+02,6.660401e+01
5.555189e+02,6.667329e+01
5.556395e+02,6.675227e+01
5.557600e+02,6.683367e+01
5.558805e+02,6.690909e+01
5.560010e+02,6.696942e+01
5.561216e+02,6.700719e+01
5.562421e+02,6.701852e+01
5.563627e+02,6.700437e+01
5.564832e+02,6.697100e+01
5.566037e+02,6.692800e+01
5.567242e+02,6.688655e+01
5.568447e+02,6.685538e+01
5.569653e+02,6.683748e+01
5.570858e+02,6.682967e+01
5.572064e+02,6.682358e+01
5.573269e+02,6.681001e+01
5.574474e+02,6.678213e+01
5.575679e+02,6.673948e+01
5.576885e+02,6.668819e+01
5.578090e+02,6.663979e+01
5.579295e+02,6.660609e+01
5.580500e+02,6.659554e+01
5.581706e+02,6.661095e+01
5.582911e+02,6.664928e+01
5.584116e+02,6.670394e+01
5.585322e+02,6.676795e+01
5.586527e+02,6.683648e+01
5.587732e+02,6.690699e+01
5.588937e+02,6.697794e+01
5.590143e+02,6.704678e+01
5.591348e+02,6.710815e+01
5.592554e+02,6.715443e+01
5.593759e+02,6.717851e+01
5.594964e+02,6.717640e+01
5.596169e+02,6.715051e+01
5.597374e+02,6.710957e+01
5.598580e+02,6.706747e+01
5.599785e+02,6.703836e+01
5.600991e+02,6.703182e+01
5.602196e+02,6.705045e+01
5.603401e+02,6.708899e+01
5.604606e+02,6.713699e+01
5.605812e+02,6.718185e+01
5.607017e+02,6.721416e+01
5.608222e+02,6.722961e+01
5.609427e+02,6.723006e+01
5.610633e+02,6.722186e+01
5.611838e+02,6.721351e+01
5.613043e+02,6.721281e+01
5.614249e+02,6.722429e+01
5.615454e+02,6.724860e+01
5.616659e+02,6.728223e+01
5.617864e+02,6.731912e+01
5.619070e+02,6.735101e+01
5.620275e+02,6.736992e+01
5.621481e+02,6.737016e+01
5.622686e+02,6.734937e+01
5.623891e+02,6.730988e+01
5.625096e+02,6.725816e+01
5.626301e+02,6.720419e+01
5.627507e+02,6.715842e+01
5.628712e+02,6.712933e+01
5.629918e+02,6.712132e+01
5.631123e+02,6.713338e+01
5.632328e+02,6.716001e+01
5.633533e+02,6.719285e+01
5.634739e+02,6.722449e+01
5.635944e+02,6.725063e+01
5.637149e+02,6.727136e+01
5.638354e+02,6.729053e+01
5.639560e+02,6.731396e+01
5.640765e+02,6.734656e+01
5.641970e+02,6.738988e+01
5.643176e+02,6.744121e+01
5.644381e+02,6.749380e+01
5.645586e+02,6.753972e+01
5.646791e+02,6.757171e+01
5.647997e+02,6.758593e+01
5.649202e+02,6.758313e+01
5.650408e+02,6.756854e+01
5.651613e+02,6.755015e+01
5.652818e+02,6.753601e+01
5.654023e+02,6.753288e+01
5.655228e+02,6.754371e+01
5.656434e+02,6.756763e+01
5.657639e+02,6.760013e+01
5.658845e+02,6.763467e+01
5.660050e+02,6.766397e+01
5.661255e+02,6.768121e+01
5.662460e+02,6.768192e+01
5.663666e+02,6.766446e+01
5.664871e+02,6.763065e+01
5.666076e+02,6.758521e+01
5.667281e+02,6.753558e+01
5.668487e+02,6.749048e+01
5.669692e+02,6.745745e+01
5.670897e+02,6.744217e+01
5.672103e+02,6.744633e+01
5.673308e+02,6.746781e+01
5.674513e+02,6.750116e+01
5.675718e+02,6.753991e+01
5.676924e+02,6.757894e+01
5.678129e+02,6.761548e+01
5.679335e+02,6.764944e+01
5.680540e+02,6.768219e+01
5.681745e+02,6.771445e+01
5.682950e+02,6.774479e+01
5.684155e+02,6.776905e+01
5.685361e+02,6.778122e+01
5.686566e+02,6.777612e+01
5.687772e+02,6.775153e+01
5.688977e+02,6.770998e+01
5.690182e+02,6.765813e+01
5.691387e+02,6.760557e+01
5.692593e+02,6.756189e+01
5.693798e+02,6.753349e+01
5.695003e+02,6.752293e+01
5.696208e+02,6.752900e+01
5.697414e+02,6.754894e+01
5.698619e+02,6.757996e+01
5.699824e+02,6.762069e+01
5.701030e+02,6.767053e+01
5.702235e+02,6.772795e+01
5.703440e+02,6.778883e+01
5.704645e+02,6.784634e+01
5.705851e+02,6.789112e+01
5.707056e+02,6.791487e+01
5.708262e+02,6.791299e+01
5.709467e+02,6.788628e+01
5.710672e+02,6.784133e+01
5.711877e+02,6.778854e+01
5.713082e+02,6.773964e+01
5.714288e+02,6.770364e+01
5.715493e+02,6.768524e+01
5.716699e+02,6.768447e+01
5.717904e+02,6.769786e+01
5.719109e+02,6.772024e+01
5.720314e+02,6.774658e+01
5.721520e+02,6.777342e+01
5.722725e+02,6.779874e+01
5.723930e+02,6.782211e+01
5.725135e+02,6.784439e+01
5.726341e+02,6.786751e+01
5.727546e+02,6.789394e+01
5.728751e+02,6.792592e+01
5.729957e+02,6.796426e+01
5.731162e+02,6.800697e+01
5.732367e+02,6.804913e+01
5.733572e+02,6.808290e+01
5.734778e+02,6.810027e+01
5.735983e+02,6.809584e+01
5.737189e+02,6.806920e+01
5.738394e+02,6.802591e+01
5.739599e+02,6.797602e+01
5.740804e+02,6.793121e+01
5.742009e+02,6.789991e+01
5.743215e+02,6.788515e+01
5.744420e+02,6.788357e+01
5.745626e+02,6.788783e+01
5.746831e+02,6.788980e+01
5.748036e+02,6.788498e+01
5.749241e+02,6.787466e+01
5.750447e+02,6.786588e+01
5.751652e+02,6.786841e+01
5.752857e+02,6.789019e+01
5.754062e+02,6.793446e+01
5.755268e+02,6.799710e+01
5.756473e+02,6.806792e+01
5.757678e+02,6.813219e+01
5.758884e+02,6.817574e+01
5.760089e+02,6.818890e+01
5.761294e+02,6.816875e+01
5.762499e+02,6.811985e+01
5.763705e+02,6.805244e+01
5.764910e+02,6.798003e+01
5.766116e+02,6.791522e+01
5.767321e+02,6.786819e+01
5.768526e+02,6.784542e+01
5.769731e+02,6.784866e+01
5.770936e+02,6.787566e+01
5.772142e+02,6.792081e+01
5.773347e+02,6.797701e+01
5.774553e+02,6.803651e+01
5.775758e+02,6.809285e+01
5.776963e+02,6.814220e+01
5.778168e+02,6.818315e+01
5.779374e+02,6.821674e+01
5.780579e+02,6.824486e+01
5.781784e+02,6.826960e+01
5.782990e+02,6.829180e+01
5.784195e+02,6.831063e+01
5.785400e+02,6.832394e+01
5.786605e+02,6.832887e+01
5.787811e+02,6.832276e+01
5.789016e+02,6.830408e+01
5.790221e+02,6.827326e+01
5.791426e+02,6.823280e+01
5.792632e+02,6.818743e+01
5.793837e+02,6.814288e+01
5.795043e+02,6.810518e+01
5.796248e+02,6.807921e+01
5.797453e+02,6.806698e+01
5.798658e+02,6.806726e+01
5.799863e+02,6.807552e+01
5.801069e+02,6.808563e+01
5.802274e+02,6.809145e+01
5.803480e+02,6.808945e+01
5.804685e+02,6.807996e+01
5.805890e+02,6.806759e+01
5.807095e+02,6.805945e+01
5.808301e+02,6.806255e+01
5.809506e+02,6.808187e+01
5.810711e+02,6.811833e+01
5.811917e+02,6.816885e+01
5.813122e+02,6.822725e+01
5.814327e+02,6.828657e+01
5.815532e+02,6.834066e+01
5.816738e+02,6.838477e+01
5.817943e+02,6.841647e+01
5.819148e+02,6.843505e+01
5.820353e+02,6.844122e+01
5.821559e+02,6.843664e+01
5.822764e+02,6.842369e+01
5.823970e+02,6.840520e+01
5.825175e+02,6.838361e+01
5.826380e+02,6.836058e+01
5.827585e+02,6.833628e+01
5.828790e+02,6.830970e+01
5.829996e+02,6.827917e+01
5.831201e+02,6.824391e+01
5.832407e+02,6.820545e+01
5.833612e+02,6.816819e+01
5.834817e+02,6.813889e+01
5.836022e+02,6.812437e+01
5.837228e+02,6.812981e+01
5.838433e+02,6.815599e+01
5.839638e+02,6.819896e+01
5.840844e+02,6.825061e+01
5.842049e+02,6.830192e+01
5.843254e+02,6.834547e+01
5.844459e+02,6.837748e+01
5.845665e+02,6.839857e+01
5.846870e+02,6.841247e+01
5.848075e+02,6.842382e+01
5.849280e+02,6.843565e+01
5.850486e+02,6.844846e+01
5.851691e+02,6.846019e+01
5.852897e+02,6.846771e+01
5.854102e+02,6.846841e+01
5.855307e+02,6.846141e+01
5.856512e+02,6.844814e+01
5.857717e+02,6.843185e+01
5.858923e+02,6.841663e+01
5.860128e+02,6.840612e+01
5.861334e+02,6.840307e+01
5.862539e+02,6.840836e+01
5.863744e+02,6.842097e+01
5.864949e+02,6.843760e+01
5.866155e+02,6.845322e+01
5.867360e+02,6.846168e+01
5.868565e+02,6.845679e+01
5.869771e+02,6.843465e+01
5.870976e+02,6.839499e+01
5.872181e+02,6.834240e+01
5.873386e+02,6.828502e+01
5.874592e+02,6.823315e+01
5.875797e+02,6.819609e+01
5.877002e+02,6.817872e+01
5.878207e+02,6.818050e+01
5.879413e+02,6.819541e+01
5.880618e+02,6.821478e+01
5.881824e+02,6.822943e+01
5.883029e+02,6.823331e+01
5.884234e+02,6.822497e+01
5.885439e+02,6.820753e+01
5.886644e+02,6.818698e+01
5.887850e+02,6.816962e+01
5.889055e+02,6.816060e+01
5.890261e+02,6.816225e+01
5.891466e+02,6.817438e+01
5.892671e+02,6.819476e+01
5.893876e+02,6.822048e+01
5.895082e+02,6.824858e+01
5.896287e+02,6.827639e+01
5.897492e+02,6.830191e+01
5.898698e+02,6.832352e+01
5.899903e+02,6.834007e+01
5.901108e+02,6.835084e+01
5.902313e+02,6.835568e+01
5.903519e+02,6.835495e+01
5.904724e+02,6.834944e+01
5.905929e+02,6.834043e+01
5.907134e+02,6.832966e+01
5.908340e+02,6.831896e+01
5.909545e+02,6.831056e+01
5.910751e+02,6.830644e+01
5.911956e+02,6.830786e+01
5.913161e+02,6.831483e+01
5.914366e+02,6.832583e+01
5.915571e+02,6.833809e+01
5.916777e+02,6.834842e+01
5.917982e+02,6.835471e+01
5.919188e+02,6.835688e+01
5.920393e+02,6.835707e+01
5.921598e+02,6.835876e+01
5.922803e+02,6.836492e+01
5.924009e+02,6.837650e+01
5.925214e+02,6.839151e+01
5.926419e+02,6.840531e+01
5.927625e+02,6.841210e+01
5.928830e+02,6.840773e+01
5.930035e+02,6.839088e+01
5.931240e+02,6.836418e+01
5.932446e+02,6.833295e+01
5.933651e+02,6.830382e+01
5.934856e+02,6.828220e+01
5.936061e+02,6.827056e+01
5.937267e+02,6.826843e+01
5.938472e+02,6.827303e+01
5.939678e+02,6.828113e+01
5.940883e+02,6.828981e+01
5.942088e+02,6.829749e+01
5.943293e+02,6.830372e+01
5.944498e+02,6.830834e+01
5.945704e+02,6.831126e+01
5.946909e+02,6.831226e+01
5.948115e+02,6.831131e+01
5.949320e+02,6.830916e+01
5.950525e+02,6.830727e+01
5.951730e+02,6.830767e+01
5.952936e+02,6.831198e+01
5.954141e+02,6.832099e+01
5.955346e+02,6.833433e+01
5.956552e+02,6.835094e+01
5.957757e+02,6.836989e+01
5.958962e+02,6.839098e+01
5.960167e+02,6.841478e+01
5.961373e+02,6.844203e+01
5.962578e+02,6.847253e+01
5.963783e+02,6.850456e+01
5.964988e+02,6.853451e+01
5.966194e+02,6.855797e+01
5.967399e+02,6.857127e+01
5.968605e+02,6.857239e+01
5.969810e+02,6.856168e+01
5.971015e+02,6.854129e+01
5.972220e+02,6.851431e+01
5.973425e+02,6.848314e+01
5.974631e+02,6.844939e+01
5.975836e+02,6.841421e+01
5.977042e+02,6.837907e+01
5.978247e+02,6.834689e+01
5.979452e+02,6.832210e+01
5.980657e+02,6.830935e+01
5.981863e+02,6.831236e+01
5.983068e+02,6.833197e+01
5.984273e+02,6.836569e+01
5.985479e+02,6.840813e+01
5.986684e+02,6.845283e+01
5.987889e+02,6.849465e+01
5.989094e+02,6.853064e+01
5.990300e+02,6.856057e+01
5.991505e+02,6.858558e+01
5.992710e+02,6.860693e+01
5.993915e+02,6.862436e+01
5.995121e+02,6.863610e+01
5.996326e+02,6.863936e+01
5.997532e+02,6.863197e+01
5.998737e+02,6.861353e+01
5.999942e+02,6.858601e+01
6.001147e+02,6.855302e+01
6.002352e+02,6.851884e+01
6.003558e+02,6.848746e+01
6.004763e+02,6.846146e+01
6.005969e+02,6.844257e+01
6.007174e+02,6.843178e+01
6.008379e+02,6.842960e+01
6.009584e+02,6.843591e+01
6.010790e+02,6.844913e+01
6.011995e+02,6.846607e+01
6.013200e+02,6.848163e+01
6.014406e+02,6.849026e+01
6.015611e+02,6.848797e+01
6.016816e+02,6.847380e+01
6.018021e+02,6.845110e+01
6.019227e+02,6.842639e+01
6.020432e+02,6.840805e+01
6.021637e+02,6.840284e+01
6.022842e+02,6.841386e+01
6.024048e+02,6.843964e+01
6.025253e+02,6.847496e+01
6.026459e+02,6.851250e+01
6.027664e+02,6.854509e+01
6.028869e+02,6.856828e+01
6.030074e+02,6.858040e+01
6.031279e+02,6.858253e+01
6.032485e+02,6.857732e+01
6.033690e+02,6.856785e+01
6.034896e+02,6.855705e+01
6.036101e+02,6.854736e+01
6.037306e+02,6.854108e+01
6.038511e+02,6.854031e+01
6.039717e+02,6.854681e+01
6.040922e+02,6.856142e+01
6.042127e+02,6.858342e+01
6.043333e+02,6.861074e+01
6.044538e+02,6.863980e+01
6.045743e+02,6.866668e+01
6.046948e+02,6.868793e+01
6.048154e+02,6.870084e+01
6.049359e+02,6.870399e+01
6.050564e+02,6.869695e+01
6.051769e+02,6.867998e+01
6.052975e+02,6.865392e+01
6.054180e+02,6.862036e+01
6.055386e+02,6.858177e+01
6.056591e+02,6.854128e+01
6.057796e+02,6.850248e+01
6.059001e+02,6.846859e+01
6.060206e+02,6.844140e+01
6.061412e+02,6.842113e+01
6.062617e+02,6.840645e+01
6.063822e+02,6.839555e+01
6.065027e+02,6.838710e+01
6.066233e+02,6.838120e+01
6.067438e+02,6.837921e+01
6.068644e+02,6.838329e+01
6.069849e+02,6.839497e+01
6.071054e+02,6.841415e+01
6.072260e+02,6.843881e+01
6.073464e+02,6.846568e+01
6.074670e+02,6.849135e+01
6.075875e+02,6.851362e+01
6.077081e+02,6.853234e+01
6.078286e+02,6.854920e+01
6.079491e+02,6.856679e+01
6.080696e+02,6.858697e+01
6.081902e+02,6.860987e+01
6.083107e+02,6.863329e+01
