WaveNumber, LightSlowFast
5.050172e+02,6.155421e+01
5.051378e+02,6.152565e+01
5.052583e+02,6.149485e+01
5.053788e+02,6.146672e+01
5.054993e+02,6.144125e+01
5.056199e+02,6.141500e+01
5.057404e+02,6.138431e+01
5.058609e+02,6.134820e+01
5.059814e+02,6.130965e+01
5.061020e+02,6.127439e+01
5.062225e+02,6.124921e+01
5.063430e+02,6.123960e+01
5.064636e+02,6.124825e+01
5.065841e+02,6.127475e+01
5.067046e+02,6.131545e+01
5.068252e+02,6.136375e+01
5.069457e+02,6.140996e+01
5.070662e+02,6.144224e+01
5.071867e+02,6.144986e+01
5.073073e+02,6.142521e+01
5.074278e+02,6.136812e+01
5.075483e+02,6.128653e+01
5.076689e+02,6.119710e+01
5.077894e+02,6.112089e+01
5.079099e+02,6.107702e+01
5.080305e+02,6.107847e+01
5.081510e+02,6.112622e+01
5.082715e+02,6.120974e+01
5.083920e+02,6.130989e+01
5.085126e+02,6.140670e+01
5.086331e+02,6.148479e+01
5.087536e+02,6.153617e+01
5.088741e+02,6.156058e+01
5.089947e+02,6.156236e+01
5.091152e+02,6.154667e+01
5.092357e+02,6.151672e+01
5.093563e+02,6.147395e+01
5.094768e+02,6.141965e+01
5.095973e+02,6.135684e+01
5.097179e+02,6.129180e+01
5.098384e+02,6.123266e+01
5.099589e+02,6.118643e+01
5.100794e+02,6.115665e+01
5.102000e+02,6.114157e+01
5.103205e+02,6.113595e+01
5.104410e+02,6.113333e+01
5.105616e+02,6.113030e+01
5.106821e+02,6.112846e+01
5.108026e+02,6.113391e+01
5.109232e+02,6.115457e+01
5.110437e+02,6.119622e+01
5.111642e+02,6.125966e+01
5.112847e+02,6.133971e+01
5.114053e+02,6.142659e+01
5.115258e+02,6.150811e+01
5.116463e+02,6.157383e+01
5.117668e+02,6.161594e+01
5.118874e+02,6.163052e+01
5.120079e+02,6.161696e+01
5.121284e+02,6.157778e+01
5.122490e+02,6.151777e+01
5.123695e+02,6.144342e+01
5.124901e+02,6.136355e+01
5.126105e+02,6.128813e+01
5.127311e+02,6.122661e+01
5.128516e+02,6.118734e+01
5.129722e+02,6.117504e+01
5.130927e+02,6.119001e+01
5.132132e+02,6.122778e+01
5.133337e+02,6.128012e+01
5.134543e+02,6.133658e+01
5.135748e+02,6.138547e+01
5.136953e+02,6.141690e+01
5.138159e+02,6.142413e+01
5.139364e+02,6.140520e+01
5.140569e+02,6.136415e+01
5.141774e+02,6.131030e+01
5.142980e+02,6.125708e+01
5.144185e+02,6.121701e+01
5.145390e+02,6.119861e+01
5.146595e+02,6.120248e+01
5.147801e+02,6.122113e+01
5.149006e+02,6.124031e+01
5.150211e+02,6.124466e+01
5.151417e+02,6.122422e+01
5.152622e+02,6.117799e+01
5.153828e+02,6.111586e+01
5.155032e+02,6.105494e+01
5.156238e+02,6.101546e+01
5.157443e+02,6.101316e+01
5.158649e+02,6.105453e+01
5.159854e+02,6.113626e+01
5.161059e+02,6.124631e+01
5.162264e+02,6.136800e+01
5.163470e+02,6.148252e+01
5.164675e+02,6.157439e+01
5.165880e+02,6.163279e+01
5.167086e+02,6.165316e+01
5.168291e+02,6.163751e+01
5.169496e+02,6.159361e+01
5.170701e+02,6.153352e+01
5.171907e+02,6.146968e+01
5.173112e+02,6.141357e+01
5.174317e+02,6.137244e+01
5.175522e+02,6.134720e+01
5.176728e+02,6.133300e+01
5.177933e+02,6.132102e+01
5.179138e+02,6.130293e+01
5.180344e+02,6.127380e+01
5.181549e+02,6.123526e+01
5.182755e+02,6.119437e+01
5.183959e+02,6.116167e+01
5.185165e+02,6.114621e+01
5.186370e+02,6.115247e+01
5.187576e+02,6.117926e+01
5.188781e+02,6.122137e+01
5.189986e+02,6.127192e+01
5.191191e+02,6.132532e+01
5.192397e+02,6.137879e+01
5.193602e+02,6.143127e+01
5.194807e+02,6.148125e+01
5.196013e+02,6.152517e+01
5.197218e+02,6.155667e+01
5.198423e+02,6.156911e+01
5.199628e+02,6.155945e+01
5.200834e+02,6.153054e+01
5.202039e+02,6.149194e+01
5.203244e+02,6.145631e+01
5.204449e+02,6.143631e+01
5.205655e+02,6.143876e+01
5.206860e+02,6.146189e+01
5.208065e+02,6.149512e+01
5.209271e+02,6.152260e+01
5.210476e+02,6.152887e+01
5.211682e+02,6.150269e+01
5.212886e+02,6.144135e+01
5.214092e+02,6.135067e+01
5.215297e+02,6.124374e+01
5.216503e+02,6.113643e+01
5.217708e+02,6.104449e+01
5.218913e+02,6.098101e+01
5.220118e+02,6.095340e+01
5.221324e+02,6.096336e+01
5.222529e+02,6.100651e+01
5.223734e+02,6.107409e+01
5.224940e+02,6.115427e+01
5.226145e+02,6.123494e+01
5.227350e+02,6.130769e+01
5.228555e+02,6.136880e+01
5.229761e+02,6.142020e+01
5.230966e+02,6.146715e+01
5.232171e+02,6.151545e+01
5.233376e+02,6.156770e+01
5.234582e+02,6.162167e+01
5.235787e+02,6.167103e+01
5.236992e+02,6.170874e+01
5.238198e+02,6.173088e+01
5.239403e+02,6.173967e+01
5.240609e+02,6.174331e+01
5.241813e+02,6.175302e+01
5.243019e+02,6.177924e+01
5.244224e+02,6.182630e+01
5.245430e+02,6.189087e+01
5.246635e+02,6.196236e+01
5.247840e+02,6.202750e+01
5.249045e+02,6.207374e+01
5.250251e+02,6.209344e+01
5.251456e+02,6.208516e+01
5.252661e+02,6.205313e+01
5.253867e+02,6.200513e+01
5.255072e+02,6.194996e+01
5.256277e+02,6.189682e+01
5.257482e+02,6.185384e+01
5.258688e+02,6.182648e+01
5.259893e+02,6.181720e+01
5.261098e+02,6.182372e+01
5.262303e+02,6.183982e+01
5.263509e+02,6.185597e+01
5.264714e+02,6.186249e+01
5.265919e+02,6.185208e+01
5.267125e+02,6.182130e+01
5.268330e+02,6.177124e+01
5.269536e+02,6.170655e+01
5.270740e+02,6.163362e+01
5.271946e+02,6.155830e+01
5.273151e+02,6.148561e+01
5.274357e+02,6.142074e+01
5.275562e+02,6.136980e+01
5.276767e+02,6.134198e+01
5.277972e+02,6.134812e+01
5.279177e+02,6.139680e+01
5.280383e+02,6.149030e+01
5.281588e+02,6.162000e+01
5.282794e+02,6.176694e+01
5.283999e+02,6.190355e+01
5.285204e+02,6.200235e+01
5.286409e+02,6.204530e+01
5.287615e+02,6.202790e+01
5.288820e+02,6.196166e+01
5.290025e+02,6.186839e+01
5.291230e+02,6.177433e+01
5.292436e+02,6.169975e+01
5.293641e+02,6.165463e+01
5.294846e+02,6.163846e+01
5.296052e+02,6.164349e+01
5.297257e+02,6.165965e+01
5.298462e+02,6.167878e+01
5.299667e+02,6.169701e+01
5.300873e+02,6.171310e+01
5.302078e+02,6.172601e+01
5.303284e+02,6.173346e+01
5.304489e+02,6.173129e+01
5.305694e+02,6.171568e+01
5.306899e+02,6.168567e+01
5.308104e+02,6.164486e+01
5.309310e+02,6.160120e+01
5.310515e+02,6.156387e+01
5.311721e+02,6.154110e+01
5.312926e+02,6.153693e+01
5.314131e+02,6.155103e+01
5.315336e+02,6.157995e+01
5.316542e+02,6.161953e+01
5.317747e+02,6.166700e+01
5.318952e+02,6.172094e+01
5.320157e+02,6.178059e+01
5.321363e+02,6.184386e+01
5.322568e+02,6.190588e+01
5.323773e+02,6.195934e+01
5.324979e+02,6.199566e+01
5.326184e+02,6.200721e+01
5.327389e+02,6.198999e+01
5.328594e+02,6.194426e+01
5.329800e+02,6.187490e+01
5.331005e+02,6.178909e+01
5.332211e+02,6.169599e+01
5.333416e+02,6.160503e+01
5.334621e+02,6.152444e+01
5.335826e+02,6.146222e+01
5.337031e+02,6.142457e+01
5.338237e+02,6.141530e+01
5.339442e+02,6.143511e+01
5.340648e+02,6.148120e+01
5.341853e+02,6.154786e+01
5.343058e+02,6.162743e+01
5.344263e+02,6.171185e+01
5.345469e+02,6.179364e+01
5.346674e+02,6.186519e+01
5.347879e+02,6.191970e+01
5.349084e+02,6.195057e+01
5.350290e+02,6.195282e+01
5.351495e+02,6.192514e+01
5.352700e+02,6.187202e+01
5.353906e+02,6.180499e+01
5.355111e+02,6.174001e+01
5.356316e+02,6.169547e+01
5.357521e+02,6.168626e+01
5.358727e+02,6.171857e+01
5.359932e+02,6.178814e+01
5.361138e+02,6.188092e+01
5.362343e+02,6.197919e+01
5.363548e+02,6.206534e+01
5.364753e+02,6.212870e+01
5.365958e+02,6.216720e+01
5.367164e+02,6.218576e+01
5.368369e+02,6.219204e+01
5.369575e+02,6.219215e+01
5.370780e+02,6.218792e+01
5.371985e+02,6.217678e+01
5.373190e+02,6.215408e+01
5.374396e+02,6.211640e+01
5.375601e+02,6.206416e+01
5.376806e+02,6.200278e+01
5.378011e+02,6.194144e+01
5.379217e+02,6.188980e+01
5.380422e+02,6.185618e+01
5.381627e+02,6.184516e+01
5.382833e+02,6.185653e+01
5.384038e+02,6.188574e+01
5.385243e+02,6.192426e+01
5.386448e+02,6.196163e+01
5.387654e+02,6.198582e+01
5.388859e+02,6.198635e+01
5.390065e+02,6.195707e+01
5.391270e+02,6.189831e+01
5.392475e+02,6.181821e+01
5.393680e+02,6.173092e+01
5.394885e+02,6.165455e+01
5.396091e+02,6.160500e+01
5.397296e+02,6.159161e+01
5.398502e+02,6.161507e+01
5.399707e+02,6.166742e+01
5.400912e+02,6.173526e+01
5.402117e+02,6.180367e+01
5.403323e+02,6.186219e+01
5.404528e+02,6.190586e+01
5.405733e+02,6.193603e+01
5.406938e+02,6.195756e+01
5.408144e+02,6.197638e+01
5.409349e+02,6.199693e+01
5.410554e+02,6.202090e+01
5.411760e+02,6.204760e+01
5.412965e+02,6.207481e+01
5.414170e+02,6.209959e+01
5.415375e+02,6.211818e+01
5.416581e+02,6.212630e+01
5.417786e+02,6.211983e+01
5.418992e+02,6.209533e+01
5.420197e+02,6.205202e+01
5.421402e+02,6.199284e+01
5.422607e+02,6.192495e+01
5.423812e+02,6.185792e+01
5.425018e+02,6.180125e+01
5.426223e+02,6.176220e+01
5.427429e+02,6.174329e+01
5.428634e+02,6.174303e+01
5.429839e+02,6.175724e+01
5.431044e+02,6.178151e+01
5.432250e+02,6.181255e+01
5.433455e+02,6.184846e+01
5.434660e+02,6.188781e+01
5.435865e+02,6.192776e+01
5.437071e+02,6.196326e+01
5.438276e+02,6.198796e+01
5.439481e+02,6.199560e+01
5.440687e+02,6.198333e+01
5.441892e+02,6.195314e+01
5.443097e+02,6.191264e+01
5.444302e+02,6.187263e+01
5.445508e+02,6.184356e+01
5.446713e+02,6.183325e+01
5.447919e+02,6.184417e+01
5.449124e+02,6.187352e+01
5.450329e+02,6.191459e+01
5.451534e+02,6.195930e+01
5.452739e+02,6.200029e+01
5.453945e+02,6.203242e+01
5.455150e+02,6.205419e+01
5.456356e+02,6.206755e+01
5.457561e+02,6.207778e+01
5.458766e+02,6.209170e+01
5.459971e+02,6.211644e+01
5.461177e+02,6.215662e+01
5.462382e+02,6.221207e+01
5.463587e+02,6.227596e+01
5.464792e+02,6.233572e+01
5.465998e+02,6.237684e+01
5.467203e+02,6.238625e+01
5.468408e+02,6.235823e+01
5.469614e+02,6.229665e+01
5.470819e+02,6.221495e+01
5.472024e+02,6.213195e+01
5.473229e+02,6.206568e+01
5.474435e+02,6.202920e+01
5.475640e+02,6.202588e+01
5.476846e+02,6.205021e+01
5.478051e+02,6.209090e+01
5.479256e+02,6.213659e+01
5.480461e+02,6.217908e+01
5.481666e+02,6.221516e+01
5.482872e+02,6.224526e+01
5.484077e+02,6.227094e+01
5.485283e+02,6.229215e+01
5.486488e+02,6.230685e+01
5.487693e+02,6.231208e+01
5.488898e+02,6.230663e+01
5.490104e+02,6.229255e+01
5.491309e+02,6.227588e+01
5.492514e+02,6.226426e+01
5.493719e+02,6.226358e+01
5.494925e+02,6.227576e+01
5.496130e+02,6.229761e+01
5.497335e+02,6.232262e+01
5.498541e+02,6.234377e+01
5.499746e+02,6.235714e+01
5.500951e+02,6.236345e+01
5.502156e+02,6.236743e+01
5.503362e+02,6.237513e+01
5.504567e+02,6.239082e+01
5.505773e+02,6.241502e+01
5.506978e+02,6.244438e+01
5.508183e+02,6.247327e+01
5.509388e+02,6.249599e+01
5.510593e+02,6.250924e+01
5.511799e+02,6.251225e+01
5.513004e+02,6.250638e+01
5.514210e+02,6.249366e+01
5.515415e+02,6.247559e+01
5.516620e+02,6.245274e+01
5.517825e+02,6.242532e+01
5.519031e+02,6.239405e+01
5.520236e+02,6.236089e+01
5.521441e+02,6.232874e+01
5.522646e+02,6.230090e+01
5.523852e+02,6.227960e+01
5.525057e+02,6.226548e+01
5.526262e+02,6.225732e+01
5.527468e+02,6.225292e+01
5.528673e+02,6.225003e+01
5.529878e+02,6.224710e+01
5.531083e+02,6.224343e+01
5.532289e+02,6.223927e+01
5.533494e+02,6.223497e+01
5.534700e+02,6.223079e+01
5.535905e+02,6.222680e+01
5.537110e+02,6.222330e+01
5.538315e+02,6.222095e+01
5.539520e+02,6.222098e+01
5.540726e+02,6.222490e+01
5.541931e+02,6.223401e+01
5.543137e+02,6.224921e+01
5.544342e+02,6.227068e+01
5.545547e+02,6.229776e+01
5.546752e+02,6.232901e+01
5.547958e+02,6.236238e+01
5.549163e+02,6.239516e+01
5.550368e+02,6.242408e+01
5.551573e+02,6.244615e+01
5.552779e+02,6.245942e+01
5.553984e+02,6.246370e+01
5.555189e+02,6.246132e+01
5.556395e+02,6.245641e+01
5.557600e+02,6.245404e+01
5.558805e+02,6.245759e+01
5.560010e+02,6.246727e+01
5.561216e+02,6.247910e+01
5.562421e+02,6.248638e+01
5.563627e+02,6.248127e+01
5.564832e+02,6.245796e+01
5.566037e+02,6.241496e+01
5.567242e+02,6.235581e+01
5.568447e+02,6.228792e+01
5.569653e+02,6.221968e+01
5.570858e+02,6.215888e+01
5.572064e+02,6.211042e+01
5.573269e+02,6.207619e+01
5.574474e+02,6.205639e+01
5.575679e+02,6.205047e+01
5.576885e+02,6.205810e+01
5.578090e+02,6.207847e+01
5.579295e+02,6.210985e+01
5.580500e+02,6.214848e+01
5.581706e+02,6.218873e+01
5.582911e+02,6.222451e+01
5.584116e+02,6.225108e+01
5.585322e+02,6.226651e+01
5.586527e+02,6.227265e+01
5.587732e+02,6.227411e+01
5.588937e+02,6.227671e+01
5.590143e+02,6.228457e+01
5.591348e+02,6.229910e+01
5.592554e+02,6.231841e+01
5.593759e+02,6.233886e+01
5.594964e+02,6.235643e+01
5.596169e+02,6.236874e+01
5.597374e+02,6.237584e+01
5.598580e+02,6.237987e+01
5.599785e+02,6.238396e+01
5.600991e+02,6.239115e+01
5.602196e+02,6.240335e+01
5.603401e+02,6.242101e+01
5.604606e+02,6.244323e+01
5.605812e+02,6.246809e+01
5.607017e+02,6.249321e+01
5.608222e+02,6.251618e+01
5.609427e+02,6.253497e+01
5.610633e+02,6.254879e+01
5.611838e+02,6.255830e+01
5.613043e+02,6.256570e+01
5.614249e+02,6.257365e+01
5.615454e+02,6.258424e+01
5.616659e+02,6.259732e+01
5.617864e+02,6.261026e+01
5.619070e+02,6.261784e+01
5.620275e+02,6.261472e+01
5.621481e+02,6.259788e+01
5.622686e+02,6.256861e+01
5.623891e+02,6.253299e+01
5.625096e+02,6.249973e+01
5.626301e+02,6.247794e+01
5.627507e+02,6.247278e+01
5.628712e+02,6.248363e+01
5.629918e+02,6.250396e+01
5.631123e+02,6.252419e+01
5.632328e+02,6.253593e+01
5.633533e+02,6.253512e+01
5.634739e+02,6.252456e+01
5.635944e+02,6.251293e+01
5.637149e+02,6.251220e+01
5.638354e+02,6.253262e+01
5.639560e+02,6.258014e+01
5.640765e+02,6.265423e+01
5.641970e+02,6.274852e+01
5.643176e+02,6.285228e+01
5.644381e+02,6.295328e+01
5.645586e+02,6.304104e+01
5.646791e+02,6.310762e+01
5.647997e+02,6.314888e+01
5.649202e+02,6.316461e+01
5.650408e+02,6.315829e+01
5.651613e+02,6.313626e+01
5.652818e+02,6.310626e+01
5.654023e+02,6.307645e+01
5.655228e+02,6.305281e+01
5.656434e+02,6.303804e+01
5.657639e+02,6.303121e+01
5.658845e+02,6.302879e+01
5.660050e+02,6.302652e+01
5.661255e+02,6.302148e+01
5.662460e+02,6.301377e+01
5.663666e+02,6.300611e+01
5.664871e+02,6.300259e+01
5.666076e+02,6.300584e+01
5.667281e+02,6.301550e+01
5.668487e+02,6.302744e+01
5.669692e+02,6.303574e+01
5.670897e+02,6.303446e+01
5.672103e+02,6.302083e+01
5.673308e+02,6.299657e+01
5.674513e+02,6.296747e+01
5.675718e+02,6.294088e+01
5.676924e+02,6.292259e+01
5.678129e+02,6.291506e+01
5.679335e+02,6.291655e+01
5.680540e+02,6.292251e+01
5.681745e+02,6.292754e+01
5.682950e+02,6.292790e+01
5.684155e+02,6.292271e+01
5.685361e+02,6.291398e+01
5.686566e+02,6.290527e+01
5.687772e+02,6.290012e+01
5.688977e+02,6.290110e+01
5.690182e+02,6.290907e+01
5.691387e+02,6.292397e+01
5.692593e+02,6.294533e+01
5.693798e+02,6.297301e+01
5.695003e+02,6.300693e+01
5.696208e+02,6.304652e+01
5.697414e+02,6.309006e+01
5.698619e+02,6.313401e+01
5.699824e+02,6.317334e+01
5.701030e+02,6.320284e+01
5.702235e+02,6.321796e+01
5.703440e+02,6.321676e+01
5.704645e+02,6.320049e+01
5.705851e+02,6.317380e+01
5.707056e+02,6.314330e+01
5.708262e+02,6.311594e+01
5.709467e+02,6.309760e+01
5.710672e+02,6.309181e+01
5.711877e+02,6.309925e+01
5.713082e+02,6.311864e+01
5.714288e+02,6.314767e+01
5.715493e+02,6.318436e+01
5.716699e+02,6.322763e+01
5.717904e+02,6.327743e+01
5.719109e+02,6.333356e+01
5.720314e+02,6.339445e+01
5.721520e+02,6.345626e+01
5.722725e+02,6.351245e+01
5.723930e+02,6.355518e+01
5.725135e+02,6.357808e+01
5.726341e+02,6.357810e+01
5.727546e+02,6.355742e+01
5.728751e+02,6.352279e+01
5.729957e+02,6.348407e+01
5.731162e+02,6.345032e+01
5.732367e+02,6.342696e+01
5.733572e+02,6.341431e+01
5.734778e+02,6.340797e+01
5.735983e+02,6.340137e+01
5.737189e+02,6.338884e+01
5.738394e+02,6.336884e+01
5.739599e+02,6.334469e+01
5.740804e+02,6.332352e+01
5.742009e+02,6.331275e+01
5.743215e+02,6.331728e+01
5.744420e+02,6.333703e+01
5.745626e+02,6.336708e+01
5.746831e+02,6.339921e+01
5.748036e+02,6.342543e+01
5.749241e+02,6.344156e+01
5.750447e+02,6.344829e+01
5.751652e+02,6.345121e+01
5.752857e+02,6.345781e+01
5.754062e+02,6.347517e+01
5.755268e+02,6.350634e+01
5.756473e+02,6.354900e+01
5.757678e+02,6.359546e+01
5.758884e+02,6.363493e+01
5.760089e+02,6.365704e+01
5.761294e+02,6.365466e+01
5.762499e+02,6.362676e+01
5.763705e+02,6.357855e+01
5.764910e+02,6.352028e+01
5.766116e+02,6.346339e+01
5.767321e+02,6.341808e+01
5.768526e+02,6.339086e+01
5.769731e+02,6.338301e+01
5.770936e+02,6.339125e+01
5.772142e+02,6.340950e+01
5.773347e+02,6.343179e+01
5.774553e+02,6.345393e+01
5.775758e+02,6.347526e+01
5.776963e+02,6.349813e+01
5.778168e+02,6.352623e+01
5.779374e+02,6.356207e+01
5.780579e+02,6.360495e+01
5.781784e+02,6.365027e+01
5.782990e+02,6.369054e+01
5.784195e+02,6.371803e+01
5.785400e+02,6.372657e+01
5.786605e+02,6.371422e+01
5.787811e+02,6.368322e+01
5.789016e+02,6.363983e+01
5.790221e+02,6.359170e+01
5.791426e+02,6.354645e+01
5.792632e+02,6.351048e+01
5.793837e+02,6.348790e+01
5.795043e+02,6.348092e+01
5.796248e+02,6.349011e+01
5.797453e+02,6.351409e+01
5.798658e+02,6.354961e+01
5.799863e+02,6.359121e+01
5.801069e+02,6.363260e+01
5.802274e+02,6.366721e+01
5.803480e+02,6.369053e+01
5.804685e+02,6.370150e+01
5.805890e+02,6.370332e+01
5.807095e+02,6.370217e+01
5.808301e+02,6.370528e+01
5.809506e+02,6.371877e+01
5.810711e+02,6.374537e+01
5.811917e+02,6.378394e+01
5.813122e+02,6.383012e+01
5.814327e+02,6.387808e+01
5.815532e+02,6.392204e+01
5.816738e+02,6.395671e+01
5.817943e+02,6.397846e+01
5.819148e+02,6.398465e+01
5.820353e+02,6.397385e+01
5.821559e+02,6.394613e+01
5.822764e+02,6.390360e+01
5.823970e+02,6.385072e+01
5.825175e+02,6.379356e+01
5.826380e+02,6.373912e+01
5.827585e+02,6.369344e+01
5.828790e+02,6.365988e+01
5.829996e+02,6.363871e+01
5.831201e+02,6.362760e+01
5.832407e+02,6.362359e+01
5.833612e+02,6.362465e+01
5.834817e+02,6.363098e+01
5.836022e+02,6.364472e+01
5.837228e+02,6.366840e+01
5.838433e+02,6.370283e+01
5.839638e+02,6.374568e+01
5.840844e+02,6.379144e+01
5.842049e+02,6.383339e+01
5.843254e+02,6.386573e+01
5.844459e+02,6.388568e+01
5.845665e+02,6.389438e+01
5.846870e+02,6.389595e+01
5.848075e+02,6.389547e+01
5.849280e+02,6.389642e+01
5.850486e+02,6.389965e+01
5.851691e+02,6.390328e+01
5.852897e+02,6.390436e+01
5.854102e+02,6.390027e+01
5.855307e+02,6.389008e+01
5.856512e+02,6.387462e+01
5.857717e+02,6.385571e+01
5.858923e+02,6.383489e+01
5.860128e+02,6.381271e+01
5.861334e+02,6.378905e+01
5.862539e+02,6.376402e+01
5.863744e+02,6.373900e+01
5.864949e+02,6.371724e+01
5.866155e+02,6.370294e+01
5.867360e+02,6.369975e+01
5.868565e+02,6.370891e+01
5.869771e+02,6.372836e+01
5.870976e+02,6.375277e+01
5.872181e+02,6.377510e+01
5.873386e+02,6.378952e+01
5.874592e+02,6.379302e+01
5.875797e+02,6.378667e+01
5.877002e+02,6.377471e+01
5.878207e+02,6.376296e+01
5.879413e+02,6.375647e+01
5.880618e+02,6.375745e+01
5.881824e+02,6.376505e+01
5.883029e+02,6.377588e+01
5.884234e+02,6.378632e+01
5.885439e+02,6.379380e+01
5.886644e+02,6.379866e+01
5.887850e+02,6.380395e+01
5.889055e+02,6.381458e+01
5.890261e+02,6.383494e+01
5.891466e+02,6.386707e+01
5.892671e+02,6.390897e+01
5.893876e+02,6.395467e+01
5.895082e+02,6.399541e+01
5.896287e+02,6.402173e+01
5.897492e+02,6.402692e+01
5.898698e+02,6.400893e+01
5.899903e+02,6.397129e+01
5.901108e+02,6.392190e+01
5.902313e+02,6.387128e+01
5.903519e+02,6.382958e+01
5.904724e+02,6.380330e+01
5.905929e+02,6.379502e+01
5.907134e+02,6.380323e+01
5.908340e+02,6.382436e+01
5.909545e+02,6.385444e+01
5.910751e+02,6.389104e+01
5.911956e+02,6.393323e+01
5.913161e+02,6.398091e+01
5.914366e+02,6.403320e+01
5.915571e+02,6.408755e+01
5.916777e+02,6.413933e+01
5.917982e+02,6.418327e+01
5.919188e+02,6.421497e+01
5.920393e+02,6.423235e+01
5.921598e+02,6.423603e+01
5.922803e+02,6.422871e+01
5.924009e+02,6.421365e+01
5.925214e+02,6.419325e+01
5.926419e+02,6.416857e+01
5.927625e+02,6.413960e+01
5.928830e+02,6.410612e+01
5.930035e+02,6.406867e+01
5.931240e+02,6.402878e+01
5.932446e+02,6.398854e+01
5.933651e+02,6.394990e+01
5.934856e+02,6.391399e+01
5.936061e+02,6.388108e+01
5.937267e+02,6.385140e+01
5.938472e+02,6.382604e+01
5.939678e+02,6.380756e+01
5.940883e+02,6.379959e+01
5.942088e+02,6.380536e+01
5.943293e+02,6.382592e+01
5.944498e+02,6.385902e+01
5.945704e+02,6.389920e+01
5.946909e+02,6.393941e+01
5.948115e+02,6.397299e+01
5.949320e+02,6.399625e+01
5.950525e+02,6.400900e+01
5.951730e+02,6.401398e+01
5.952936e+02,6.401450e+01
5.954141e+02,6.401280e+01
5.955346e+02,6.400875e+01
5.956552e+02,6.400047e+01
5.957757e+02,6.398598e+01
5.958962e+02,6.396532e+01
5.960167e+02,6.394150e+01
5.961373e+02,6.392048e+01
5.962578e+02,6.390891e+01
5.963783e+02,6.391158e+01
5.964988e+02,6.392971e+01
5.966194e+02,6.396012e+01
5.967399e+02,6.399682e+01
5.968605e+02,6.403233e+01
5.969810e+02,6.406068e+01
5.971015e+02,6.407843e+01
5.972220e+02,6.408470e+01
5.973425e+02,6.408044e+01
5.974631e+02,6.406738e+01
5.975836e+02,6.404730e+01
5.977042e+02,6.402203e+01
5.978247e+02,6.399387e+01
5.979452e+02,6.396605e+01
5.980657e+02,6.394221e+01
5.981863e+02,6.392608e+01
5.983068e+02,6.392019e+01
5.984273e+02,6.392501e+01
5.985479e+02,6.393883e+01
5.986684e+02,6.395835e+01
5.987889e+02,6.397976e+01
5.989094e+02,6.399945e+01
5.990300e+02,6.401476e+01
5.991505e+02,6.402411e+01
5.992710e+02,6.402668e+01
5.993915e+02,6.402261e+01
5.995121e+02,6.401302e+01
5.996326e+02,6.400056e+01
5.997532e+02,6.398899e+01
5.998737e+02,6.398270e+01
5.999942e+02,6.398539e+01
6.001147e+02,6.399841e+01
6.002352e+02,6.402005e+01
6.003558e+02,6.404562e+01
6.004763e+02,6.406957e+01
6.005969e+02,6.408716e+01
6.007174e+02,6.409628e+01
6.008379e+02,6.409791e+01
6.009584e+02,6.409509e+01
6.010790e+02,6.409087e+01
6.011995e+02,6.408627e+01
6.013200e+02,6.407976e+01
6.014406e+02,6.406793e+01
6.015611e+02,6.404807e+01
6.016816e+02,6.402003e+01
6.018021e+02,6.398792e+01
6.019227e+02,6.395892e+01
6.020432e+02,6.394147e+01
6.021637e+02,6.394140e+01
6.022842e+02,6.395984e+01
6.024048e+02,6.399226e+01
6.025253e+02,6.403059e+01
6.026459e+02,6.406580e+01
6.027664e+02,6.409096e+01
6.028869e+02,6.410382e+01
6.030074e+02,6.410656e+01
6.031279e+02,6.410445e+01
6.032485e+02,6.410296e+01
6.033690e+02,6.410621e+01
6.034896e+02,6.411568e+01
6.036101e+02,6.413070e+01
6.037306e+02,6.414963e+01
6.038511e+02,6.417069e+01
6.039717e+02,6.419291e+01
6.040922e+02,6.421541e+01
6.042127e+02,6.423707e+01
6.043333e+02,6.425616e+01
6.044538e+02,6.427033e+01
6.045743e+02,6.427753e+01
6.046948e+02,6.427687e+01
6.048154e+02,6.426898e+01
6.049359e+02,6.425584e+01
6.050564e+02,6.423968e+01
6.051769e+02,6.422211e+01
6.052975e+02,6.420327e+01
6.054180e+02,6.418201e+01
6.055386e+02,6.415690e+01
6.056591e+02,6.412730e+01
6.057796e+02,6.409437e+01
6.059001e+02,6.406097e+01
6.060206e+02,6.403057e+01
6.061412e+02,6.400613e+01
6.062617e+02,6.398888e+01
6.063822e+02,6.397765e+01
6.065027e+02,6.396967e+01
6.066233e+02,6.396180e+01
6.067438e+02,6.395214e+01
6.068644e+02,6.394069e+01
6.069849e+02,6.392984e+01
6.071054e+02,6.392297e+01
6.072260e+02,6.392373e+01
6.073464e+02,6.393419e+01
6.074670e+02,6.395423e+01
6.075875e+02,6.398140e+01
6.077081e+02,6.401197e+01
6.078286e+02,6.404192e+01
6.079491e+02,6.406817e+01
6.080696e+02,6.408958e+01
6.081902e+02,6.410686e+01
6.083107e+02,6.412186e+01
