WaveNumber, LightSlowSlow
5.047762e+02,7.287840e+01
5.048967e+02,7.289196e+01
5.050172e+02,7.289897e+01
5.051378e+02,7.289474e+01
5.052583e+02,7.287891e+01
5.053788e+02,7.285619e+01
5.054993e+02,7.283486e+01
5.056199e+02,7.282402e+01
5.057404e+02,7.282925e+01
5.058609e+02,7.285043e+01
5.059814e+02,7.288144e+01
5.061020e+02,7.291313e+01
5.062225e+02,7.293753e+01
5.063430e+02,7.295123e+01
5.064636e+02,7.295685e+01
5.065841e+02,7.296128e+01
5.067046e+02,7.297140e+01
5.068252e+02,7.298875e+01
5.069457e+02,7.300715e+01
5.070662e+02,7.301367e+01
5.071867e+02,7.299513e+01
5.073073e+02,7.294337e+01
5.074278e+02,7.286122e+01
5.075483e+02,7.276158e+01
5.076689e+02,7.266553e+01
5.077894e+02,7.259506e+01
5.079099e+02,7.256593e+01
5.080305e+02,7.258497e+01
5.081510e+02,7.264771e+01
5.082715e+02,7.274184e+01
5.083920e+02,7.285111e+01
5.085126e+02,7.296147e+01
5.086331e+02,7.306290e+01
5.087536e+02,7.314915e+01
5.088741e+02,7.321636e+01
5.089947e+02,7.326082e+01
5.091152e+02,7.327798e+01
5.092357e+02,7.326411e+01
5.093563e+02,7.321723e+01
5.094768e+02,7.313928e+01
5.095973e+02,7.303569e+01
5.097179e+02,7.291536e+01
5.098384e+02,7.278864e+01
5.099589e+02,7.266547e+01
5.100794e+02,7.255549e+01
5.102000e+02,7.246730e+01
5.103205e+02,7.240847e+01
5.104410e+02,7.238567e+01
5.105616e+02,7.240261e+01
5.106821e+02,7.245883e+01
5.108026e+02,7.254727e+01
5.109232e+02,7.265507e+01
5.110437e+02,7.276569e+01
5.111642e+02,7.286156e+01
5.112847e+02,7.293021e+01
5.114053e+02,7.296627e+01
5.115258e+02,7.297242e+01
5.116463e+02,7.295683e+01
5.117668e+02,7.293001e+01
5.118874e+02,7.290092e+01
5.120079e+02,7.287391e+01
5.121284e+02,7.284953e+01
5.122490e+02,7.282523e+01
5.123695e+02,7.279836e+01
5.124901e+02,7.276823e+01
5.126105e+02,7.273705e+01
5.127311e+02,7.270914e+01
5.128516e+02,7.269018e+01
5.129722e+02,7.268449e+01
5.130927e+02,7.269316e+01
5.132132e+02,7.271326e+01
5.133337e+02,7.273758e+01
5.134543e+02,7.275587e+01
5.135748e+02,7.275658e+01
5.136953e+02,7.273071e+01
5.138159e+02,7.267458e+01
5.139364e+02,7.259236e+01
5.140569e+02,7.249569e+01
5.141774e+02,7.240185e+01
5.142980e+02,7.232998e+01
5.144185e+02,7.229382e+01
5.145390e+02,7.229864e+01
5.146595e+02,7.233865e+01
5.147801e+02,7.239999e+01
5.149006e+02,7.246395e+01
5.150211e+02,7.251359e+01
5.151417e+02,7.253921e+01
5.152622e+02,7.253908e+01
5.153828e+02,7.251942e+01
5.155032e+02,7.249034e+01
5.156238e+02,7.246346e+01
5.157443e+02,7.244857e+01
5.158649e+02,7.245294e+01
5.159854e+02,7.248223e+01
5.161059e+02,7.254000e+01
5.162264e+02,7.262725e+01
5.163470e+02,7.273994e+01
5.164675e+02,7.286774e+01
5.165880e+02,7.299367e+01
5.167086e+02,7.309676e+01
5.168291e+02,7.315951e+01
5.169496e+02,7.317278e+01
5.170701e+02,7.313965e+01
5.171907e+02,7.307337e+01
5.173112e+02,7.299331e+01
5.174317e+02,7.291779e+01
5.175522e+02,7.285727e+01
5.176728e+02,7.281374e+01
5.177933e+02,7.278166e+01
5.179138e+02,7.275323e+01
5.180344e+02,7.272276e+01
5.181549e+02,7.269014e+01
5.182755e+02,7.265984e+01
5.183959e+02,7.263813e+01
5.185165e+02,7.262896e+01
5.186370e+02,7.263193e+01
5.187576e+02,7.264289e+01
5.188781e+02,7.265716e+01
5.189986e+02,7.267214e+01
5.191191e+02,7.268904e+01
5.192397e+02,7.271172e+01
5.193602e+02,7.274297e+01
5.194807e+02,7.278065e+01
5.196013e+02,7.281691e+01
5.197218e+02,7.283934e+01
5.198423e+02,7.283674e+01
5.199628e+02,7.280503e+01
5.200834e+02,7.274942e+01
5.202039e+02,7.268359e+01
5.203244e+02,7.262354e+01
5.204449e+02,7.258347e+01
5.205655e+02,7.256997e+01
5.206860e+02,7.258158e+01
5.208065e+02,7.261052e+01
5.209271e+02,7.264761e+01
5.210476e+02,7.268648e+01
5.211682e+02,7.272485e+01
5.212886e+02,7.276366e+01
5.214092e+02,7.280412e+01
5.215297e+02,7.284470e+01
5.216503e+02,7.288063e+01
5.217708e+02,7.290599e+01
5.218913e+02,7.291669e+01
5.220118e+02,7.291361e+01
5.221324e+02,7.290316e+01
5.222529e+02,7.289505e+01
5.223734e+02,7.289765e+01
5.224940e+02,7.291550e+01
5.226145e+02,7.294720e+01
5.227350e+02,7.298759e+01
5.228555e+02,7.303049e+01
5.229761e+02,7.307254e+01
5.230966e+02,7.311448e+01
5.232171e+02,7.316032e+01
5.233376e+02,7.321385e+01
5.234582e+02,7.327541e+01
5.235787e+02,7.334054e+01
5.236992e+02,7.340063e+01
5.238198e+02,7.344631e+01
5.239403e+02,7.347022e+01
5.240609e+02,7.346993e+01
5.241813e+02,7.344752e+01
5.243019e+02,7.340844e+01
5.244224e+02,7.335872e+01
5.245430e+02,7.330375e+01
5.246635e+02,7.324817e+01
5.247840e+02,7.319591e+01
5.249045e+02,7.315113e+01
5.250251e+02,7.311814e+01
5.251456e+02,7.309948e+01
5.252661e+02,7.309500e+01
5.253867e+02,7.310047e+01
5.255072e+02,7.310853e+01
5.256277e+02,7.311005e+01
5.257482e+02,7.309820e+01
5.258688e+02,7.307099e+01
5.259893e+02,7.303233e+01
5.261098e+02,7.298994e+01
5.262303e+02,7.295137e+01
5.263509e+02,7.292169e+01
5.264714e+02,7.290162e+01
5.265919e+02,7.288900e+01
5.267125e+02,7.288106e+01
5.268330e+02,7.287605e+01
5.269536e+02,7.287381e+01
5.270740e+02,7.287438e+01
5.271946e+02,7.287672e+01
5.273151e+02,7.287798e+01
5.274357e+02,7.287405e+01
5.275562e+02,7.286230e+01
5.276767e+02,7.284370e+01
5.277972e+02,7.282389e+01
5.279177e+02,7.281082e+01
5.280383e+02,7.281192e+01
5.281588e+02,7.282914e+01
5.282794e+02,7.285694e+01
5.283999e+02,7.288279e+01
5.285204e+02,7.289204e+01
5.286409e+02,7.287463e+01
5.287615e+02,7.282930e+01
5.288820e+02,7.276582e+01
5.290025e+02,7.270090e+01
5.291230e+02,7.265363e+01
5.292436e+02,7.263696e+01
5.293641e+02,7.265397e+01
5.294846e+02,7.269738e+01
5.296052e+02,7.275391e+01
5.297257e+02,7.280891e+01
5.298462e+02,7.285143e+01
5.299667e+02,7.287733e+01
5.300873e+02,7.288792e+01
5.302078e+02,7.288709e+01
5.303284e+02,7.287830e+01
5.304489e+02,7.286266e+01
5.305694e+02,7.283981e+01
5.306899e+02,7.280994e+01
5.308104e+02,7.277572e+01
5.309310e+02,7.274326e+01
5.310515e+02,7.272011e+01
5.311721e+02,7.271355e+01
5.312926e+02,7.272733e+01
5.314131e+02,7.276070e+01
5.315336e+02,7.280913e+01
5.316542e+02,7.286640e+01
5.317747e+02,7.292741e+01
5.318952e+02,7.298896e+01
5.320157e+02,7.305035e+01
5.321363e+02,7.311181e+01
5.322568e+02,7.317232e+01
5.323773e+02,7.322831e+01
5.324979e+02,7.327339e+01
5.326184e+02,7.329913e+01
5.327389e+02,7.329808e+01
5.328594e+02,7.326566e+01
5.329800e+02,7.320234e+01
5.331005e+02,7.311378e+01
5.332211e+02,7.301113e+01
5.333416e+02,7.290847e+01
5.334621e+02,7.281935e+01
5.335826e+02,7.275581e+01
5.337031e+02,7.272419e+01
5.338237e+02,7.272427e+01
5.339442e+02,7.274902e+01
5.340648e+02,7.278693e+01
5.341853e+02,7.282588e+01
5.343058e+02,7.285641e+01
5.344263e+02,7.287528e+01
5.345469e+02,7.288583e+01
5.346674e+02,7.289621e+01
5.347879e+02,7.291528e+01
5.349084e+02,7.294880e+01
5.350290e+02,7.299692e+01
5.351495e+02,7.305406e+01
5.352700e+02,7.311111e+01
5.353906e+02,7.315915e+01
5.355111e+02,7.319334e+01
5.356316e+02,7.321387e+01
5.357521e+02,7.322555e+01
5.358727e+02,7.323452e+01
5.359932e+02,7.324597e+01
5.361138e+02,7.326120e+01
5.362343e+02,7.327789e+01
5.363548e+02,7.329111e+01
5.364753e+02,7.329623e+01
5.365958e+02,7.329115e+01
5.367164e+02,7.327686e+01
5.368369e+02,7.325699e+01
5.369575e+02,7.323597e+01
5.370780e+02,7.321741e+01
5.371985e+02,7.320281e+01
5.373190e+02,7.319135e+01
5.374396e+02,7.318072e+01
5.375601e+02,7.316816e+01
5.376806e+02,7.315172e+01
5.378011e+02,7.313095e+01
5.379217e+02,7.310721e+01
5.380422e+02,7.308369e+01
5.381627e+02,7.306487e+01
5.382833e+02,7.305473e+01
5.384038e+02,7.305605e+01
5.385243e+02,7.306828e+01
5.386448e+02,7.308726e+01
5.387654e+02,7.310498e+01
5.388859e+02,7.311201e+01
5.390065e+02,7.310065e+01
5.391270e+02,7.306776e+01
5.392475e+02,7.301711e+01
5.393680e+02,7.295825e+01
5.394885e+02,7.290493e+01
5.396091e+02,7.286975e+01
5.397296e+02,7.286047e+01
5.398502e+02,7.287823e+01
5.399707e+02,7.291768e+01
5.400912e+02,7.296970e+01
5.402117e+02,7.302456e+01
5.403323e+02,7.307593e+01
5.404528e+02,7.312074e+01
5.405733e+02,7.315887e+01
5.406938e+02,7.319099e+01
5.408144e+02,7.321664e+01
5.409349e+02,7.323427e+01
5.410554e+02,7.324255e+01
5.411760e+02,7.324226e+01
5.412965e+02,7.323793e+01
5.414170e+02,7.323657e+01
5.415375e+02,7.324574e+01
5.416581e+02,7.326941e+01
5.417786e+02,7.330576e+01
5.418992e+02,7.334626e+01
5.420197e+02,7.337878e+01
5.421402e+02,7.339240e+01
5.422607e+02,7.338092e+01
5.423812e+02,7.334645e+01
5.425018e+02,7.329845e+01
5.426223e+02,7.325075e+01
5.427429e+02,7.321571e+01
5.428634e+02,7.320126e+01
5.429839e+02,7.320879e+01
5.431044e+02,7.323404e+01
5.432250e+02,7.326972e+01
5.433455e+02,7.330830e+01
5.434660e+02,7.334457e+01
5.435865e+02,7.337534e+01
5.437071e+02,7.339833e+01
5.438276e+02,7.341135e+01
5.439481e+02,7.341133e+01
5.440687e+02,7.339568e+01
5.441892e+02,7.336406e+01
5.443097e+02,7.332069e+01
5.444302e+02,7.327450e+01
5.445508e+02,7.323735e+01
5.446713e+02,7.322201e+01
5.447919e+02,7.323730e+01
5.449124e+02,7.328564e+01
5.450329e+02,7.336214e+01
5.451534e+02,7.345599e+01
5.452739e+02,7.355348e+01
5.453945e+02,7.364165e+01
5.455150e+02,7.371272e+01
5.456356e+02,7.376498e+01
5.457561e+02,7.380261e+01
5.458766e+02,7.383246e+01
5.459971e+02,7.386137e+01
5.461177e+02,7.389291e+01
5.462382e+02,7.392570e+01
5.463587e+02,7.395379e+01
5.464792e+02,7.396876e+01
5.465998e+02,7.396352e+01
5.467203e+02,7.393446e+01
5.468408e+02,7.388389e+01
5.469614e+02,7.381942e+01
5.470819e+02,7.375279e+01
5.472024e+02,7.369625e+01
5.473229e+02,7.365905e+01
5.474435e+02,7.364576e+01
5.475640e+02,7.365487e+01
5.476846e+02,7.367992e+01
5.478051e+02,7.371146e+01
5.479256e+02,7.374056e+01
5.480461e+02,7.376017e+01
5.481666e+02,7.376618e+01
5.482872e+02,7.375726e+01
5.484077e+02,7.373383e+01
5.485283e+02,7.369730e+01
5.486488e+02,7.364953e+01
5.487693e+02,7.359322e+01
5.488898e+02,7.353226e+01
5.490104e+02,7.347125e+01
5.491309e+02,7.341545e+01
5.492514e+02,7.336943e+01
5.493719e+02,7.333561e+01
5.494925e+02,7.331416e+01
5.496130e+02,7.330322e+01
5.497335e+02,7.330032e+01
5.498541e+02,7.330394e+01
5.499746e+02,7.331464e+01
5.500951e+02,7.333475e+01
5.502156e+02,7.336717e+01
5.503362e+02,7.341331e+01
5.504567e+02,7.347141e+01
5.505773e+02,7.353584e+01
5.506978e+02,7.359895e+01
5.508183e+02,7.365245e+01
5.509388e+02,7.368987e+01
5.510593e+02,7.370895e+01
5.511799e+02,7.371147e+01
5.513004e+02,7.370287e+01
5.514210e+02,7.368974e+01
5.515415e+02,7.367838e+01
5.516620e+02,7.367259e+01
5.517825e+02,7.367316e+01
5.519031e+02,7.367796e+01
5.520236e+02,7.368313e+01
5.521441e+02,7.368481e+01
5.522646e+02,7.367979e+01
5.523852e+02,7.366656e+01
5.525057e+02,7.364562e+01
5.526262e+02,7.361890e+01
5.527468e+02,7.358901e+01
5.528673e+02,7.355849e+01
5.529878e+02,7.352918e+01
5.531083e+02,7.350157e+01
5.532289e+02,7.347543e+01
5.533494e+02,7.345010e+01
5.534700e+02,7.342509e+01
5.535905e+02,7.340099e+01
5.537110e+02,7.337893e+01
5.538315e+02,7.336017e+01
5.539520e+02,7.334534e+01
5.540726e+02,7.333365e+01
5.541931e+02,7.332293e+01
5.543137e+02,7.331012e+01
5.544342e+02,7.329256e+01
5.545547e+02,7.326922e+01
5.546752e+02,7.324125e+01
5.547958e+02,7.321194e+01
5.549163e+02,7.318526e+01
5.550368e+02,7.316518e+01
5.551573e+02,7.315411e+01
5.552779e+02,7.315291e+01
5.553984e+02,7.316141e+01
5.555189e+02,7.317932e+01
5.556395e+02,7.320678e+01
5.557600e+02,7.324426e+01
5.558805e+02,7.329166e+01
5.560010e+02,7.334689e+01
5.561216e+02,7.340487e+01
5.562421e+02,7.345839e+01
5.563627e+02,7.349844e+01
5.564832e+02,7.351690e+01
5.566037e+02,7.350912e+01
5.567242e+02,7.347495e+01
5.568447e+02,7.341946e+01
5.569653e+02,7.335078e+01
5.570858e+02,7.327892e+01
5.572064e+02,7.321245e+01
5.573269e+02,7.315688e+01
5.574474e+02,7.311475e+01
5.575679e+02,7.308570e+01
5.576885e+02,7.306806e+01
5.578090e+02,7.306007e+01
5.579295e+02,7.306111e+01
5.580500e+02,7.307188e+01
5.581706e+02,7.309434e+01
5.582911e+02,7.313057e+01
5.584116e+02,7.318163e+01
5.585322e+02,7.324625e+01
5.586527e+02,7.332003e+01
5.587732e+02,7.339510e+01
5.588937e+02,7.346119e+01
5.590143e+02,7.350833e+01
5.591348e+02,7.352882e+01
5.592554e+02,7.351968e+01
5.593759e+02,7.348378e+01
5.594964e+02,7.342927e+01
5.596169e+02,7.336761e+01
5.597374e+02,7.330993e+01
5.598580e+02,7.326562e+01
5.599785e+02,7.323992e+01
5.600991e+02,7.323441e+01
5.602196e+02,7.324837e+01
5.603401e+02,7.328084e+01
5.604606e+02,7.333153e+01
5.605812e+02,7.340043e+01
5.607017e+02,7.348642e+01
5.608222e+02,7.358487e+01
5.609427e+02,7.368620e+01
5.610633e+02,7.377774e+01
5.611838e+02,7.384541e+01
5.613043e+02,7.387770e+01
5.614249e+02,7.387000e+01
5.615454e+02,7.382526e+01
5.616659e+02,7.375405e+01
5.617864e+02,7.367044e+01
5.619070e+02,7.358945e+01
5.620275e+02,7.352272e+01
5.621481e+02,7.347638e+01
5.622686e+02,7.345161e+01
5.623891e+02,7.344621e+01
5.625096e+02,7.345699e+01
5.626301e+02,7.348101e+01
5.627507e+02,7.351621e+01
5.628712e+02,7.356066e+01
5.629918e+02,7.361140e+01
5.631123e+02,7.366425e+01
5.632328e+02,7.371452e+01
5.633533e+02,7.375806e+01
5.634739e+02,7.379328e+01
5.635944e+02,7.382161e+01
5.637149e+02,7.384714e+01
5.638354e+02,7.387450e+01
5.639560e+02,7.390710e+01
5.640765e+02,7.394514e+01
5.641970e+02,7.398530e+01
5.643176e+02,7.402121e+01
5.644381e+02,7.404539e+01
5.645586e+02,7.405185e+01
5.646791e+02,7.403734e+01
5.647997e+02,7.400213e+01
5.649202e+02,7.394957e+01
5.650408e+02,7.388571e+01
5.651613e+02,7.381763e+01
5.652818e+02,7.375237e+01
5.654023e+02,7.369673e+01
5.655228e+02,7.365610e+01
5.656434e+02,7.363416e+01
5.657639e+02,7.363252e+01
5.658845e+02,7.365028e+01
5.660050e+02,7.368400e+01
5.661255e+02,7.372775e+01
5.662460e+02,7.377471e+01
5.663666e+02,7.381792e+01
5.664871e+02,7.385171e+01
5.666076e+02,7.387286e+01
5.667281e+02,7.388070e+01
5.668487e+02,7.387665e+01
5.669692e+02,7.386349e+01
5.670897e+02,7.384478e+01
5.672103e+02,7.382416e+01
5.673308e+02,7.380501e+01
5.674513e+02,7.379053e+01
5.675718e+02,7.378374e+01
5.676924e+02,7.378712e+01
5.678129e+02,7.380269e+01
5.679335e+02,7.383116e+01
5.680540e+02,7.387160e+01
5.681745e+02,7.392082e+01
5.682950e+02,7.397366e+01
5.684155e+02,7.402367e+01
5.685361e+02,7.406381e+01
5.686566e+02,7.408852e+01
5.687772e+02,7.409444e+01
5.688977e+02,7.408153e+01
5.690182e+02,7.405288e+01
5.691387e+02,7.401450e+01
5.692593e+02,7.397420e+01
5.693798e+02,7.393907e+01
5.695003e+02,7.391455e+01
5.696208e+02,7.390273e+01
5.697414e+02,7.390201e+01
5.698619e+02,7.390788e+01
5.699824e+02,7.391449e+01
5.701030e+02,7.391657e+01
5.702235e+02,7.391052e+01
5.703440e+02,7.389552e+01
5.704645e+02,7.387333e+01
5.705851e+02,7.384747e+01
5.707056e+02,7.382188e+01
5.708262e+02,7.379986e+01
5.709467e+02,7.378371e+01
5.710672e+02,7.377531e+01
5.711877e+02,7.377647e+01
5.713082e+02,7.379003e+01
5.714288e+02,7.381927e+01
5.715493e+02,7.386731e+01
5.716699e+02,7.393545e+01
5.717904e+02,7.402171e+01
5.719109e+02,7.411983e+01
5.720314e+02,7.421957e+01
5.721520e+02,7.430963e+01
5.722725e+02,7.437876e+01
5.723930e+02,7.441979e+01
5.725135e+02,7.443145e+01
5.726341e+02,7.441856e+01
5.727546e+02,7.439040e+01
5.728751e+02,7.435724e+01
5.729957e+02,7.432825e+01
5.731162e+02,7.430836e+01
5.732367e+02,7.429819e+01
5.733572e+02,7.429475e+01
5.734778e+02,7.429352e+01
5.735983e+02,7.429053e+01
5.737189e+02,7.428345e+01
5.738394e+02,7.427224e+01
5.739599e+02,7.425840e+01
5.740804e+02,7.424397e+01
5.742009e+02,7.423045e+01
5.743215e+02,7.421860e+01
5.744420e+02,7.420849e+01
5.745626e+02,7.420000e+01
5.746831e+02,7.419323e+01
5.748036e+02,7.418902e+01
5.749241e+02,7.418844e+01
5.750447e+02,7.419285e+01
5.751652e+02,7.420326e+01
5.752857e+02,7.421986e+01
5.754062e+02,7.424175e+01
5.755268e+02,7.426655e+01
5.756473e+02,7.429047e+01
5.757678e+02,7.430827e+01
5.758884e+02,7.431445e+01
5.760089e+02,7.430488e+01
5.761294e+02,7.427811e+01
5.762499e+02,7.423685e+01
5.763705e+02,7.418758e+01
5.764910e+02,7.413982e+01
5.766116e+02,7.410283e+01
5.767321e+02,7.408372e+01
5.768526e+02,7.408578e+01
5.769731e+02,7.410799e+01
5.770936e+02,7.414622e+01
5.772142e+02,7.419526e+01
5.773347e+02,7.425130e+01
5.774553e+02,7.431247e+01
5.775758e+02,7.437874e+01
5.776963e+02,7.445017e+01
5.778168e+02,7.452465e+01
5.779374e+02,7.459689e+01
5.780579e+02,7.465934e+01
5.781784e+02,7.470364e+01
5.782990e+02,7.472417e+01
5.784195e+02,7.471997e+01
5.785400e+02,7.469527e+01
5.786605e+02,7.465755e+01
5.787811e+02,7.461437e+01
5.789016e+02,7.457105e+01
5.790221e+02,7.452876e+01
5.791426e+02,7.448546e+01
5.792632e+02,7.443872e+01
5.793837e+02,7.438852e+01
5.795043e+02,7.433892e+01
5.796248e+02,7.429781e+01
5.797453e+02,7.427334e+01
5.798658e+02,7.427129e+01
5.799863e+02,7.429166e+01
5.801069e+02,7.432867e+01
5.802274e+02,7.437219e+01
5.803480e+02,7.441209e+01
5.804685e+02,7.444220e+01
5.805890e+02,7.446192e+01
5.807095e+02,7.447600e+01
5.808301e+02,7.449113e+01
5.809506e+02,7.451287e+01
5.810711e+02,7.454252e+01
5.811917e+02,7.457686e+01
5.813122e+02,7.460973e+01
5.814327e+02,7.463551e+01
5.815532e+02,7.465121e+01
5.816738e+02,7.465765e+01
5.817943e+02,7.465836e+01
5.819148e+02,7.465757e+01
5.820353e+02,7.465784e+01
5.821559e+02,7.465884e+01
5.822764e+02,7.465794e+01
5.823970e+02,7.465169e+01
5.825175e+02,7.463814e+01
5.826380e+02,7.461768e+01
5.827585e+02,7.459312e+01
5.828790e+02,7.456814e+01
5.829996e+02,7.454572e+01
5.831201e+02,7.452690e+01
5.832407e+02,7.451062e+01
5.833612e+02,7.449452e+01
5.834817e+02,7.447652e+01
5.836022e+02,7.445606e+01
5.837228e+02,7.443420e+01
5.838433e+02,7.441312e+01
5.839638e+02,7.439510e+01
5.840844e+02,7.438192e+01
5.842049e+02,7.437446e+01
5.843254e+02,7.437330e+01
5.844459e+02,7.437956e+01
5.845665e+02,7.439495e+01
5.846870e+02,7.442171e+01
5.848075e+02,7.446123e+01
5.849280e+02,7.451280e+01
5.850486e+02,7.457274e+01
5.851691e+02,7.463447e+01
5.852897e+02,7.469042e+01
5.854102e+02,7.473325e+01
5.855307e+02,7.475816e+01
5.856512e+02,7.476399e+01
5.857717e+02,7.475315e+01
5.858923e+02,7.473059e+01
5.860128e+02,7.470190e+01
5.861334e+02,7.467236e+01
5.862539e+02,7.464544e+01
5.863744e+02,7.462274e+01
5.864949e+02,7.460468e+01
5.866155e+02,7.459086e+01
5.867360e+02,7.458083e+01
5.868565e+02,7.457398e+01
5.869771e+02,7.456950e+01
5.870976e+02,7.456606e+01
5.872181e+02,7.456171e+01
5.873386e+02,7.455432e+01
5.874592e+02,7.454223e+01
5.875797e+02,7.452487e+01
5.877002e+02,7.450327e+01
5.878207e+02,7.447985e+01
5.879413e+02,7.445797e+01
5.880618e+02,7.444045e+01
5.881824e+02,7.442924e+01
5.883029e+02,7.442435e+01
5.884234e+02,7.442432e+01
5.885439e+02,7.442669e+01
5.886644e+02,7.442931e+01
5.887850e+02,7.443116e+01
5.889055e+02,7.443261e+01
5.890261e+02,7.443520e+01
5.891466e+02,7.444062e+01
5.892671e+02,7.445000e+01
5.893876e+02,7.446304e+01
5.895082e+02,7.447823e+01
5.896287e+02,7.449348e+01
5.897492e+02,7.450715e+01
5.898698e+02,7.451880e+01
5.899903e+02,7.452923e+01
5.901108e+02,7.453984e+01
5.902313e+02,7.455164e+01
5.903519e+02,7.456438e+01
5.904724e+02,7.457636e+01
5.905929e+02,7.458514e+01
5.907134e+02,7.458887e+01
5.908340e+02,7.458739e+01
5.909545e+02,7.458285e+01
5.910751e+02,7.457898e+01
5.911956e+02,7.457927e+01
5.913161e+02,7.458569e+01
5.914366e+02,7.459694e+01
5.915571e+02,7.460901e+01
5.916777e+02,7.461615e+01
5.917982e+02,7.461404e+01
5.919188e+02,7.460166e+01
5.920393e+02,7.458251e+01
5.921598e+02,7.456344e+01
5.922803e+02,7.455221e+01
5.924009e+02,7.455480e+01
5.925214e+02,7.457278e+01
5.926419e+02,7.460278e+01
5.927625e+02,7.463734e+01
5.928830e+02,7.466808e+01
5.930035e+02,7.468756e+01
5.931240e+02,7.469181e+01
5.932446e+02,7.468135e+01
5.933651e+02,7.466031e+01
5.934856e+02,7.463480e+01
5.936061e+02,7.461043e+01
5.937267e+02,7.459128e+01
5.938472e+02,7.457860e+01
5.939678e+02,7.457154e+01
5.940883e+02,7.456783e+01
5.942088e+02,7.456538e+01
5.943293e+02,7.456321e+01
5.944498e+02,7.456187e+01
5.945704e+02,7.456307e+01
5.946909e+02,7.456892e+01
5.948115e+02,7.458067e+01
5.949320e+02,7.459770e+01
5.950525e+02,7.461721e+01
5.951730e+02,7.463464e+01
5.952936e+02,7.464541e+01
5.954141e+02,7.464655e+01
5.955346e+02,7.463840e+01
5.956552e+02,7.462503e+01
5.957757e+02,7.461378e+01
5.958962e+02,7.461288e+01
5.960167e+02,7.462819e+01
5.961373e+02,7.466135e+01
5.962578e+02,7.470823e+01
5.963783e+02,7.476015e+01
5.964988e+02,7.480566e+01
5.966194e+02,7.483449e+01
5.967399e+02,7.484071e+01
5.968605e+02,7.482383e+01
5.969810e+02,7.478870e+01
5.971015e+02,7.474334e+01
5.972220e+02,7.469710e+01
5.973425e+02,7.465729e+01
5.974631e+02,7.462852e+01
5.975836e+02,7.461270e+01
5.977042e+02,7.460949e+01
5.978247e+02,7.461737e+01
5.979452e+02,7.463421e+01
5.980657e+02,7.465753e+01
5.981863e+02,7.468435e+01
5.983068e+02,7.471114e+01
5.984273e+02,7.473467e+01
5.985479e+02,7.475246e+01
5.986684e+02,7.476358e+01
5.987889e+02,7.476879e+01
5.989094e+02,7.477023e+01
5.990300e+02,7.477011e+01
5.991505e+02,7.476994e+01
5.992710e+02,7.476992e+01
5.993915e+02,7.476930e+01
5.995121e+02,7.476715e+01
5.996326e+02,7.476329e+01
5.997532e+02,7.475867e+01
5.998737e+02,7.475512e+01
5.999942e+02,7.475442e+01
6.001147e+02,7.475728e+01
6.002352e+02,7.476284e+01
6.003558e+02,7.476912e+01
6.004763e+02,7.477424e+01
6.005969e+02,7.477753e+01
6.007174e+02,7.478005e+01
6.008379e+02,7.478407e+01
6.009584e+02,7.479205e+01
6.010790e+02,7.480506e+01
6.011995e+02,7.482204e+01
6.013200e+02,7.483987e+01
6.014406e+02,7.485471e+01
6.015611e+02,7.486363e+01
6.016816e+02,7.486573e+01
6.018021e+02,7.486238e+01
6.019227e+02,7.485631e+01
6.020432e+02,7.485015e+01
6.021637e+02,7.484513e+01
6.022842e+02,7.484064e+01
6.024048e+02,7.483480e+01
6.025253e+02,7.482607e+01
6.026459e+02,7.481416e+01
6.027664e+02,7.480098e+01
6.028869e+02,7.478974e+01
6.030074e+02,7.478408e+01
6.031279e+02,7.478672e+01
6.032485e+02,7.479848e+01
6.033690e+02,7.481863e+01
6.034896e+02,7.484541e+01
6.036101e+02,7.487726e+01
6.037306e+02,7.491285e+01
6.038511e+02,7.495095e+01
6.039717e+02,7.499003e+01
6.040922e+02,7.502736e+01
6.042127e+02,7.505917e+01
6.043333e+02,7.508189e+01
6.044538e+02,7.509280e+01
6.045743e+02,7.509143e+01
6.046948e+02,7.507967e+01
6.048154e+02,7.506097e+01
6.049359e+02,7.503843e+01
6.050564e+02,7.501353e+01
6.051769e+02,7.498528e+01
6.052975e+02,7.495081e+01
6.054180e+02,7.490723e+01
6.055386e+02,7.485340e+01
6.056591e+02,7.479136e+01
6.057796e+02,7.472650e+01
6.059001e+02,7.466640e+01
6.060206e+02,7.461789e+01
6.061412e+02,7.458578e+01
6.062617e+02,7.457128e+01
6.063822e+02,7.457222e+01
6.065027e+02,7.458446e+01
6.066233e+02,7.460346e+01
6.067438e+02,7.462598e+01
6.068644e+02,7.465005e+01
6.069849e+02,7.467504e+01
6.071054e+02,7.470064e+01
6.072260e+02,7.472637e+01
6.073464e+02,7.475127e+01
6.074670e+02,7.477419e+01
6.075875e+02,7.479424e+01
6.077081e+02,7.481129e+01
6.078286e+02,7.482571e+01
6.079491e+02,7.483794e+01
6.080696e+02,7.484798e+01
6.081902e+02,7.485499e+01
6.083107e+02,7.485760e+01
