WaveNumber, LightFastFast
5.050172e+02,6.446722e+01
5.051378e+02,6.444840e+01
5.052583e+02,6.443096e+01
5.053788e+02,6.441911e+01
5.054993e+02,6.441676e+01
5.056199e+02,6.442548e+01
5.057404e+02,6.444379e+01
5.058609e+02,6.446838e+01
5.059814e+02,6.449614e+01
5.061020e+02,6.452638e+01
5.062225e+02,6.456190e+01
5.063430e+02,6.460777e+01
5.064636e+02,6.466853e+01
5.065841e+02,6.474504e+01
5.067046e+02,6.483123e+01
5.068252e+02,6.491502e+01
5.069457e+02,6.497950e+01
5.070662e+02,6.500900e+01
5.071867e+02,6.499501e+01
5.073073e+02,6.493839e+01
5.074278e+02,6.484974e+01
5.075483e+02,6.474435e+01
5.076689e+02,6.463963e+01
5.077894e+02,6.454975e+01
5.079099e+02,6.448283e+01
5.080305e+02,6.444180e+01
5.081510e+02,6.442472e+01
5.082715e+02,6.442759e+01
5.083920e+02,6.444613e+01
5.085126e+02,6.447738e+01
5.086331e+02,6.451894e+01
5.087536e+02,6.456831e+01
5.088741e+02,6.462189e+01
5.089947e+02,6.467480e+01
5.091152e+02,6.472153e+01
5.092357e+02,6.475780e+01
5.093563e+02,6.478110e+01
5.094768e+02,6.479104e+01
5.095973e+02,6.478840e+01
5.097179e+02,6.477454e+01
5.098384e+02,6.475062e+01
5.099589e+02,6.471823e+01
5.100794e+02,6.468015e+01
5.102000e+02,6.464109e+01
5.103205e+02,6.460720e+01
5.104410e+02,6.458500e+01
5.105616e+02,6.457888e+01
5.106821e+02,6.458968e+01
5.108026e+02,6.461414e+01
5.109232e+02,6.464665e+01
5.110437e+02,6.468174e+01
5.111642e+02,6.471611e+01
5.112847e+02,6.474992e+01
5.114053e+02,6.478526e+01
5.115258e+02,6.482346e+01
5.116463e+02,6.486245e+01
5.117668e+02,6.489571e+01
5.118874e+02,6.491390e+01
5.120079e+02,6.490905e+01
5.121284e+02,6.487819e+01
5.122490e+02,6.482608e+01
5.123695e+02,6.476310e+01
5.124901e+02,6.470297e+01
5.126105e+02,6.465649e+01
5.127311e+02,6.462766e+01
5.128516e+02,6.461304e+01
5.129722e+02,6.460384e+01
5.130927e+02,6.459058e+01
5.132132e+02,6.456666e+01
5.133337e+02,6.453101e+01
5.134543e+02,6.448701e+01
5.135748e+02,6.443988e+01
5.136953e+02,6.439371e+01
5.138159e+02,6.434984e+01
5.139364e+02,6.430801e+01
5.140569e+02,6.426833e+01
5.141774e+02,6.423285e+01
5.142980e+02,6.420605e+01
5.144185e+02,6.419232e+01
5.145390e+02,6.419284e+01
5.146595e+02,6.420311e+01
5.147801e+02,6.421410e+01
5.149006e+02,6.421429e+01
5.150211e+02,6.419540e+01
5.151417e+02,6.415688e+01
5.152622e+02,6.410664e+01
5.153828e+02,6.405916e+01
5.155032e+02,6.402887e+01
5.156238e+02,6.402615e+01
5.157443e+02,6.405280e+01
5.158649e+02,6.410290e+01
5.159854e+02,6.416570e+01
5.161059e+02,6.423077e+01
5.162264e+02,6.429106e+01
5.163470e+02,6.434329e+01
5.164675e+02,6.438687e+01
5.165880e+02,6.442160e+01
5.167086e+02,6.444572e+01
5.168291e+02,6.445676e+01
5.169496e+02,6.445341e+01
5.170701e+02,6.443777e+01
5.171907e+02,6.441517e+01
5.173112e+02,6.439307e+01
5.174317e+02,6.437762e+01
5.175522e+02,6.437071e+01
5.176728e+02,6.436990e+01
5.177933e+02,6.437019e+01
5.179138e+02,6.436829e+01
5.180344e+02,6.436548e+01
5.181549e+02,6.436843e+01
5.182755e+02,6.438557e+01
5.183959e+02,6.442300e+01
5.185165e+02,6.447954e+01
5.186370e+02,6.454587e+01
5.187576e+02,6.460650e+01
5.188781e+02,6.464710e+01
5.189986e+02,6.465999e+01
5.191191e+02,6.464832e+01
5.192397e+02,6.462524e+01
5.193602e+02,6.460898e+01
5.194807e+02,6.461560e+01
5.196013e+02,6.465128e+01
5.197218e+02,6.471070e+01
5.198423e+02,6.477943e+01
5.199628e+02,6.484186e+01
5.200834e+02,6.488567e+01
5.202039e+02,6.490605e+01
5.203244e+02,6.490479e+01
5.204449e+02,6.488660e+01
5.205655e+02,6.485582e+01
5.206860e+02,6.481458e+01
5.208065e+02,6.476363e+01
5.209271e+02,6.470435e+01
5.210476e+02,6.464056e+01
5.211682e+02,6.457892e+01
5.212886e+02,6.452645e+01
5.214092e+02,6.448763e+01
5.215297e+02,6.446254e+01
5.216503e+02,6.444692e+01
5.217708e+02,6.443523e+01
5.218913e+02,6.442434e+01
5.220118e+02,6.441615e+01
5.221324e+02,6.441769e+01
5.222529e+02,6.443769e+01
5.223734e+02,6.448127e+01
5.224940e+02,6.454663e+01
5.226145e+02,6.462370e+01
5.227350e+02,6.469845e+01
5.228555e+02,6.475654e+01
5.229761e+02,6.478989e+01
5.230966e+02,6.479898e+01
5.232171e+02,6.479212e+01
5.233376e+02,6.478126e+01
5.234582e+02,6.477644e+01
5.235787e+02,6.478343e+01
5.236992e+02,6.480206e+01
5.238198e+02,6.482817e+01
5.239403e+02,6.485651e+01
5.240609e+02,6.488351e+01
5.241813e+02,6.490778e+01
5.243019e+02,6.492937e+01
5.244224e+02,6.494852e+01
5.245430e+02,6.496464e+01
5.246635e+02,6.497684e+01
5.247840e+02,6.498499e+01
5.249045e+02,6.499031e+01
5.250251e+02,6.499561e+01
5.251456e+02,6.500327e+01
5.252661e+02,6.501385e+01
5.253867e+02,6.502467e+01
5.255072e+02,6.503096e+01
5.256277e+02,6.502739e+01
5.257482e+02,6.501196e+01
5.258688e+02,6.498796e+01
5.259893e+02,6.496370e+01
5.261098e+02,6.494868e+01
5.262303e+02,6.494875e+01
5.263509e+02,6.496303e+01
5.264714e+02,6.498406e+01
5.265919e+02,6.500127e+01
5.267125e+02,6.500439e+01
5.268330e+02,6.498838e+01
5.269536e+02,6.495447e+01
5.270740e+02,6.490968e+01
5.271946e+02,6.486325e+01
5.273151e+02,6.482388e+01
5.274357e+02,6.479715e+01
5.275562e+02,6.478465e+01
5.276767e+02,6.478556e+01
5.277972e+02,6.479807e+01
5.279177e+02,6.482042e+01
5.280383e+02,6.485066e+01
5.281588e+02,6.488553e+01
5.282794e+02,6.492033e+01
5.283999e+02,6.494894e+01
5.285204e+02,6.496601e+01
5.286409e+02,6.496913e+01
5.287615e+02,6.495991e+01
5.288820e+02,6.494323e+01
5.290025e+02,6.492455e+01
5.291230e+02,6.490723e+01
5.292436e+02,6.489035e+01
5.293641e+02,6.486934e+01
5.294846e+02,6.483849e+01
5.296052e+02,6.479527e+01
5.297257e+02,6.474243e+01
5.298462e+02,6.468886e+01
5.299667e+02,6.464578e+01
5.300873e+02,6.462298e+01
5.302078e+02,6.462440e+01
5.303284e+02,6.464677e+01
5.304489e+02,6.468086e+01
5.305694e+02,6.471552e+01
5.306899e+02,6.474286e+01
5.308104e+02,6.475987e+01
5.309310e+02,6.476919e+01
5.310515e+02,6.477629e+01
5.311721e+02,6.478679e+01
5.312926e+02,6.480328e+01
5.314131e+02,6.482523e+01
5.315336e+02,6.485002e+01
5.316542e+02,6.487510e+01
5.317747e+02,6.489974e+01
5.318952e+02,6.492480e+01
5.320157e+02,6.495174e+01
5.321363e+02,6.498089e+01
5.322568e+02,6.501044e+01
5.323773e+02,6.503683e+01
5.324979e+02,6.505618e+01
5.326184e+02,6.506586e+01
5.327389e+02,6.506574e+01
5.328594e+02,6.505792e+01
5.329800e+02,6.504556e+01
5.331005e+02,6.503073e+01
5.332211e+02,6.501420e+01
5.333416e+02,6.499488e+01
5.334621e+02,6.497094e+01
5.335826e+02,6.494086e+01
5.337031e+02,6.490387e+01
5.338237e+02,6.485995e+01
5.339442e+02,6.480962e+01
5.340648e+02,6.475383e+01
5.341853e+02,6.469460e+01
5.343058e+02,6.463665e+01
5.344263e+02,6.458771e+01
5.345469e+02,6.455791e+01
5.346674e+02,6.455793e+01
5.347879e+02,6.459444e+01
5.349084e+02,6.466684e+01
5.350290e+02,6.476530e+01
5.351495e+02,6.487366e+01
5.352700e+02,6.497283e+01
5.353906e+02,6.504725e+01
5.355111e+02,6.509045e+01
5.356316e+02,6.510611e+01
5.357521e+02,6.510654e+01
5.358727e+02,6.510629e+01
5.359932e+02,6.511762e+01
5.361138e+02,6.514499e+01
5.362343e+02,6.518429e+01
5.363548e+02,6.522485e+01
5.364753e+02,6.525459e+01
5.365958e+02,6.526538e+01
5.367164e+02,6.525493e+01
5.368369e+02,6.522773e+01
5.369575e+02,6.519215e+01
5.370780e+02,6.515742e+01
5.371985e+02,6.512994e+01
5.373190e+02,6.511235e+01
5.374396e+02,6.510368e+01
5.375601e+02,6.510107e+01
5.376806e+02,6.510178e+01
5.378011e+02,6.510424e+01
5.379217e+02,6.510855e+01
5.380422e+02,6.511588e+01
5.381627e+02,6.512691e+01
5.382833e+02,6.514096e+01
5.384038e+02,6.515492e+01
5.385243e+02,6.516341e+01
5.386448e+02,6.516019e+01
5.387654e+02,6.513925e+01
5.388859e+02,6.509759e+01
5.390065e+02,6.503670e+01
5.391270e+02,6.496424e+01
5.392475e+02,6.489290e+01
5.393680e+02,6.483727e+01
5.394885e+02,6.481177e+01
5.396091e+02,6.482503e+01
5.397296e+02,6.487756e+01
5.398502e+02,6.496050e+01
5.399707e+02,6.505810e+01
5.400912e+02,6.515089e+01
5.402117e+02,6.522033e+01
5.403323e+02,6.525501e+01
5.404528e+02,6.525201e+01
5.405733e+02,6.521799e+01
5.406938e+02,6.516568e+01
5.408144e+02,6.511116e+01
5.409349e+02,6.506898e+01
5.410554e+02,6.504790e+01
5.411760e+02,6.504995e+01
5.412965e+02,6.507008e+01
5.414170e+02,6.509891e+01
5.415375e+02,6.512477e+01
5.416581e+02,6.513799e+01
5.417786e+02,6.513403e+01
5.418992e+02,6.511369e+01
5.420197e+02,6.508301e+01
5.421402e+02,6.505055e+01
5.422607e+02,6.502456e+01
5.423812e+02,6.500938e+01
5.425018e+02,6.500449e+01
5.426223e+02,6.500509e+01
5.427429e+02,6.500528e+01
5.428634e+02,6.500095e+01
5.429839e+02,6.499277e+01
5.431044e+02,6.498610e+01
5.432250e+02,6.498954e+01
5.433455e+02,6.501101e+01
5.434660e+02,6.505362e+01
5.435865e+02,6.511398e+01
5.437071e+02,6.518240e+01
5.438276e+02,6.524698e+01
5.439481e+02,6.529633e+01
5.440687e+02,6.532439e+01
5.441892e+02,6.533174e+01
5.443097e+02,6.532489e+01
5.444302e+02,6.531330e+01
5.445508e+02,6.530539e+01
5.446713e+02,6.530671e+01
5.447919e+02,6.531818e+01
5.449124e+02,6.533684e+01
5.450329e+02,6.535719e+01
5.451534e+02,6.537335e+01
5.452739e+02,6.538013e+01
5.453945e+02,6.537397e+01
5.455150e+02,6.535414e+01
5.456356e+02,6.532323e+01
5.457561e+02,6.528771e+01
5.458766e+02,6.525709e+01
5.459971e+02,6.524292e+01
5.461177e+02,6.525574e+01
5.462382e+02,6.530104e+01
5.463587e+02,6.537672e+01
5.464792e+02,6.547203e+01
5.465998e+02,6.557088e+01
5.467203e+02,6.565432e+01
5.468408e+02,6.570722e+01
5.469614e+02,6.572192e+01
5.470819e+02,6.569871e+01
5.472024e+02,6.564487e+01
5.473229e+02,6.557124e+01
5.474435e+02,6.548949e+01
5.475640e+02,6.540910e+01
5.476846e+02,6.533667e+01
5.478051e+02,6.527722e+01
5.479256e+02,6.523422e+01
5.480461e+02,6.521027e+01
5.481666e+02,6.520608e+01
5.482872e+02,6.521907e+01
5.484077e+02,6.524256e+01
5.485283e+02,6.526654e+01
5.486488e+02,6.528117e+01
5.487693e+02,6.527950e+01
5.488898e+02,6.526085e+01
5.490104e+02,6.523093e+01
5.491309e+02,6.520083e+01
5.492514e+02,6.518265e+01
5.493719e+02,6.518510e+01
5.494925e+02,6.521148e+01
5.496130e+02,6.525864e+01
5.497335e+02,6.531956e+01
5.498541e+02,6.538571e+01
5.499746e+02,6.545064e+01
5.500951e+02,6.551112e+01
5.502156e+02,6.556652e+01
5.503362e+02,6.561742e+01
5.504567e+02,6.566414e+01
5.505773e+02,6.570592e+01
5.506978e+02,6.574170e+01
5.508183e+02,6.577074e+01
5.509388e+02,6.579346e+01
5.510593e+02,6.581121e+01
5.511799e+02,6.582534e+01
5.513004e+02,6.583598e+01
5.514210e+02,6.584166e+01
5.515415e+02,6.583965e+01
5.516620e+02,6.582784e+01
5.517825e+02,6.580644e+01
5.519031e+02,6.577907e+01
5.520236e+02,6.575223e+01
5.521441e+02,6.573294e+01
5.522646e+02,6.572688e+01
5.523852e+02,6.573526e+01
5.525057e+02,6.575460e+01
5.526262e+02,6.577670e+01
5.527468e+02,6.579173e+01
5.528673e+02,6.579102e+01
5.529878e+02,6.576913e+01
5.531083e+02,6.572545e+01
5.532289e+02,6.566431e+01
5.533494e+02,6.559357e+01
5.534700e+02,6.552201e+01
5.535905e+02,6.545798e+01
5.537110e+02,6.540717e+01
5.538315e+02,6.537120e+01
5.539520e+02,6.534790e+01
5.540726e+02,6.533193e+01
5.541931e+02,6.531709e+01
5.543137e+02,6.529800e+01
5.544342e+02,6.527259e+01
5.545547e+02,6.524271e+01
5.546752e+02,6.521427e+01
5.547958e+02,6.519516e+01
5.549163e+02,6.519234e+01
5.550368e+02,6.521046e+01
5.551573e+02,6.525003e+01
5.552779e+02,6.530795e+01
5.553984e+02,6.537852e+01
5.555189e+02,6.545549e+01
5.556395e+02,6.553300e+01
5.557600e+02,6.560573e+01
5.558805e+02,6.566934e+01
5.560010e+02,6.571948e+01
5.561216e+02,6.575217e+01
5.562421e+02,6.576455e+01
5.563627e+02,6.575571e+01
5.564832e+02,6.572777e+01
5.566037e+02,6.568546e+01
5.567242e+02,6.563567e+01
5.568447e+02,6.558514e+01
5.569653e+02,6.553840e+01
5.570858e+02,6.549722e+01
5.572064e+02,6.546057e+01
5.573269e+02,6.542645e+01
5.574474e+02,6.539323e+01
5.575679e+02,6.536119e+01
5.576885e+02,6.533223e+01
5.578090e+02,6.530895e+01
5.579295e+02,6.529316e+01
5.580500e+02,6.528506e+01
5.581706e+02,6.528346e+01
5.582911e+02,6.528719e+01
5.584116e+02,6.529598e+01
5.585322e+02,6.531135e+01
5.586527e+02,6.533536e+01
5.587732e+02,6.536921e+01
5.588937e+02,6.541102e+01
5.590143e+02,6.545546e+01
5.591348e+02,6.549419e+01
5.592554e+02,6.551846e+01
5.593759e+02,6.552262e+01
5.594964e+02,6.550576e+01
5.596169e+02,6.547267e+01
5.597374e+02,6.543196e+01
5.598580e+02,6.539420e+01
5.599785e+02,6.536829e+01
5.600991e+02,6.535947e+01
5.602196e+02,6.536938e+01
5.603401e+02,6.539629e+01
5.604606e+02,6.543687e+01
5.605812e+02,6.548663e+01
5.607017e+02,6.554105e+01
5.608222e+02,6.559511e+01
5.609427e+02,6.564339e+01
5.610633e+02,6.568121e+01
5.611838e+02,6.570535e+01
5.613043e+02,6.571537e+01
5.614249e+02,6.571392e+01
5.615454e+02,6.570613e+01
5.616659e+02,6.569791e+01
5.617864e+02,6.569352e+01
5.619070e+02,6.569448e+01
5.620275e+02,6.569899e+01
5.621481e+02,6.570351e+01
5.622686e+02,6.570434e+01
5.623891e+02,6.569992e+01
5.625096e+02,6.569167e+01
5.626301e+02,6.568364e+01
5.627507e+02,6.568068e+01
5.628712e+02,6.568655e+01
5.629918e+02,6.570269e+01
5.631123e+02,6.572791e+01
5.632328e+02,6.575948e+01
5.633533e+02,6.579455e+01
5.634739e+02,6.583186e+01
5.635944e+02,6.587204e+01
5.637149e+02,6.591740e+01
5.638354e+02,6.597025e+01
5.639560e+02,6.603154e+01
5.640765e+02,6.609929e+01
5.641970e+02,6.616855e+01
5.643176e+02,6.623132e+01
5.644381e+02,6.627816e+01
5.645586e+02,6.630080e+01
5.646791e+02,6.629356e+01
5.647997e+02,6.625559e+01
5.649202e+02,6.619133e+01
5.650408e+02,6.611079e+01
5.651613e+02,6.602730e+01
5.652818e+02,6.595405e+01
5.654023e+02,6.590240e+01
5.655228e+02,6.587817e+01
5.656434e+02,6.588120e+01
5.657639e+02,6.590580e+01
5.658845e+02,6.594366e+01
5.660050e+02,6.598602e+01
5.661255e+02,6.602583e+01
5.662460e+02,6.605956e+01
5.663666e+02,6.608628e+01
5.664871e+02,6.610683e+01
5.666076e+02,6.612217e+01
5.667281e+02,6.613246e+01
5.668487e+02,6.613716e+01
5.669692e+02,6.613567e+01
5.670897e+02,6.612837e+01
5.672103e+02,6.611727e+01
5.673308e+02,6.610577e+01
5.674513e+02,6.609814e+01
5.675718e+02,6.609831e+01
5.676924e+02,6.610883e+01
5.678129e+02,6.613058e+01
5.679335e+02,6.616225e+01
5.680540e+02,6.620064e+01
5.681745e+02,6.624007e+01
5.682950e+02,6.627346e+01
5.684155e+02,6.629327e+01
5.685361e+02,6.629294e+01
5.686566e+02,6.626949e+01
5.687772e+02,6.622501e+01
5.688977e+02,6.616743e+01
5.690182e+02,6.610847e+01
5.691387e+02,6.606139e+01
5.692593e+02,6.603701e+01
5.693798e+02,6.603963e+01
5.695003e+02,6.606640e+01
5.696208e+02,6.610818e+01
5.697414e+02,6.615433e+01
5.698619e+02,6.619531e+01
5.699824e+02,6.622659e+01
5.701030e+02,6.624854e+01
5.702235e+02,6.626489e+01
5.703440e+02,6.627938e+01
5.704645e+02,6.629322e+01
5.705851e+02,6.630392e+01
5.707056e+02,6.630667e+01
5.708262e+02,6.629703e+01
5.709467e+02,6.627328e+01
5.710672e+02,6.623847e+01
5.711877e+02,6.619958e+01
5.713082e+02,6.616621e+01
5.714288e+02,6.614680e+01
5.715493e+02,6.614716e+01
5.716699e+02,6.616948e+01
5.717904e+02,6.621269e+01
5.719109e+02,6.627365e+01
5.720314e+02,6.634805e+01
5.721520e+02,6.643098e+01
5.722725e+02,6.651630e+01
5.723930e+02,6.659674e+01
5.725135e+02,6.666525e+01
5.726341e+02,6.671581e+01
5.727546e+02,6.674556e+01
5.728751e+02,6.675571e+01
5.729957e+02,6.675117e+01
5.731162e+02,6.673833e+01
5.732367e+02,6.672282e+01
5.733572e+02,6.670790e+01
5.734778e+02,6.669366e+01
5.735983e+02,6.667852e+01
5.737189e+02,6.666142e+01
5.738394e+02,6.664360e+01
5.739599e+02,6.662907e+01
5.740804e+02,6.662320e+01
5.742009e+02,6.662954e+01
5.743215e+02,6.664761e+01
5.744420e+02,6.667163e+01
5.745626e+02,6.669247e+01
5.746831e+02,6.670031e+01
5.748036e+02,6.668901e+01
5.749241e+02,6.665886e+01
5.750447e+02,6.661683e+01
5.751652e+02,6.657429e+01
5.752857e+02,6.654230e+01
5.754062e+02,6.652917e+01
5.755268e+02,6.653714e+01
5.756473e+02,6.656253e+01
5.757678e+02,6.659721e+01
5.758884e+02,6.663177e+01
5.760089e+02,6.665833e+01
5.761294e+02,6.667184e+01
5.762499e+02,6.667104e+01
5.763705e+02,6.665726e+01
5.764910e+02,6.663364e+01
5.766116e+02,6.660387e+01
5.767321e+02,6.657181e+01
5.768526e+02,6.654160e+01
5.769731e+02,6.651689e+01
5.770936e+02,6.650085e+01
5.772142e+02,6.649532e+01
5.773347e+02,6.650054e+01
5.774553e+02,6.651493e+01
5.775758e+02,6.653580e+01
5.776963e+02,6.656039e+01
5.778168e+02,6.658617e+01
5.779374e+02,6.661157e+01
5.780579e+02,6.663559e+01
5.781784e+02,6.665735e+01
5.782990e+02,6.667570e+01
5.784195e+02,6.668912e+01
5.785400e+02,6.669600e+01
5.786605e+02,6.669547e+01
5.787811e+02,6.668761e+01
5.789016e+02,6.667381e+01
5.790221e+02,6.665638e+01
5.791426e+02,6.663795e+01
5.792632e+02,6.662118e+01
5.793837e+02,6.660790e+01
5.795043e+02,6.659946e+01
5.796248e+02,6.659636e+01
5.797453e+02,6.659813e+01
5.798658e+02,6.660345e+01
5.799863e+02,6.660983e+01
5.801069e+02,6.661422e+01
5.802274e+02,6.661365e+01
5.803480e+02,6.660619e+01
5.804685e+02,6.659211e+01
5.805890e+02,6.657430e+01
5.807095e+02,6.655769e+01
5.808301e+02,6.654784e+01
5.809506e+02,6.654977e+01
5.810711e+02,6.656599e+01
5.811917e+02,6.659600e+01
5.813122e+02,6.663647e+01
5.814327e+02,6.668247e+01
5.815532e+02,6.672845e+01
5.816738e+02,6.676881e+01
5.817943e+02,6.679928e+01
5.819148e+02,6.681670e+01
5.820353e+02,6.681936e+01
5.821559e+02,6.680751e+01
5.822764e+02,6.678340e+01
5.823970e+02,6.675140e+01
5.825175e+02,6.671713e+01
5.826380e+02,6.668679e+01
5.827585e+02,6.666556e+01
5.828790e+02,6.665589e+01
5.829996e+02,6.665733e+01
5.831201e+02,6.666653e+01
5.832407e+02,6.667905e+01
5.833612e+02,6.669054e+01
5.834817e+02,6.669875e+01
5.836022e+02,6.670397e+01
5.837228e+02,6.670851e+01
5.838433e+02,6.671549e+01
5.839638e+02,6.672734e+01
5.840844e+02,6.674492e+01
5.842049e+02,6.676727e+01
5.843254e+02,6.679211e+01
5.844459e+02,6.681676e+01
5.845665e+02,6.683891e+01
5.846870e+02,6.685716e+01
5.848075e+02,6.687074e+01
5.849280e+02,6.687947e+01
5.850486e+02,6.688340e+01
5.851691e+02,6.688299e+01
5.852897e+02,6.687896e+01
5.854102e+02,6.687299e+01
5.855307e+02,6.686732e+01
5.856512e+02,6.686462e+01
5.857717e+02,6.686747e+01
5.858923e+02,6.687784e+01
5.860128e+02,6.689644e+01
5.861334e+02,6.692260e+01
5.862539e+02,6.695422e+01
5.863744e+02,6.698789e+01
5.864949e+02,6.701904e+01
5.866155e+02,6.704279e+01
5.867360e+02,6.705463e+01
5.868565e+02,6.705135e+01
5.869771e+02,6.703235e+01
5.870976e+02,6.700015e+01
5.872181e+02,6.696056e+01
5.873386e+02,6.692081e+01
5.874592e+02,6.688839e+01
5.875797e+02,6.686870e+01
5.877002e+02,6.686340e+01
5.878207e+02,6.687005e+01
5.879413e+02,6.688300e+01
5.880618e+02,6.689560e+01
5.881824e+02,6.690163e+01
5.883029e+02,6.689742e+01
5.884234e+02,6.688258e+01
5.885439e+02,6.685970e+01
5.886644e+02,6.683320e+01
5.887850e+02,6.680809e+01
5.889055e+02,6.678924e+01
5.890261e+02,6.678021e+01
5.891466e+02,6.678313e+01
5.892671e+02,6.679833e+01
5.893876e+02,6.682420e+01
5.895082e+02,6.685717e+01
5.896287e+02,6.689185e+01
5.897492e+02,6.692243e+01
5.898698e+02,6.694370e+01
5.899903e+02,6.695231e+01
5.901108e+02,6.694794e+01
5.902313e+02,6.693326e+01
5.903519e+02,6.691331e+01
5.904724e+02,6.689378e+01
5.905929e+02,6.688005e+01
5.907134e+02,6.687588e+01
5.908340e+02,6.688264e+01
5.909545e+02,6.689986e+01
5.910751e+02,6.692532e+01
5.911956e+02,6.695558e+01
5.913161e+02,6.698609e+01
5.914366e+02,6.701178e+01
5.915571e+02,6.702785e+01
5.916777e+02,6.703070e+01
5.917982e+02,6.701929e+01
5.919188e+02,6.699596e+01
5.920393e+02,6.696626e+01
5.921598e+02,6.693738e+01
5.922803e+02,6.691626e+01
5.924009e+02,6.690780e+01
5.925214e+02,6.691311e+01
5.926419e+02,6.692966e+01
5.927625e+02,6.695222e+01
5.928830e+02,6.697514e+01
5.930035e+02,6.699344e+01
5.931240e+02,6.700414e+01
5.932446e+02,6.700651e+01
5.933651e+02,6.700130e+01
5.934856e+02,6.698982e+01
5.936061e+02,6.697346e+01
5.937267e+02,6.695354e+01
5.938472e+02,6.693157e+01
5.939678e+02,6.690963e+01
5.940883e+02,6.689027e+01
5.942088e+02,6.687595e+01
5.943293e+02,6.686829e+01
5.944498e+02,6.686754e+01
5.945704e+02,6.687251e+01
5.946909e+02,6.688127e+01
5.948115e+02,6.689175e+01
5.949320e+02,6.690267e+01
5.950525e+02,6.691344e+01
5.951730e+02,6.692387e+01
5.952936e+02,6.693350e+01
5.954141e+02,6.694117e+01
5.955346e+02,6.694549e+01
5.956552e+02,6.694562e+01
5.957757e+02,6.694208e+01
5.958962e+02,6.693728e+01
5.960167e+02,6.693449e+01
5.961373e+02,6.693699e+01
5.962578e+02,6.694599e+01
5.963783e+02,6.696006e+01
5.964988e+02,6.697504e+01
5.966194e+02,6.698599e+01
5.967399e+02,6.698941e+01
5.968605e+02,6.698483e+01
5.969810e+02,6.697556e+01
5.971015e+02,6.696738e+01
5.972220e+02,6.696677e+01
5.973425e+02,6.697787e+01
5.974631e+02,6.700118e+01
5.975836e+02,6.703321e+01
5.977042e+02,6.706824e+01
5.978247e+02,6.709979e+01
5.979452e+02,6.712282e+01
5.980657e+02,6.713499e+01
5.981863e+02,6.713651e+01
5.983068e+02,6.712967e+01
5.984273e+02,6.711742e+01
5.985479e+02,6.710316e+01
5.986684e+02,6.708979e+01
5.987889e+02,6.707952e+01
5.989094e+02,6.707381e+01
5.990300e+02,6.707310e+01
5.991505e+02,6.707667e+01
5.992710e+02,6.708265e+01
5.993915e+02,6.708881e+01
5.995121e+02,6.709328e+01
5.996326e+02,6.709534e+01
5.997532e+02,6.709567e+01
5.998737e+02,6.709604e+01
5.999942e+02,6.709811e+01
6.001147e+02,6.710208e+01
6.002352e+02,6.710632e+01
6.003558e+02,6.710755e+01
6.004763e+02,6.710278e+01
6.005969e+02,6.709073e+01
6.007174e+02,6.707327e+01
6.008379e+02,6.705495e+01
6.009584e+02,6.704204e+01
6.010790e+02,6.703978e+01
6.011995e+02,6.705016e+01
6.013200e+02,6.707100e+01
6.014406e+02,6.709650e+01
6.015611e+02,6.711976e+01
6.016816e+02,6.713483e+01
6.018021e+02,6.713947e+01
6.019227e+02,6.713553e+01
6.020432e+02,6.712828e+01
6.021637e+02,6.712384e+01
6.022842e+02,6.712686e+01
6.024048e+02,6.713906e+01
6.025253e+02,6.715873e+01
6.026459e+02,6.718164e+01
6.027664e+02,6.720269e+01
6.028869e+02,6.721820e+01
6.030074e+02,6.722678e+01
6.031279e+02,6.723024e+01
6.032485e+02,6.723255e+01
6.033690e+02,6.723923e+01
6.034896e+02,6.725534e+01
6.036101e+02,6.728391e+01
6.037306e+02,6.732490e+01
6.038511e+02,6.737451e+01
6.039717e+02,6.742625e+01
6.040922e+02,6.747141e+01
6.042127e+02,6.750182e+01
6.043333e+02,6.751213e+01
6.044538e+02,6.750076e+01
6.045743e+02,6.747057e+01
6.046948e+02,6.742768e+01
6.048154e+02,6.737978e+01
6.049359e+02,6.733329e+01
6.050564e+02,6.729199e+01
6.051769e+02,6.725690e+01
6.052975e+02,6.722688e+01
6.054180e+02,6.720065e+01
6.055386e+02,6.717797e+01
6.056591e+02,6.716013e+01
6.057796e+02,6.714939e+01
6.059001e+02,6.714729e+01
6.060206e+02,6.715324e+01
6.061412e+02,6.716386e+01
6.062617e+02,6.717386e+01
6.063822e+02,6.717812e+01
6.065027e+02,6.717342e+01
6.066233e+02,6.716023e+01
6.067438e+02,6.714227e+01
6.068644e+02,6.712550e+01
6.069849e+02,6.711546e+01
6.071054e+02,6.711491e+01
6.072260e+02,6.712321e+01
6.073464e+02,6.713657e+01
6.074670e+02,6.715009e+01
6.075875e+02,6.715981e+01
6.077081e+02,6.716490e+01
6.078286e+02,6.716802e+01
6.079491e+02,6.717445e+01
6.080696e+02,6.718984e+01
6.081902e+02,6.721789e+01
6.083107e+02,6.725874e+01
